Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Slc25a38	ENSMUST00000035106.6	"solute carrier family 25, member 38 "	mmu-miR-370-3p	0
Dock2	ENSMUST00000093193.6	"dedicator of cyto-kinesis 2 "	mmu-miR-370-3p	0
1700029I15Rik	ENSMUST00000054316.3	"RIKEN cDNA 1700029I15 gene "	mmu-miR-370-3p	0
Fuom	ENSMUST00000026539.8	"fucose mutarotase "	mmu-miR-370-3p	0
Cldn25	ENSMUST00000023426.6	"claudin 25 "	mmu-miR-370-3p	0
Ostn	ENSMUST00000066852.8	"osteocrin "	mmu-miR-370-3p	0
Ston1	ENSMUST00000064035.7	"stonin 1 "	mmu-miR-370-3p	0
Wnt5a	ENSMUST00000063465.5	"wingless-related MMTV integration site 5A "	mmu-miR-370-3p	0
Scaf11	ENSMUST00000047835.6	"SR-related CTD-associated factor 11 "	mmu-miR-370-3p	0
Rnpepl1	ENSMUST00000027487.9	"arginyl aminopeptidase (aminopeptidase B)-like 1 "	mmu-miR-370-3p	0
Mbl1	ENSMUST00000047095.2	"mannose-binding lectin (protein A) 1 "	mmu-miR-370-3p	0
Rnmtl1	ENSMUST00000040577.4	"RNA methyltransferase like 1 "	mmu-miR-370-3p	0
Bbs12	ENSMUST00000108121.3	"Bardet-Biedl syndrome 12 (human) "	mmu-miR-370-3p	0
Mgmt	ENSMUST00000081510.2	"O-6-methylguanine-DNA methyltransferase "	mmu-miR-370-3p	0
Nfx1	ENSMUST00000098143.5	"nuclear transcription factor, X-box binding 1 "	mmu-miR-370-3p	0
Cldn19	ENSMUST00000094823.3	"claudin 19 "	mmu-miR-370-3p	0
Rpa1	ENSMUST00000092907.6	"replication protein A1 "	mmu-miR-370-3p	0
Mllt3	ENSMUST00000078090.6	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 "	mmu-miR-370-3p	0
Zmym4	ENSMUST00000106108.3	"zinc finger, MYM-type 4 "	mmu-miR-370-3p	0
Il15	ENSMUST00000034148.6	"interleukin 15 "	mmu-miR-370-3p	0
Sf3b5	ENSMUST00000105139.4	"splicing factor 3b, subunit 5 "	mmu-miR-370-3p	0
Ccnf	ENSMUST00000115390.3	"cyclin F "	mmu-miR-370-3p	0
AI464131	ENSMUST00000054920.4	"expressed sequence AI464131 "	mmu-miR-370-3p	0
Mfng	ENSMUST00000018313.5	"MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase "	mmu-miR-370-3p	0
Sdccag8	ENSMUST00000027785.9	"serologically defined colon cancer antigen 8 "	mmu-miR-370-3p	0
Zdhhc6	ENSMUST00000076891.5	"zinc finger, DHHC domain containing 6 "	mmu-miR-370-3p	0
Alyref	ENSMUST00000026125.2	"Aly/REF export factor "	mmu-miR-370-3p	0
Dcun1d1	ENSMUST00000178098.2	"DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae) "	mmu-miR-370-3p	0
Itgb7	ENSMUST00000001327.4	"integrin beta 7 "	mmu-miR-370-3p	0
Rpap1	ENSMUST00000110793.2	"RNA polymerase II associated protein 1 "	mmu-miR-370-3p	0
Atp9a	ENSMUST00000109175.3	"ATPase, class II, type 9A "	mmu-miR-370-3p	0
Heatr1	ENSMUST00000059270.8	"HEAT repeat containing 1 "	mmu-miR-370-3p	0
Rcsd1	ENSMUST00000040357.9	"RCSD domain containing 1 "	mmu-miR-370-3p	0
Pck2	ENSMUST00000048781.3	"phosphoenolpyruvate carboxykinase 2 (mitochondrial) "	mmu-miR-370-3p	0
Ankrd9	ENSMUST00000128353.2	"ankyrin repeat domain 9 "	mmu-miR-370-3p	0
Hnrnpll	ENSMUST00000184635.2	"heterogeneous nuclear ribonucleoprotein L-like "	mmu-miR-370-3p	0
Oscp1	ENSMUST00000035497.4	"organic solute carrier partner 1 "	mmu-miR-370-3p	0
Atg4d	ENSMUST00000065005.3	"autophagy related 4D, cysteine peptidase "	mmu-miR-370-3p	0
6330419J24Rik	ENSMUST00000068106.3	"RIKEN cDNA 6330419J24 gene "	mmu-miR-370-3p	0
Myzap	ENSMUST00000093823.2	"myocardial zonula adherens protein "	mmu-miR-370-3p	0
Ak5	ENSMUST00000045262.6	"adenylate kinase 5 "	mmu-miR-370-3p	0
Zfp846	ENSMUST00000115557.3	"zinc finger protein 846 "	mmu-miR-370-3p	0
Tuba4a	ENSMUST00000186213.1	"tubulin, alpha 4A "	mmu-miR-370-3p	0
Klrb1b	ENSMUST00000172887.2	"killer cell lectin-like receptor subfamily B member 1B "	mmu-miR-370-3p	0
Slc38a9	ENSMUST00000052514.4	"solute carrier family 38, member 9 "	mmu-miR-370-3p	0
Ush1c	ENSMUST00000078680.7	"Usher syndrome 1C "	mmu-miR-370-3p	0
Tnfaip3	ENSMUST00000019997.5	"tumor necrosis factor, alpha-induced protein 3 "	mmu-miR-370-3p	0
Limd2	ENSMUST00000045923.4	"LIM domain containing 2 "	mmu-miR-370-3p	0
Ccdc13	ENSMUST00000135986.3	"coiled-coil domain containing 13 "	mmu-miR-370-3p	0
Ism2	ENSMUST00000125733.2	"isthmin 2 homolog (zebrafish) "	mmu-miR-370-3p	0
Hydin	ENSMUST00000043141.6	"HYDIN, axonemal central pair apparatus protein "	mmu-miR-370-3p	0
Slc25a1	ENSMUST00000003622.9	"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1 "	mmu-miR-370-3p	0
Tifab	ENSMUST00000169652.1	"TRAF-interacting protein with forkhead-associated domain, family member B "	mmu-miR-370-3p	0
Bdnf	ENSMUST00000053317.6	"brain derived neurotrophic factor "	mmu-miR-370-3p	0
Smpx	ENSMUST00000190091.1	"small muscle protein, X-linked "	mmu-miR-370-3p	0
Slc35b2	ENSMUST00000041353.6	"solute carrier family 35, member B2 "	mmu-miR-370-3p	0
Nup160	ENSMUST00000057481.6	"nucleoporin 160 "	mmu-miR-370-3p	0
Wscd2	ENSMUST00000094452.3	"WSC domain containing 2 "	mmu-miR-370-3p	0
Rbfa	ENSMUST00000025462.6	"ribosome binding factor A "	mmu-miR-370-3p	0
Cdca2	ENSMUST00000150006.3	"cell division cycle associated 2 "	mmu-miR-370-3p	0
Trhde	ENSMUST00000061632.7	"TRH-degrading enzyme "	mmu-miR-370-3p	0
Rfng	ENSMUST00000026156.7	"RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase "	mmu-miR-370-3p	0
Rrp7a	ENSMUST00000018184.4	"ribosomal RNA processing 7 homolog A (S. cerevisiae) "	mmu-miR-370-3p	0
Samd8	ENSMUST00000119430.1	"sterile alpha motif domain containing 8 "	mmu-miR-370-3p	0
Runx3	ENSMUST00000056977.8	"runt related transcription factor 3 "	mmu-miR-370-3p	0
Aptx	ENSMUST00000030119.4	"aprataxin "	mmu-miR-370-3p	0
Six5	ENSMUST00000049454.5	"sine oculis-related homeobox 5 "	mmu-miR-370-3p	0
Mars2	ENSMUST00000061334.9	"methionine-tRNA synthetase 2 (mitochondrial) "	mmu-miR-370-3p	0
Bnc2	ENSMUST00000176612.2	"basonuclin 2 "	mmu-miR-370-3p	0
Amdhd2	ENSMUST00000040735.6	"amidohydrolase domain containing 2 "	mmu-miR-370-3p	0
Rwdd3	ENSMUST00000170781.1	"RWD domain containing 3 "	mmu-miR-370-3p	0
Dok2	ENSMUST00000022698.7	"docking protein 2 "	mmu-miR-370-3p	0
Sap30bp	ENSMUST00000140991.1	"SAP30 binding protein "	mmu-miR-370-3p	0
Col3a1	ENSMUST00000087883.7	"collagen, type III, alpha 1 "	mmu-miR-370-3p	0
Fchsd2	ENSMUST00000032931.7	"FCH and double SH3 domains 2 "	mmu-miR-370-3p	0
Jmjd4	ENSMUST00000108777.4	"jumonji domain containing 4 "	mmu-miR-370-3p	0
Iars2	ENSMUST00000027921.5	"isoleucine-tRNA synthetase 2, mitochondrial "	mmu-miR-370-3p	0
Tmem209	ENSMUST00000115160.4	"transmembrane protein 209 "	mmu-miR-370-3p	0
Ltbp2	ENSMUST00000002073.7	"latent transforming growth factor beta binding protein 2 "	mmu-miR-370-3p	0
Acyp2	ENSMUST00000074613.3	"acylphosphatase 2, muscle type "	mmu-miR-370-3p	0
Extl1	ENSMUST00000030643.2	"exostoses (multiple)-like 1 "	mmu-miR-370-3p	0
Fbxo25	ENSMUST00000043520.3	"F-box protein 25 "	mmu-miR-370-3p	0
Plb1	ENSMUST00000101376.2	"phospholipase B1 "	mmu-miR-370-3p	0
Spryd7	ENSMUST00000022497.9	"SPRY domain containing 7 "	mmu-miR-370-3p	0
Zfp191	ENSMUST00000066497.6	"zinc finger protein 191 "	mmu-miR-370-3p	0
Mrpl32	ENSMUST00000015816.3	"mitochondrial ribosomal protein L32 "	mmu-miR-370-3p	0
Heatr6	ENSMUST00000001002.7	"HEAT repeat containing 6 "	mmu-miR-370-3p	0
Sptlc2	ENSMUST00000021424.4	"serine palmitoyltransferase, long chain base subunit 2 "	mmu-miR-370-3p	0
Zfp3	ENSMUST00000060444.5	"zinc finger protein 3 "	mmu-miR-370-3p	0
Zscan12	ENSMUST00000053293.7	"zinc finger and SCAN domain containing 12 "	mmu-miR-370-3p	0
Kif16b	ENSMUST00000043589.7	"kinesin family member 16B "	mmu-miR-370-3p	0
Oprm1	ENSMUST00000152674.1	"opioid receptor, mu 1 "	mmu-miR-370-3p	0
Trub2	ENSMUST00000048044.6	"TruB pseudouridine (psi) synthase homolog 2 (E. coli) "	mmu-miR-370-3p	0
A830010M20Rik	ENSMUST00000100951.3	"RIKEN cDNA A830010M20 gene "	mmu-miR-370-3p	0
Pam16	ENSMUST00000014445.6	"presequence translocase-asssociated motor 16 homolog (S. cerevisiae) "	mmu-miR-370-3p	0
Upp2	ENSMUST00000059102.7	"uridine phosphorylase 2 "	mmu-miR-370-3p	0
Cpt2	ENSMUST00000030345.9	"carnitine palmitoyltransferase 2 "	mmu-miR-370-3p	0
Filip1l	ENSMUST00000159816.2	"filamin A interacting protein 1-like "	mmu-miR-370-3p	0
Mettl21a	ENSMUST00000114079.3	"methyltransferase like 21A "	mmu-miR-370-3p	0
Obfc1	ENSMUST00000049369.10	"oligonucleotide/oligosaccharide-binding fold containing 1 "	mmu-miR-370-3p	0
Rab3b	ENSMUST00000106650.3	"RAB3B, member RAS oncogene family "	mmu-miR-370-3p	0
Uxs1	ENSMUST00000126008.2	"UDP-glucuronate decarboxylase 1 "	mmu-miR-370-3p	0
Slc39a5	ENSMUST00000042666.6	"solute carrier family 39 (metal ion transporter), member 5 "	mmu-miR-370-3p	0
Fam124b	ENSMUST00000058748.1	"family with sequence similarity 124, member B "	mmu-miR-370-3p	0
Ccdc127	ENSMUST00000022063.8	"coiled-coil domain containing 127 "	mmu-miR-370-3p	0
Tmem151a	ENSMUST00000077066.7	"transmembrane protein 151A "	mmu-miR-370-3p	0
Ccbl2	ENSMUST00000044392.5	"cysteine conjugate-beta lyase 2 "	mmu-miR-370-3p	0
Btrc	ENSMUST00000065601.6	"beta-transducin repeat containing protein "	mmu-miR-370-3p	0
Scara3	ENSMUST00000042046.3	"scavenger receptor class A, member 3 "	mmu-miR-370-3p	0
Rccd1	ENSMUST00000121882.2	"RCC1 domain containing 1 "	mmu-miR-370-3p	0
Fdx1	ENSMUST00000034552.6	"ferredoxin 1 "	mmu-miR-370-3p	0
Gnb4	ENSMUST00000155737.2	"guanine nucleotide binding protein (G protein), beta 4 "	mmu-miR-370-3p	0
Fcrl1	ENSMUST00000163661.2	"Fc receptor-like 1 "	mmu-miR-370-3p	0
2810459M11Rik	ENSMUST00000165824.2	"RIKEN cDNA 2810459M11 gene "	mmu-miR-370-3p	0
Ppp1r3b	ENSMUST00000070481.6	"protein phosphatase 1, regulatory (inhibitor) subunit 3B "	mmu-miR-370-3p	0
Plin2	ENSMUST00000000466.7	"perilipin 2 "	mmu-miR-370-3p	0
Krr1	ENSMUST00000163048.2	"KRR1, small subunit (SSU) processome component, homolog (yeast) "	mmu-miR-370-3p	0
Pde12	ENSMUST00000052932.9	"phosphodiesterase 12 "	mmu-miR-370-3p	0
Rab9	ENSMUST00000112091.3	"RAB9, member RAS oncogene family "	mmu-miR-370-3p	0
Cyp4v3	ENSMUST00000095328.4	"cytochrome P450, family 4, subfamily v, polypeptide 3 "	mmu-miR-370-3p	0
Cenpm	ENSMUST00000089157.4	"centromere protein M "	mmu-miR-370-3p	0
Erp29	ENSMUST00000130451.1	"endoplasmic reticulum protein 29 "	mmu-miR-370-3p	0
Esrp2	ENSMUST00000115979.3	"epithelial splicing regulatory protein 2 "	mmu-miR-370-3p	0
Nfyb	ENSMUST00000130911.2	"nuclear transcription factor-Y beta "	mmu-miR-370-3p	0
Dmtn	ENSMUST00000022694.10	"dematin actin binding protein "	mmu-miR-370-3p	0
Aars	ENSMUST00000034441.7	"alanyl-tRNA synthetase "	mmu-miR-370-3p	0
Uggt2	ENSMUST00000156203.2	"UDP-glucose glycoprotein glucosyltransferase 2 "	mmu-miR-370-3p	0
Vwce	ENSMUST00000055115.7	"von Willebrand factor C and EGF domains "	mmu-miR-370-3p	0
Ephb2	ENSMUST00000105845.3	"Eph receptor B2 "	mmu-miR-370-3p	0
Abca3	ENSMUST00000039013.9	"ATP-binding cassette, sub-family A (ABC1), member 3 "	mmu-miR-370-3p	0
Trpm2	ENSMUST00000105401.3	"transient receptor potential cation channel, subfamily M, member 2 "	mmu-miR-370-3p	0
Mrpl1	ENSMUST00000117766.2	"mitochondrial ribosomal protein L1 "	mmu-miR-370-3p	0
Ddrgk1	ENSMUST00000089559.5	"DDRGK domain containing 1 "	mmu-miR-370-3p	0
Ndufaf6	ENSMUST00000058183.8	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 "	mmu-miR-370-3p	0
Zfp566	ENSMUST00000088785.5	"zinc finger protein 566 "	mmu-miR-370-3p	0
Ip6k3	ENSMUST00000025046.2	"inositol hexaphosphate kinase 3 "	mmu-miR-370-3p	0
Cyp7b1	ENSMUST00000035625.6	"cytochrome P450, family 7, subfamily b, polypeptide 1 "	mmu-miR-370-3p	0
Ccdc42	ENSMUST00000154294.2	"coiled-coil domain containing 42 "	mmu-miR-370-3p	0
Diexf	ENSMUST00000085555.1	"digestive organ expansion factor homolog (zebrafish) "	mmu-miR-370-3p	0
Rnls	ENSMUST00000096114.6	"renalase, FAD-dependent amine oxidase "	mmu-miR-370-3p	0
Ndor1	ENSMUST00000100329.4	"NADPH dependent diflavin oxidoreductase 1 "	mmu-miR-370-3p	0
Sh3kbp1	ENSMUST00000112456.3	"SH3-domain kinase binding protein 1 "	mmu-miR-370-3p	0
Wdr12	ENSMUST00000027173.9	"WD repeat domain 12 "	mmu-miR-370-3p	0
Ly6a	ENSMUST00000189068.1	"lymphocyte antigen 6 complex, locus A "	mmu-miR-370-3p	0
Fbxo7	ENSMUST00000130320.2	"F-box protein 7 "	mmu-miR-370-3p	0
Hsf2	ENSMUST00000079833.4	"heat shock factor 2 "	mmu-miR-370-3p	0
Nkd1	ENSMUST00000034086.6	"naked cuticle 1 homolog (Drosophila) "	mmu-miR-370-3p	0
Tbp	ENSMUST00000162505.2	"TATA box binding protein "	mmu-miR-370-3p	0
Lect2	ENSMUST00000062806.4	"leukocyte cell-derived chemotaxin 2 "	mmu-miR-370-3p	0
Mre11a	ENSMUST00000115632.4	"meiotic recombination 11 homolog A (S. cerevisiae) "	mmu-miR-370-3p	0
Susd1	ENSMUST00000040166.8	"sushi domain containing 1 "	mmu-miR-370-3p	0
Dtnb	ENSMUST00000164578.3	"dystrobrevin, beta "	mmu-miR-370-3p	0
Rasgrp4	ENSMUST00000032811.6	"RAS guanyl releasing protein 4 "	mmu-miR-370-3p	0
Plekhg2	ENSMUST00000094644.5	"pleckstrin homology domain containing, family G (with RhoGef domain) member 2 "	mmu-miR-370-3p	0
Apc	ENSMUST00000115781.4	"adenomatosis polyposis coli "	mmu-miR-370-3p	0
Sdf4	ENSMUST00000050078.7	"stromal cell derived factor 4 "	mmu-miR-370-3p	0
Mrpl30	ENSMUST00000027256.6	"mitochondrial ribosomal protein L30 "	mmu-miR-370-3p	0
Zfp873	ENSMUST00000105313.1	"zinc finger protein 873 "	mmu-miR-370-3p	0
Rrp15	ENSMUST00000001339.5	"ribosomal RNA processing 15 homolog (S. cerevisiae) "	mmu-miR-370-3p	0
Trmt12	ENSMUST00000036937.7	"tRNA methyltranferase 12 "	mmu-miR-370-3p	0
Pla1a	ENSMUST00000002926.6	"phospholipase A1 member A "	mmu-miR-370-3p	0
Gm906	ENSMUST00000099521.1	"predicted gene 906 "	mmu-miR-370-3p	0
Il34	ENSMUST00000150680.1	"interleukin 34 "	mmu-miR-370-3p	0
Steap3	ENSMUST00000112641.2	"STEAP family member 3 "	mmu-miR-370-3p	0
Med12	ENSMUST00000117706.2	"mediator complex subunit 12 "	mmu-miR-370-3p	0
Mrps30	ENSMUST00000022245.8	"mitochondrial ribosomal protein S30 "	mmu-miR-370-3p	0
Cd226	ENSMUST00000037142.6	"CD226 antigen "	mmu-miR-370-3p	0
Lrrn4	ENSMUST00000049787.2	"leucine rich repeat neuronal 4 "	mmu-miR-370-3p	0
Arpc4	ENSMUST00000156898.1	"actin related protein 2/3 complex, subunit 4 "	mmu-miR-370-3p	0
Alkbh3	ENSMUST00000111240.2	"alkB, alkylation repair homolog 3 (E. coli) "	mmu-miR-370-3p	0
Mfsd3	ENSMUST00000019224.7	"major facilitator superfamily domain containing 3 "	mmu-miR-370-3p	0
Itga8	ENSMUST00000028106.5	"integrin alpha 8 "	mmu-miR-370-3p	0
Jup	ENSMUST00000001592.9	"junction plakoglobin "	mmu-miR-370-3p	0
Me2	ENSMUST00000025439.3	"malic enzyme 2, NAD(+)-dependent, mitochondrial "	mmu-miR-370-3p	0
Asic5	ENSMUST00000029641.4	"acid-sensing (proton-gated) ion channel family member 5 "	mmu-miR-370-3p	0
Ccl25	ENSMUST00000024004.8	"chemokine (C-C motif) ligand 25 "	mmu-miR-370-3p	0
Myh11	ENSMUST00000090287.3	"myosin, heavy polypeptide 11, smooth muscle "	mmu-miR-370-3p	0
Nat9	ENSMUST00000103040.5	"N-acetyltransferase 9 (GCN5-related, putative) "	mmu-miR-370-3p	0
Emc7	ENSMUST00000069747.5	"ER membrane protein complex subunit 7 "	mmu-miR-370-3p	0
Ctsb	ENSMUST00000006235.7	"cathepsin B "	mmu-miR-370-3p	0
Ctf1	ENSMUST00000047393.5	"cardiotrophin 1 "	mmu-miR-370-3p	0
Mdga1	ENSMUST00000171691.2	"MAM domain containing glycosylphosphatidylinositol anchor 1 "	mmu-miR-370-3p	0
Necab3	ENSMUST00000109716.3	"N-terminal EF-hand calcium binding protein 3 "	mmu-miR-370-3p	0
Phkg1	ENSMUST00000026617.7	"phosphorylase kinase gamma 1 "	mmu-miR-370-3p	0
Gsta3	ENSMUST00000027067.9	"glutathione S-transferase, alpha 3 "	mmu-miR-370-3p	0
Hcfc2	ENSMUST00000020478.8	"host cell factor C2 "	mmu-miR-370-3p	0
Rnf214	ENSMUST00000161203.2	"ring finger protein 214 "	mmu-miR-370-3p	0
Dennd6b	ENSMUST00000078953.7	"DENN/MADD domain containing 6B "	mmu-miR-370-3p	0
Prmt3	ENSMUST00000032715.7	"protein arginine N-methyltransferase 3 "	mmu-miR-370-3p	0
Ict1	ENSMUST00000153983.2	"immature colon carcinoma transcript 1 "	mmu-miR-370-3p	0
Pcdhb7	ENSMUST00000053037.3	"protocadherin beta 7 "	mmu-miR-370-3p	0
Gm5084	ENSMUST00000060705.2	"predicted gene 5084 "	mmu-miR-370-3p	0
Pitpna	ENSMUST00000143219.2	"phosphatidylinositol transfer protein, alpha "	mmu-miR-370-3p	0
Ptgr1	ENSMUST00000030069.6	"prostaglandin reductase 1 "	mmu-miR-370-3p	0
Eif3f	ENSMUST00000033342.6	"eukaryotic translation initiation factor 3, subunit F "	mmu-miR-370-3p	0
Gm5141	ENSMUST00000167516.2	"predicted gene 5141 "	mmu-miR-370-3p	0
Cdca7l	ENSMUST00000021592.10	"cell division cycle associated 7 like "	mmu-miR-370-3p	0
Cnksr3	ENSMUST00000015346.6	"Cnksr family member 3 "	mmu-miR-370-3p	0
Zfp639	ENSMUST00000029203.7	"zinc finger protein 639 "	mmu-miR-370-3p	0
9030617O03Rik	ENSMUST00000069782.5	"RIKEN cDNA 9030617O03 gene "	mmu-miR-370-3p	0
Phf21a	ENSMUST00000044036.9	"PHD finger protein 21A "	mmu-miR-370-3p	0
Plekhf1	ENSMUST00000098513.4	"pleckstrin homology domain containing, family F (with FYVE domain) member 1 "	mmu-miR-370-3p	0
Ing2	ENSMUST00000080353.2	"inhibitor of growth family, member 2 "	mmu-miR-370-3p	0
Arhgap8	ENSMUST00000172307.3	"Rho GTPase activating protein 8 "	mmu-miR-370-3p	0
1810037I17Rik	ENSMUST00000106429.4	"RIKEN cDNA 1810037I17 gene "	mmu-miR-370-3p	0
Tex12	ENSMUST00000034568.5	"testis expressed gene 12 "	mmu-miR-370-3p	0
Abcc6	ENSMUST00000002850.5	"ATP-binding cassette, sub-family C (CFTR/MRP), member 6 "	mmu-miR-370-3p	0
Ubtf	ENSMUST00000174302.2	"upstream binding transcription factor, RNA polymerase I "	mmu-miR-370-3p	0
Gm6871	ENSMUST00000073410.6	"predicted gene 6871 "	mmu-miR-370-3p	0
Scimp	ENSMUST00000074572.6	"SLP adaptor and CSK interacting membrane protein "	mmu-miR-370-3p	0
Usp20	ENSMUST00000102849.5	"ubiquitin specific peptidase 20 "	mmu-miR-370-3p	0
Mbip	ENSMUST00000021416.7	"MAP3K12 binding inhibitory protein 1 "	mmu-miR-370-3p	0
Gorasp1	ENSMUST00000035099.7	"golgi reassembly stacking protein 1 "	mmu-miR-370-3p	0
Bloc1s4	ENSMUST00000071949.3	"biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino "	mmu-miR-370-3p	0
Fam187b	ENSMUST00000058093.4	"family with sequence similarity 187, member B "	mmu-miR-370-3p	0
Ttc33	ENSMUST00000118193.2	"tetratricopeptide repeat domain 33 "	mmu-miR-370-3p	0
Zfp593	ENSMUST00000030644.7	"zinc finger protein 593 "	mmu-miR-370-3p	0
Ticam2	ENSMUST00000070084.4	"toll-like receptor adaptor molecule 2 "	mmu-miR-370-3p	0
Ppp1r36	ENSMUST00000063977.7	"protein phosphatase 1, regulatory subunit 36 "	mmu-miR-370-3p	0
Msr1	ENSMUST00000170091.1	"macrophage scavenger receptor 1 "	mmu-miR-370-3p	0
Vwa5a	ENSMUST00000001544.6	"von Willebrand factor A domain containing 5A "	mmu-miR-370-3p	0
Chtop	ENSMUST00000107343.2	"chromatin target of PRMT1 "	mmu-miR-370-3p	0
Edaradd	ENSMUST00000179308.1	"EDAR (ectodysplasin-A receptor)-associated death domain "	mmu-miR-370-3p	0
Dclre1b	ENSMUST00000063502.7	"DNA cross-link repair 1B, PSO2 homolog (S. cerevisiae) "	mmu-miR-370-3p	0
Btla	ENSMUST00000063654.4	"B and T lymphocyte associated "	mmu-miR-370-3p	0
Ubxn7	ENSMUST00000115151.3	"UBX domain protein 7 "	mmu-miR-370-3p	0
Rps15a	ENSMUST00000172457.2	"ribosomal protein S15A "	mmu-miR-370-3p	0
Tmem177	ENSMUST00000037906.5	"transmembrane protein 177 "	mmu-miR-370-3p	0
Tars	ENSMUST00000022849.5	"threonyl-tRNA synthetase "	mmu-miR-370-3p	0
Zfp933	ENSMUST00000105718.2	"zinc finger protein 933 "	mmu-miR-370-3p	0
Mrs2	ENSMUST00000021772.2	"MRS2 magnesium homeostasis factor homolog (S. cerevisiae) "	mmu-miR-370-3p	0
Tfam	ENSMUST00000092430.5	"transcription factor A, mitochondrial "	mmu-miR-370-3p	0
Rps6	ENSMUST00000102814.4	"ribosomal protein S6 "	mmu-miR-370-3p	0
Ddhd1	ENSMUST00000051310.7	"DDHD domain containing 1 "	mmu-miR-370-3p	0
Med29	ENSMUST00000003536.8	"mediator complex subunit 29 "	mmu-miR-370-3p	0
Phka2	ENSMUST00000112377.2	"phosphorylase kinase alpha 2 "	mmu-miR-370-3p	0
Mapk13	ENSMUST00000004986.7	"mitogen-activated protein kinase 13 "	mmu-miR-370-3p	0
Mob4	ENSMUST00000162364.2	"MOB family member 4, phocein "	mmu-miR-370-3p	0
Rrp8	ENSMUST00000033179.7	"ribosomal RNA processing 8, methyltransferase, homolog (yeast) "	mmu-miR-370-3p	0
Sub1	ENSMUST00000022816.9	"SUB1 homolog (S. cerevisiae) "	mmu-miR-370-3p	0
Stxbp5l	ENSMUST00000114787.2	"syntaxin binding protein 5-like "	mmu-miR-370-3p	0
Lmf1	ENSMUST00000063344.9	"lipase maturation factor 1 "	mmu-miR-370-3p	0
Smim5	ENSMUST00000152171.2	"small integral membrane protein 5 "	mmu-miR-370-3p	0
Hjurp	ENSMUST00000054674.9	"Holliday junction recognition protein "	mmu-miR-370-3p	0
Utp3	ENSMUST00000090413.4	"UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae) "	mmu-miR-370-3p	0
AI597479	ENSMUST00000010434.7	"expressed sequence AI597479 "	mmu-miR-370-3p	0
Nucb2	ENSMUST00000032895.9	"nucleobindin 2 "	mmu-miR-370-3p	0
Plin3	ENSMUST00000019726.6	"perilipin 3 "	mmu-miR-370-3p	0
Gpr108	ENSMUST00000005975.6	"G protein-coupled receptor 108 "	mmu-miR-370-3p	0
Stk24	ENSMUST00000079817.7	"serine/threonine kinase 24 "	mmu-miR-370-3p	0
Vps13a	ENSMUST00000068156.6	"vacuolar protein sorting 13A (yeast) "	mmu-miR-370-3p	0
Pcsk9	ENSMUST00000049507.5	"proprotein convertase subtilisin/kexin type 9 "	mmu-miR-370-3p	0
Gtf2h3	ENSMUST00000031333.3	"general transcription factor IIH, polypeptide 3 "	mmu-miR-370-3p	0
Naca	ENSMUST00000092048.6	"nascent polypeptide-associated complex alpha polypeptide "	mmu-miR-370-3p	0
Mavs	ENSMUST00000041362.6	"mitochondrial antiviral signaling protein "	mmu-miR-370-3p	0
Metrnl	ENSMUST00000036742.8	"meteorin, glial cell differentiation regulator-like "	mmu-miR-370-3p	0
Zfp617	ENSMUST00000119003.1	"zinc finger protein 617 "	mmu-miR-370-3p	0
Nr1h4	ENSMUST00000058126.9	"nuclear receptor subfamily 1, group H, member 4 "	mmu-miR-370-3p	0
1200014J11Rik	ENSMUST00000021135.3	"RIKEN cDNA 1200014J11 gene "	mmu-miR-370-3p	0
Cdk2ap1	ENSMUST00000031341.5	"CDK2 (cyclin-dependent kinase 2)-associated protein 1 "	mmu-miR-370-3p	0
Mif4gd	ENSMUST00000106507.3	"MIF4G domain containing "	mmu-miR-370-3p	0
Gnb1l	ENSMUST00000167778.2	"guanine nucleotide binding protein (G protein), beta polypeptide 1-like "	mmu-miR-370-3p	0
Pigc	ENSMUST00000111594.2	"phosphatidylinositol glycan anchor biosynthesis, class C "	mmu-miR-370-3p	0
Cdkl1	ENSMUST00000021377.4	"cyclin-dependent kinase-like 1 (CDC2-related kinase) "	mmu-miR-370-3p	0
Mapk9	ENSMUST00000109179.3	"mitogen-activated protein kinase 9 "	mmu-miR-370-3p	0
Ptgs1	ENSMUST00000062069.5	"prostaglandin-endoperoxide synthase 1 "	mmu-miR-370-3p	0
Fus	ENSMUST00000106251.4	"fused in sarcoma "	mmu-miR-370-3p	0
Mdp1	ENSMUST00000002400.6	"magnesium-dependent phosphatase 1 "	mmu-miR-370-3p	0
Cfh	ENSMUST00000066859.7	"complement component factor h "	mmu-miR-370-3p	0
Map3k12	ENSMUST00000023812.3	"mitogen-activated protein kinase kinase kinase 12 "	mmu-miR-370-3p	0
Cdk6	ENSMUST00000165117.2	"cyclin-dependent kinase 6 "	mmu-miR-370-3p	0
