Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Scube3	ENSMUST00000043503.4	"signal peptide, CUB domain, EGF-like 3 "	mmu-miR-147-5p	-0.01
Abcg2	ENSMUST00000114294.2	"ATP-binding cassette, sub-family G (WHITE), member 2 "	mmu-miR-147-5p	-0.01
Abt1	ENSMUST00000041782.2	"activator of basal transcription 1 "	mmu-miR-147-5p	-0.01
Slc1a4	ENSMUST00000109594.2	"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 "	mmu-miR-147-5p	-0.01
Siah1a	ENSMUST00000045296.4	"seven in absentia 1A "	mmu-miR-147-5p	-0.01
Tom1l1	ENSMUST00000020849.3	"target of myb1-like 1 (chicken) "	mmu-miR-147-5p	-0.01
Lactbl1	ENSMUST00000178843.2	"lactamase, beta-like 1 "	mmu-miR-147-5p	-0.01
Dapk3	ENSMUST00000178422.2	"death-associated protein kinase 3 "	mmu-miR-147-5p	-0.01
Nkd1	ENSMUST00000034086.6	"naked cuticle 1 homolog (Drosophila) "	mmu-miR-147-5p	-0.01
Prep	ENSMUST00000099858.2	"prolyl endopeptidase "	mmu-miR-147-5p	-0.01
Hdac5	ENSMUST00000008999.6	"histone deacetylase 5 "	mmu-miR-147-5p	-0.01
Eno2	ENSMUST00000112476.2	"enolase 2, gamma neuronal "	mmu-miR-147-5p	-0.01
Spata18	ENSMUST00000071077.8	"spermatogenesis associated 18 "	mmu-miR-147-5p	-0.01
Ralgapb	ENSMUST00000109486.3	"Ral GTPase activating protein, beta subunit (non-catalytic) "	mmu-miR-147-5p	-0.01
Gypc	ENSMUST00000174459.1	"glycophorin C "	mmu-miR-147-5p	-0.01
Skap2	ENSMUST00000078214.5	"src family associated phosphoprotein 2 "	mmu-miR-147-5p	-0.01
Shc2	ENSMUST00000163867.2	"SHC (Src homology 2 domain containing) transforming protein 2 "	mmu-miR-147-5p	-0.01
Dnajc18	ENSMUST00000025208.5	"DnaJ (Hsp40) homolog, subfamily C, member 18 "	mmu-miR-147-5p	-0.01
Slurp1	ENSMUST00000190433.1	"secreted Ly6/Plaur domain containing 1 "	mmu-miR-147-5p	-0.01
Fcho1	ENSMUST00000093444.7	"FCH domain only 1 "	mmu-miR-147-5p	-0.01
Gmfg	ENSMUST00000108292.3	"glia maturation factor, gamma "	mmu-miR-147-5p	-0.01
Ebna1bp2	ENSMUST00000030501.9	"EBNA1 binding protein 2 "	mmu-miR-147-5p	-0.01
Nsfl1c	ENSMUST00000103160.4	"NSFL1 (p97) cofactor (p47) "	mmu-miR-147-5p	-0.01
Tarm1	ENSMUST00000065703.7	"T cell-interacting, activating receptor on myeloid cells 1 "	mmu-miR-147-5p	-0.01
Psma2	ENSMUST00000170836.2	"proteasome (prosome, macropain) subunit, alpha type 2 "	mmu-miR-147-5p	-0.01
Tlr9	ENSMUST00000062241.10	"toll-like receptor 9 "	mmu-miR-147-5p	-0.01
9030624J02Rik	ENSMUST00000059390.7	"RIKEN cDNA 9030624J02 gene "	mmu-miR-147-5p	-0.01
Mfsd2b	ENSMUST00000137337.2	"major facilitator superfamily domain containing 2B "	mmu-miR-147-5p	-0.01
Asb10	ENSMUST00000048302.7	"ankyrin repeat and SOCS box-containing 10 "	mmu-miR-147-5p	-0.01
Esr2	ENSMUST00000110421.2	"estrogen receptor 2 (beta) "	mmu-miR-147-5p	-0.01
Abcg3	ENSMUST00000130644.1	"ATP-binding cassette, sub-family G (WHITE), member 3 "	mmu-miR-147-5p	-0.01
Kif11	ENSMUST00000012587.3	"kinesin family member 11 "	mmu-miR-147-5p	-0.01
Lrrn4	ENSMUST00000049787.2	"leucine rich repeat neuronal 4 "	mmu-miR-147-5p	-0.01
Sfmbt1	ENSMUST00000054230.5	"Scm-like with four mbt domains 1 "	mmu-miR-147-5p	-0.01
Rxfp1	ENSMUST00000078527.7	"relaxin/insulin-like family peptide receptor 1 "	mmu-miR-147-5p	-0.01
Fgf18	ENSMUST00000109363.2	"fibroblast growth factor 18 "	mmu-miR-147-5p	-0.01
Erich2	ENSMUST00000100041.3	"glutamate rich 2 "	mmu-miR-147-5p	-0.01
Rab39	ENSMUST00000068449.3	"RAB39, member RAS oncogene family "	mmu-miR-147-5p	-0.01
Bmf	ENSMUST00000090219.7	"BCL2 modifying factor "	mmu-miR-147-5p	-0.01
0610037L13Rik	ENSMUST00000106727.4	"RIKEN cDNA 0610037L13 gene "	mmu-miR-147-5p	-0.01
G3bp1	ENSMUST00000018727.3	"GTPase activating protein (SH3 domain) binding protein 1 "	mmu-miR-147-5p	-0.01
Ttbk1	ENSMUST00000047034.8	"tau tubulin kinase 1 "	mmu-miR-147-5p	-0.01
Gpr39	ENSMUST00000027581.6	"G protein-coupled receptor 39 "	mmu-miR-147-5p	-0.01
A130010J15Rik	ENSMUST00000178744.1	"RIKEN cDNA A130010J15 gene "	mmu-miR-147-5p	-0.01
Soga1	ENSMUST00000069098.6	"suppressor of glucose, autophagy associated 1 "	mmu-miR-147-5p	-0.01
Rtca	ENSMUST00000000348.9	"RNA 3'-terminal phosphate cyclase "	mmu-miR-147-5p	-0.01
Qsox2	ENSMUST00000091263.6	"quiescin Q6 sulfhydryl oxidase 2 "	mmu-miR-147-5p	-0.01
Gm608	ENSMUST00000119746.2	"predicted gene 608 "	mmu-miR-147-5p	-0.01
Mau2	ENSMUST00000050561.7	"MAU2 chromatid cohesion factor homolog (C. elegans) "	mmu-miR-147-5p	-0.01
Gng2	ENSMUST00000160013.2	"guanine nucleotide binding protein (G protein), gamma 2 "	mmu-miR-147-5p	-0.01
Pigb	ENSMUST00000093819.1	"phosphatidylinositol glycan anchor biosynthesis, class B "	mmu-miR-147-5p	-0.01
D16Ertd472e	ENSMUST00000114220.2	"DNA segment, Chr 16, ERATO Doi 472, expressed "	mmu-miR-147-5p	-0.01
Nfic	ENSMUST00000020461.9	"nuclear factor I/C "	mmu-miR-147-5p	-0.01
Homer1	ENSMUST00000079086.6	"homer homolog 1 (Drosophila) "	mmu-miR-147-5p	-0.01
Zfp82	ENSMUST00000080834.9	"zinc finger protein 82 "	mmu-miR-147-5p	-0.01
Fam135a	ENSMUST00000187752.1	"family with sequence similarity 135, member A "	mmu-miR-147-5p	-0.01
E2f7	ENSMUST00000073781.6	"E2F transcription factor 7 "	mmu-miR-147-5p	-0.01
Cyyr1	ENSMUST00000114174.2	"cysteine and tyrosine-rich protein 1 "	mmu-miR-147-5p	-0.01
Ccin	ENSMUST00000095107.2	"calicin "	mmu-miR-147-5p	-0.01
Tsc22d2	ENSMUST00000099090.2	"TSC22 domain family, member 2 "	mmu-miR-147-5p	-0.01
Angpt2	ENSMUST00000033846.6	"angiopoietin 2 "	mmu-miR-147-5p	-0.01
Smpd4	ENSMUST00000006053.7	"sphingomyelin phosphodiesterase 4 "	mmu-miR-147-5p	-0.01
Snrpn	ENSMUST00000098402.4	"small nuclear ribonucleoprotein N "	mmu-miR-147-5p	-0.01
Acyp2	ENSMUST00000074613.3	"acylphosphatase 2, muscle type "	mmu-miR-147-5p	-0.01
Pja2	ENSMUST00000172818.2	"praja 2, RING-H2 motif containing "	mmu-miR-147-5p	-0.01
Has2	ENSMUST00000050544.7	"hyaluronan synthase 2 "	mmu-miR-147-5p	-0.01
Cdkn2b	ENSMUST00000097981.4	"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) "	mmu-miR-147-5p	-0.01
U2af1	ENSMUST00000166526.2	"U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 "	mmu-miR-147-5p	-0.01
Lair1	ENSMUST00000068865.6	"leukocyte-associated Ig-like receptor 1 "	mmu-miR-147-5p	-0.01
Atf6b	ENSMUST00000015605.9	"activating transcription factor 6 beta "	mmu-miR-147-5p	-0.01
Klf8	ENSMUST00000112574.3	"Kruppel-like factor 8 "	mmu-miR-147-5p	-0.01
Kcnq1	ENSMUST00000185383.1	"potassium voltage-gated channel, subfamily Q, member 1 "	mmu-miR-147-5p	-0.01
Bard1	ENSMUST00000027393.7	"BRCA1 associated RING domain 1 "	mmu-miR-147-5p	-0.01
Bmp6	ENSMUST00000171970.1	"bone morphogenetic protein 6 "	mmu-miR-147-5p	-0.01
Rrp7a	ENSMUST00000018184.4	"ribosomal RNA processing 7 homolog A (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Vapb	ENSMUST00000067530.4	"vesicle-associated membrane protein, associated protein B and C "	mmu-miR-147-5p	-0.01
Rab5b	ENSMUST00000000727.2	"RAB5B, member RAS oncogene family "	mmu-miR-147-5p	-0.01
Zfp395	ENSMUST00000066994.6	"zinc finger protein 395 "	mmu-miR-147-5p	-0.01
Cnnm2	ENSMUST00000099373.5	"cyclin M2 "	mmu-miR-147-5p	-0.01
Fkrp	ENSMUST00000061390.7	"fukutin related protein "	mmu-miR-147-5p	-0.01
Aurka	ENSMUST00000109140.4	"aurora kinase A "	mmu-miR-147-5p	-0.01
Fam73b	ENSMUST00000077977.8	"family with sequence similarity 73, member B "	mmu-miR-147-5p	-0.01
Pms2	ENSMUST00000148011.2	"postmeiotic segregation increased 2 (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Adcy1	ENSMUST00000020706.4	"adenylate cyclase 1 "	mmu-miR-147-5p	-0.01
Otud6b	ENSMUST00000117268.2	"OTU domain containing 6B "	mmu-miR-147-5p	-0.01
Mapk8ip2	ENSMUST00000023291.5	"mitogen-activated protein kinase 8 interacting protein 2 "	mmu-miR-147-5p	-0.01
Zkscan1	ENSMUST00000019660.5	"zinc finger with KRAB and SCAN domains 1 "	mmu-miR-147-5p	-0.01
Ufm1	ENSMUST00000146598.2	"ubiquitin-fold modifier 1 "	mmu-miR-147-5p	-0.01
Tmem126a	ENSMUST00000032844.5	"transmembrane protein 126A "	mmu-miR-147-5p	-0.01
Efna5	ENSMUST00000076840.6	"ephrin A5 "	mmu-miR-147-5p	-0.01
Rxra	ENSMUST00000077257.6	"retinoid X receptor alpha "	mmu-miR-147-5p	-0.01
Col4a4	ENSMUST00000087050.6	"collagen, type IV, alpha 4 "	mmu-miR-147-5p	-0.01
Msantd3	ENSMUST00000107704.1	"Myb/SANT-like DNA-binding domain containing 3 "	mmu-miR-147-5p	-0.01
Dstn	ENSMUST00000103172.3	"destrin "	mmu-miR-147-5p	-0.01
Ercc6l	ENSMUST00000056904.2	"excision repair cross-complementing rodent repair deficiency complementation group 6 like "	mmu-miR-147-5p	-0.01
Mcm2	ENSMUST00000058011.6	"minichromosome maintenance deficient 2 mitotin (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Bcorl1	ENSMUST00000136348.2	"BCL6 co-repressor-like 1 "	mmu-miR-147-5p	-0.01
Cstf1	ENSMUST00000116375.1	"cleavage stimulation factor, 3' pre-RNA, subunit 1 "	mmu-miR-147-5p	-0.01
Pask	ENSMUST00000027493.3	"PAS domain containing serine/threonine kinase "	mmu-miR-147-5p	-0.01
Itsn1	ENSMUST00000056482.8	"intersectin 1 (SH3 domain protein 1A) "	mmu-miR-147-5p	-0.01
Gm11444	ENSMUST00000146433.1	"predicted gene 11444 "	mmu-miR-147-5p	-0.01
Gm12184	ENSMUST00000104959.1	"predicted gene 12184 "	mmu-miR-147-5p	-0.01
Slc26a3	ENSMUST00000001254.5	"solute carrier family 26, member 3 "	mmu-miR-147-5p	-0.01
5830473C10Rik	ENSMUST00000094615.4	"RIKEN cDNA 5830473C10 gene "	mmu-miR-147-5p	-0.01
Lsm10	ENSMUST00000055575.7	"U7 snRNP-specific Sm-like protein LSM10 "	mmu-miR-147-5p	-0.01
Mfsd4	ENSMUST00000112365.3	"major facilitator superfamily domain containing 4 "	mmu-miR-147-5p	-0.01
Zfyve20	ENSMUST00000014694.8	"zinc finger, FYVE domain containing 20 "	mmu-miR-147-5p	-0.01
Heatr5b	ENSMUST00000097281.2	"HEAT repeat containing 5B "	mmu-miR-147-5p	-0.01
Fam49a	ENSMUST00000069066.7	"family with sequence similarity 49, member A "	mmu-miR-147-5p	-0.01
Ccdc68	ENSMUST00000043929.5	"coiled-coil domain containing 68 "	mmu-miR-147-5p	-0.01
6430548M08Rik	ENSMUST00000034281.7	"RIKEN cDNA 6430548M08 gene "	mmu-miR-147-5p	-0.01
Fip1l1	ENSMUST00000080164.6	"FIP1 like 1 (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Hs2st1	ENSMUST00000043325.7	"heparan sulfate 2-O-sulfotransferase 1 "	mmu-miR-147-5p	-0.01
Gucy2e	ENSMUST00000021259.3	"guanylate cyclase 2e "	mmu-miR-147-5p	-0.01
Prkce	ENSMUST00000097275.3	"protein kinase C, epsilon "	mmu-miR-147-5p	-0.01
Hivep3	ENSMUST00000106307.3	"human immunodeficiency virus type I enhancer binding protein 3 "	mmu-miR-147-5p	-0.01
Sugt1	ENSMUST00000054908.8	"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Vmn1r43	ENSMUST00000089418.3	"vomeronasal 1 receptor 43 "	mmu-miR-147-5p	-0.01
Chrng	ENSMUST00000027470.8	"cholinergic receptor, nicotinic, gamma polypeptide "	mmu-miR-147-5p	-0.01
Ppp2r2c	ENSMUST00000031003.7	"protein phosphatase 2, regulatory subunit B, gamma "	mmu-miR-147-5p	-0.01
Dpyd	ENSMUST00000039177.7	"dihydropyrimidine dehydrogenase "	mmu-miR-147-5p	-0.01
Wnt9a	ENSMUST00000000128.4	"wingless-type MMTV integration site 9A "	mmu-miR-147-5p	-0.01
Pik3r2	ENSMUST00000034296.9	"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 2 (p85 beta) "	mmu-miR-147-5p	-0.01
Dph3	ENSMUST00000067955.6	"diphthamine biosynthesis 3 "	mmu-miR-147-5p	-0.01
Dok7	ENSMUST00000101298.3	"docking protein 7 "	mmu-miR-147-5p	-0.01
Baiap3	ENSMUST00000182056.2	"BAI1-associated protein 3 "	mmu-miR-147-5p	-0.01
Foxred2	ENSMUST00000016696.7	"FAD-dependent oxidoreductase domain containing 2 "	mmu-miR-147-5p	-0.01
Grin3a	ENSMUST00000093859.5	"glutamate receptor ionotropic, NMDA3A "	mmu-miR-147-5p	-0.01
Lphn1	ENSMUST00000141158.2	"latrophilin 1 "	mmu-miR-147-5p	-0.01
Trappc13	ENSMUST00000144060.2	"trafficking protein particle complex 13 "	mmu-miR-147-5p	-0.01
Med22	ENSMUST00000102899.4	"mediator complex subunit 22 "	mmu-miR-147-5p	-0.01
Chpt1	ENSMUST00000117440.2	"choline phosphotransferase 1 "	mmu-miR-147-5p	-0.01
Tifab	ENSMUST00000169652.1	"TRAF-interacting protein with forkhead-associated domain, family member B "	mmu-miR-147-5p	-0.01
Lekr1	ENSMUST00000099075.3	"leucine, glutamate and lysine rich 1 "	mmu-miR-147-5p	-0.01
Ret	ENSMUST00000088790.4	"ret proto-oncogene "	mmu-miR-147-5p	-0.01
Dip2c	ENSMUST00000174552.2	"DIP2 disco-interacting protein 2 homolog C (Drosophila) "	mmu-miR-147-5p	-0.01
Igfals	ENSMUST00000050714.6	"insulin-like growth factor binding protein, acid labile subunit "	mmu-miR-147-5p	-0.01
Zbtb40	ENSMUST00000049583.7	"zinc finger and BTB domain containing 40 "	mmu-miR-147-5p	-0.01
Mmp12	ENSMUST00000005950.6	"matrix metallopeptidase 12 "	mmu-miR-147-5p	-0.01
B3gat2	ENSMUST00000063663.5	"beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S) "	mmu-miR-147-5p	-0.01
Zfp523	ENSMUST00000073534.3	"zinc finger protein 523 "	mmu-miR-147-5p	-0.01
Kitl	ENSMUST00000105283.2	"kit ligand "	mmu-miR-147-5p	-0.01
Rab6b	ENSMUST00000035155.7	"RAB6B, member RAS oncogene family "	mmu-miR-147-5p	-0.01
Lrrc38	ENSMUST00000052458.2	"leucine rich repeat containing 38 "	mmu-miR-147-5p	-0.01
Zfp964	ENSMUST00000169125.1	"zinc finger protein 964 "	mmu-miR-147-5p	-0.01
Etv1	ENSMUST00000095767.4	"ets variant 1 "	mmu-miR-147-5p	-0.01
Zfand4	ENSMUST00000036503.8	"zinc finger, AN1-type domain 4 "	mmu-miR-147-5p	-0.01
Nvl	ENSMUST00000027797.7	"nuclear VCP-like "	mmu-miR-147-5p	-0.01
Pdk1	ENSMUST00000006669.5	"pyruvate dehydrogenase kinase, isoenzyme 1 "	mmu-miR-147-5p	-0.01
Atp6v0a2	ENSMUST00000037865.8	"ATPase, H+ transporting, lysosomal V0 subunit A2 "	mmu-miR-147-5p	-0.01
Nlk	ENSMUST00000142739.2	"nemo like kinase "	mmu-miR-147-5p	-0.01
Slc25a33	ENSMUST00000105686.2	"solute carrier family 25, member 33 "	mmu-miR-147-5p	-0.01
Galnt10	ENSMUST00000066987.8	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 "	mmu-miR-147-5p	-0.01
Med12l	ENSMUST00000040325.8	"mediator complex subunit 12-like "	mmu-miR-147-5p	-0.01
Sh3rf1	ENSMUST00000034060.5	"SH3 domain containing ring finger 1 "	mmu-miR-147-5p	-0.01
Aifm2	ENSMUST00000099706.3	"apoptosis-inducing factor, mitochondrion-associated 2 "	mmu-miR-147-5p	-0.01
Gipc1	ENSMUST00000019577.8	"GIPC PDZ domain containing family, member 1 "	mmu-miR-147-5p	-0.01
Oxsm	ENSMUST00000022311.5	"3-oxoacyl-ACP synthase, mitochondrial "	mmu-miR-147-5p	-0.01
Crim1	ENSMUST00000112498.2	"cysteine rich transmembrane BMP regulator 1 (chordin like) "	mmu-miR-147-5p	-0.01
Tm4sf19	ENSMUST00000115149.2	"transmembrane 4 L six family member 19 "	mmu-miR-147-5p	-0.01
Cacnb2	ENSMUST00000114723.3	"calcium channel, voltage-dependent, beta 2 subunit "	mmu-miR-147-5p	-0.01
Wdr60	ENSMUST00000039349.6	"WD repeat domain 60 "	mmu-miR-147-5p	-0.01
Swt1	ENSMUST00000064771.6	"SWT1 RNA endoribonuclease homolog (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Gbp11	ENSMUST00000171587.1	"guanylate binding protein 11 "	mmu-miR-147-5p	-0.01
Bcl11b	ENSMUST00000066060.5	"B cell leukemia/lymphoma 11B "	mmu-miR-147-5p	-0.01
Apbb2	ENSMUST00000159786.2	"amyloid beta (A4) precursor protein-binding, family B, member 2 "	mmu-miR-147-5p	-0.01
Dffa	ENSMUST00000030816.3	"DNA fragmentation factor, alpha subunit "	mmu-miR-147-5p	-0.01
Ppm1l	ENSMUST00000029355.7	"protein phosphatase 1 (formerly 2C)-like "	mmu-miR-147-5p	-0.01
Zfp354c	ENSMUST00000109135.3	"zinc finger protein 354C "	mmu-miR-147-5p	-0.01
Mrps5	ENSMUST00000028852.7	"mitochondrial ribosomal protein S5 "	mmu-miR-147-5p	-0.01
Tpd52	ENSMUST00000120143.2	"tumor protein D52 "	mmu-miR-147-5p	-0.01
Crtc3	ENSMUST00000122255.2	"CREB regulated transcription coactivator 3 "	mmu-miR-147-5p	-0.01
Atp1a2	ENSMUST00000085913.5	"ATPase, Na+/K+ transporting, alpha 2 polypeptide "	mmu-miR-147-5p	-0.01
Cd40	ENSMUST00000017799.6	"CD40 antigen "	mmu-miR-147-5p	-0.01
Rala	ENSMUST00000009003.7	"v-ral simian leukemia viral oncogene homolog A (ras related) "	mmu-miR-147-5p	-0.01
Haus1	ENSMUST00000048192.7	"HAUS augmin-like complex, subunit 1 "	mmu-miR-147-5p	-0.01
Nedd4l	ENSMUST00000163516.2	"neural precursor cell expressed, developmentally down-regulated gene 4-like "	mmu-miR-147-5p	-0.01
Ehd2	ENSMUST00000098799.3	"EH-domain containing 2 "	mmu-miR-147-5p	-0.01
Trub2	ENSMUST00000048044.6	"TruB pseudouridine (psi) synthase homolog 2 (E. coli) "	mmu-miR-147-5p	-0.01
6430573F11Rik	ENSMUST00000135373.2	"RIKEN cDNA 6430573F11 gene "	mmu-miR-147-5p	-0.01
Dio2	ENSMUST00000082432.3	"deiodinase, iodothyronine, type II "	mmu-miR-147-5p	-0.01
Sftpd	ENSMUST00000077136.3	"surfactant associated protein D "	mmu-miR-147-5p	-0.01
Kcnk12	ENSMUST00000055221.7	"potassium channel, subfamily K, member 12 "	mmu-miR-147-5p	-0.01
Pak1	ENSMUST00000033040.6	"p21 protein (Cdc42/Rac)-activated kinase 1 "	mmu-miR-147-5p	-0.01
Zfp281	ENSMUST00000047734.9	"zinc finger protein 281 "	mmu-miR-147-5p	-0.01
Cbfa2t2	ENSMUST00000109725.2	"core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human) "	mmu-miR-147-5p	-0.01
Plxna4	ENSMUST00000115096.3	"plexin A4 "	mmu-miR-147-5p	-0.01
Tpcn1	ENSMUST00000046426.8	"two pore channel 1 "	mmu-miR-147-5p	-0.01
Hsf1	ENSMUST00000072838.5	"heat shock factor 1 "	mmu-miR-147-5p	-0.01
Ddx52	ENSMUST00000049257.7	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 52 "	mmu-miR-147-5p	-0.01
Nxf1	ENSMUST00000184970.2	"nuclear RNA export factor 1 "	mmu-miR-147-5p	-0.01
Tiam1	ENSMUST00000114122.2	"T cell lymphoma invasion and metastasis 1 "	mmu-miR-147-5p	-0.01
Pdzd2	ENSMUST00000075317.6	"PDZ domain containing 2 "	mmu-miR-147-5p	-0.01
Mrpl39	ENSMUST00000116584.1	"mitochondrial ribosomal protein L39 "	mmu-miR-147-5p	-0.01
Tradd	ENSMUST00000034359.4	"TNFRSF1A-associated via death domain "	mmu-miR-147-5p	-0.01
Kpnb1	ENSMUST00000001479.4	"karyopherin (importin) beta 1 "	mmu-miR-147-5p	-0.01
Atg16l2	ENSMUST00000120267.2	"autophagy related 16-like 2 (S. cerevisiae) "	mmu-miR-147-5p	-0.01
Mars2	ENSMUST00000061334.9	"methionine-tRNA synthetase 2 (mitochondrial) "	mmu-miR-147-5p	-0.01
Gpn1	ENSMUST00000076949.7	"GPN-loop GTPase 1 "	mmu-miR-147-5p	-0.01
Mtf1	ENSMUST00000030723.2	"metal response element binding transcription factor 1 "	mmu-miR-147-5p	-0.01
Wipf3	ENSMUST00000163746.2	"WAS/WASL interacting protein family, member 3 "	mmu-miR-147-5p	-0.01
Bahcc1	ENSMUST00000044985.8	"BAH domain and coiled-coil containing 1 "	mmu-miR-147-5p	-0.01
Cacul1	ENSMUST00000081790.8	"CDK2 associated, cullin domain 1 "	mmu-miR-147-5p	-0.01
Helq	ENSMUST00000044684.8	"helicase, POLQ-like "	mmu-miR-147-5p	-0.01
Ap2b1	ENSMUST00000018875.7	"adaptor-related protein complex 2, beta 1 subunit "	mmu-miR-147-5p	-0.01
Ptpn1	ENSMUST00000029053.7	"protein tyrosine phosphatase, non-receptor type 1 "	mmu-miR-147-5p	-0.01
Slc35g2	ENSMUST00000093792.3	"solute carrier family 35, member G2 "	mmu-miR-147-5p	-0.01
1700049G17Rik	ENSMUST00000098639.3	"RIKEN cDNA 1700049G17 gene "	mmu-miR-147-5p	-0.01
Fam208a	ENSMUST00000022450.4	"family with sequence similarity 208, member A "	mmu-miR-147-5p	-0.01
Arfgap2	ENSMUST00000080008.7	"ADP-ribosylation factor GTPase activating protein 2 "	mmu-miR-147-5p	-0.01
Raph1	ENSMUST00000140485.2	"Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 "	mmu-miR-147-5p	-0.01
Tpm2	ENSMUST00000030184.6	"tropomyosin 2, beta "	mmu-miR-147-5p	-0.01
Kcna4	ENSMUST00000037012.2	"potassium voltage-gated channel, shaker-related subfamily, member 4 "	mmu-miR-147-5p	-0.01
Dmap1	ENSMUST00000102687.3	"DNA methyltransferase 1-associated protein 1 "	mmu-miR-147-5p	-0.01
Adar	ENSMUST00000098924.3	"adenosine deaminase, RNA-specific "	mmu-miR-147-5p	-0.01
Nav1	ENSMUST00000067414.7	"neuron navigator 1 "	mmu-miR-147-5p	-0.01
Nif3l1	ENSMUST00000087521.7	"Ngg1 interacting factor 3-like 1 (S. pombe) "	mmu-miR-147-5p	-0.01
Lrrc14	ENSMUST00000127208.2	"leucine rich repeat containing 14 "	mmu-miR-147-5p	-0.01
Taf5l	ENSMUST00000165628.2	"TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor "	mmu-miR-147-5p	-0.01
Pcdhb19	ENSMUST00000059571.5	"protocadherin beta 19 "	mmu-miR-147-5p	-0.01
Fermt1	ENSMUST00000038280.4	"fermitin family homolog 1 (Drosophila) "	mmu-miR-147-5p	-0.01
Fam65a	ENSMUST00000043531.8	"family with sequence similarity 65, member A "	mmu-miR-147-5p	-0.01
Rpp40	ENSMUST00000171686.3	"ribonuclease P 40 subunit "	mmu-miR-147-5p	-0.01
Prdm5	ENSMUST00000172638.1	"PR domain containing 5 "	mmu-miR-147-5p	-0.01
Os9	ENSMUST00000164259.2	"amplified in osteosarcoma "	mmu-miR-147-5p	-0.01
Chst13	ENSMUST00000070890.4	"carbohydrate (chondroitin 4) sulfotransferase 13 "	mmu-miR-147-5p	-0.01
Zfp629	ENSMUST00000151107.2	"zinc finger protein 629 "	mmu-miR-147-5p	-0.01
Pck2	ENSMUST00000048781.3	"phosphoenolpyruvate carboxykinase 2 (mitochondrial) "	mmu-miR-147-5p	-0.01
Arl13b	ENSMUST00000089289.5	"ADP-ribosylation factor-like 13B "	mmu-miR-147-5p	-0.01
Faf1	ENSMUST00000102724.4	"Fas-associated factor 1 "	mmu-miR-147-5p	-0.01
Ankef1	ENSMUST00000121717.1	"ankyrin repeat and EF-hand domain containing 1 "	mmu-miR-147-5p	-0.01
Slc30a9	ENSMUST00000162372.2	"solute carrier family 30 (zinc transporter), member 9 "	mmu-miR-147-5p	-0.01
Steap2	ENSMUST00000164219.2	"six transmembrane epithelial antigen of prostate 2 "	mmu-miR-147-5p	-0.01
Rgs22	ENSMUST00000172831.2	"regulator of G-protein signalling 22 "	mmu-miR-147-5p	-0.01
Wdr20	ENSMUST00000095410.2	"WD repeat domain 20 "	mmu-miR-147-5p	-0.01
Oprl1	ENSMUST00000108766.1	"opioid receptor-like 1 "	mmu-miR-147-5p	-0.01
Hnrnpd	ENSMUST00000172361.2	"heterogeneous nuclear ribonucleoprotein D "	mmu-miR-147-5p	-0.01
Crnkl1	ENSMUST00000001818.4	"Crn, crooked neck-like 1 (Drosophila) "	mmu-miR-147-5p	-0.01
Dock5	ENSMUST00000039135.4	"dedicator of cytokinesis 5 "	mmu-miR-147-5p	-0.01
Prdx1	ENSMUST00000135573.2	"peroxiredoxin 1 "	mmu-miR-147-5p	-0.01
Ltn1	ENSMUST00000039449.7	"listerin E3 ubiquitin protein ligase 1 "	mmu-miR-147-5p	-0.01
Hspb7	ENSMUST00000102486.4	"heat shock protein family, member 7 (cardiovascular) "	mmu-miR-147-5p	-0.01
Cast	ENSMUST00000065629.4	"calpastatin "	mmu-miR-147-5p	-0.01
Nasp	ENSMUST00000030457.6	"nuclear autoantigenic sperm protein (histone-binding) "	mmu-miR-147-5p	-0.01
Man1a2	ENSMUST00000008907.8	"mannosidase, alpha, class 1A, member 2 "	mmu-miR-147-5p	-0.01
Sorbs1	ENSMUST00000099467.4	"sorbin and SH3 domain containing 1 "	mmu-miR-147-5p	-0.01
Ppm1b	ENSMUST00000080217.7	"protein phosphatase 1B, magnesium dependent, beta isoform "	mmu-miR-147-5p	-0.01
Smarcal1	ENSMUST00000047615.9	"SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 "	mmu-miR-147-5p	-0.01
Slc22a15	ENSMUST00000190824.1	"solute carrier family 22 (organic anion/cation transporter), member 15 "	mmu-miR-147-5p	-0.01
