Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Sema3a	ENSMUST00000030714.7	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A "	mmu-miR-486a-3p	-0.02
Plekhg3	ENSMUST00000075249.4	"pleckstrin homology domain containing, family G (with RhoGef domain) member 3 "	mmu-miR-6954-5p	-0.02
Elovl7	ENSMUST00000022207.8	"ELOVL family member 7, elongation of long chain fatty acids (yeast) "	mmu-miR-486a-3p	-0.02
Btbd19	ENSMUST00000183310.1	"BTB (POZ) domain containing 19 "	mmu-miR-6954-5p	-0.02
Slc13a3	ENSMUST00000029208.9	"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3 "	mmu-miR-486a-3p	-0.02
Pdxk	ENSMUST00000105385.1	"pyridoxal (pyridoxine, vitamin B6) kinase "	mmu-miR-6954-5p	-0.02
Slc11a1	ENSMUST00000027368.5	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 "	mmu-miR-486a-3p	-0.02
Uqcrc2	ENSMUST00000033176.5	"ubiquinol cytochrome c reductase core protein 2 "	mmu-miR-486a-3p	-0.02
Arhgap25	ENSMUST00000113637.3	"Rho GTPase activating protein 25 "	mmu-miR-6954-5p	-0.02
Plin4	ENSMUST00000190703.1	"perilipin 4 "	mmu-miR-486a-3p	-0.02
Suv39h2	ENSMUST00000027956.3	"suppressor of variegation 3-9 homolog 2 (Drosophila) "	mmu-miR-6954-5p	-0.02
Prmt3	ENSMUST00000032715.7	"protein arginine N-methyltransferase 3 "	mmu-miR-486a-3p	-0.02
Ctu2	ENSMUST00000116412.2	"cytosolic thiouridylase subunit 2 homolog (S. pombe) "	mmu-miR-486a-3p	-0.02
Adck4	ENSMUST00000003860.7	"aarF domain containing kinase 4 "	mmu-miR-6954-5p	-0.02
Hemgn	ENSMUST00000107764.3	"hemogen "	mmu-miR-6954-5p	-0.02
Tmem212	ENSMUST00000058077.3	"transmembrane protein 212 "	mmu-miR-486a-3p	-0.02
Katnal1	ENSMUST00000047257.9	"katanin p60 subunit A-like 1 "	mmu-miR-6954-5p	-0.02
Pdk3	ENSMUST00000045748.6	"pyruvate dehydrogenase kinase, isoenzyme 3 "	mmu-miR-6954-5p	-0.02
Rhoh	ENSMUST00000031106.4	"ras homolog gene family, member H "	mmu-miR-6954-5p	-0.02
Zeb2	ENSMUST00000068415.5	"zinc finger E-box binding homeobox 2 "	mmu-miR-486a-3p	-0.02
Ubtd2	ENSMUST00000051053.4	"ubiquitin domain containing 2 "	mmu-miR-6954-5p	-0.02
Rps6ka3	ENSMUST00000033671.7	"ribosomal protein S6 kinase polypeptide 3 "	mmu-miR-486a-3p	-0.02
Fam63b	ENSMUST00000049031.5	"family with sequence similarity 63, member B "	mmu-miR-486a-3p	-0.02
Trim58	ENSMUST00000075084.4	"tripartite motif-containing 58 "	mmu-miR-6954-5p	-0.02
Phykpl	ENSMUST00000167797.2	"5-phosphohydroxy-L-lysine phospholyase "	mmu-miR-486a-3p	-0.02
Rpl6	ENSMUST00000031617.9	"ribosomal protein L6 "	mmu-miR-6954-5p	-0.02
Scamp1	ENSMUST00000022197.9	"secretory carrier membrane protein 1 "	mmu-miR-486a-3p	-0.02
Xpot	ENSMUST00000039810.7	"exportin, tRNA (nuclear export receptor for tRNAs) "	mmu-miR-486a-3p	-0.02
Cyp2d10	ENSMUST00000072776.3	"cytochrome P450, family 2, subfamily d, polypeptide 10 "	mmu-miR-6954-5p	-0.02
Thnsl1	ENSMUST00000054591.4	"threonine synthase-like 1 (bacterial) "	mmu-miR-486a-3p	-0.02
Saal1	ENSMUST00000143082.1	"serum amyloid A-like 1 "	mmu-miR-6954-5p	-0.02
Crebbp	ENSMUST00000023165.7	"CREB binding protein "	mmu-miR-486a-3p	-0.02
BC049352	ENSMUST00000164650.2	"cDNA sequence BC049352 "	mmu-miR-6954-5p	-0.02
Spon1	ENSMUST00000046687.10	"spondin 1, (f-spondin) extracellular matrix protein "	mmu-miR-486a-3p	-0.02
C4b	ENSMUST00000069507.8	"complement component 4B (Chido blood group) "	mmu-miR-6954-5p	-0.02
Pabpn1l	ENSMUST00000093059.2	"poly(A)binding protein nuclear 1-like "	mmu-miR-486a-3p	-0.02
Mapk1	ENSMUST00000069107.8	"mitogen-activated protein kinase 1 "	mmu-miR-6954-5p	-0.02
Adam19	ENSMUST00000011400.7	"a disintegrin and metallopeptidase domain 19 (meltrin beta) "	mmu-miR-326-5p	-0.02
Tgoln1	ENSMUST00000070524.4	"trans-golgi network protein "	mmu-miR-6954-5p	-0.02
Gm6086	ENSMUST00000097632.4	"predicted gene 6086 "	mmu-miR-326-5p	-0.02
Pde11a	ENSMUST00000099992.4	"phosphodiesterase 11A "	mmu-miR-6954-5p	-0.02
Setd8	ENSMUST00000059580.5	"SET domain containing (lysine methyltransferase) 8 "	mmu-miR-326-5p	-0.02
Zfp945	ENSMUST00000160457.3	"zinc finger protein 945 "	mmu-miR-486a-3p	-0.02
Cacna1e	ENSMUST00000187541.1	"calcium channel, voltage-dependent, R type, alpha 1E subunit "	mmu-miR-326-5p	-0.02
Aamp	ENSMUST00000006462.8	"angio-associated migratory protein "	mmu-miR-326-5p	-0.02
Nhsl2	ENSMUST00000101339.5	"NHS-like 2 "	mmu-miR-326-5p	-0.02
Diap1	ENSMUST00000115634.2	"diaphanous homolog 1 (Drosophila) "	mmu-miR-326-5p	-0.02
Slc7a14	ENSMUST00000091259.3	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14 "	mmu-miR-326-5p	-0.02
Psmb5	ENSMUST00000022803.4	"proteasome (prosome, macropain) subunit, beta type 5 "	mmu-miR-6954-5p	-0.02
D5Ertd579e	ENSMUST00000031091.9	"DNA segment, Chr 5, ERATO Doi 579, expressed "	mmu-miR-326-5p	-0.02
Galnt16	ENSMUST00000021558.6	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16 "	mmu-miR-326-5p	-0.02
Gpr156	ENSMUST00000061274.7	"G protein-coupled receptor 156 "	mmu-miR-326-5p	-0.02
A230052G05Rik	ENSMUST00000050921.2	"RIKEN cDNA A230052G05 gene "	mmu-miR-326-5p	-0.02
Zfp639	ENSMUST00000029203.7	"zinc finger protein 639 "	mmu-miR-486a-3p	-0.02
Trim66	ENSMUST00000106739.2	"tripartite motif-containing 66 "	mmu-miR-326-5p	-0.02
Efhd2	ENSMUST00000036854.3	"EF hand domain containing 2 "	mmu-miR-326-5p	-0.02
Sfmbt2	ENSMUST00000041105.6	"Scm-like with four mbt domains 2 "	mmu-miR-326-5p	-0.02
Wdr52	ENSMUST00000099742.3	"WD repeat domain 52 "	mmu-miR-326-5p	-0.02
Ppp2r3a	ENSMUST00000075941.6	"protein phosphatase 2, regulatory subunit B'', alpha "	mmu-miR-326-5p	-0.02
Junb	ENSMUST00000064922.5	"jun B proto-oncogene "	mmu-miR-326-5p	-0.02
Upf1	ENSMUST00000075666.6	"UPF1 regulator of nonsense transcripts homolog (yeast) "	mmu-miR-326-5p	-0.02
Fnbp1	ENSMUST00000100208.3	"formin binding protein 1 "	mmu-miR-486a-3p	-0.02
Pdlim1	ENSMUST00000068439.7	"PDZ and LIM domain 1 (elfin) "	mmu-miR-486a-3p	-0.02
Abcc5	ENSMUST00000079158.7	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5 "	mmu-miR-6954-5p	-0.02
Nat10	ENSMUST00000028608.7	"N-acetyltransferase 10 "	mmu-miR-486a-3p	-0.02
Adap1	ENSMUST00000110865.1	"ArfGAP with dual PH domains 1 "	mmu-miR-326-5p	-0.02
Olfml3	ENSMUST00000029440.8	"olfactomedin-like 3 "	mmu-miR-6954-5p	-0.02
Tie1	ENSMUST00000184261.2	"tyrosine kinase with immunoglobulin-like and EGF-like domains 1 "	mmu-miR-326-5p	-0.02
Lats1	ENSMUST00000165952.2	"large tumor suppressor "	mmu-miR-326-5p	-0.02
Per3	ENSMUST00000103204.5	"period circadian clock 3 "	mmu-miR-326-5p	-0.02
Spire1	ENSMUST00000045105.7	"spire homolog 1 (Drosophila) "	mmu-miR-326-5p	-0.02
Igfals	ENSMUST00000050714.6	"insulin-like growth factor binding protein, acid labile subunit "	mmu-miR-486a-3p	-0.02
Gfpt1	ENSMUST00000113658.2	"glutamine fructose-6-phosphate transaminase 1 "	mmu-miR-326-5p	-0.02
Col1a1	ENSMUST00000001547.7	"collagen, type I, alpha 1 "	mmu-miR-326-5p	-0.02
Card11	ENSMUST00000085786.5	"caspase recruitment domain family, member 11 "	mmu-miR-486a-3p	-0.02
Susd1	ENSMUST00000040166.8	"sushi domain containing 1 "	mmu-miR-486a-3p	-0.02
Hic2	ENSMUST00000090190.6	"hypermethylated in cancer 2 "	mmu-miR-326-5p	-0.02
Ptpn14	ENSMUST00000027898.5	"protein tyrosine phosphatase, non-receptor type 14 "	mmu-miR-326-5p	-0.02
Dars2	ENSMUST00000035430.3	"aspartyl-tRNA synthetase 2 (mitochondrial) "	mmu-miR-486a-3p	-0.02
Nav3	ENSMUST00000032719.8	"neuron navigator 3 "	mmu-miR-326-5p	-0.02
Sf3b1	ENSMUST00000027127.8	"splicing factor 3b, subunit 1 "	mmu-miR-486a-3p	-0.02
Daam1	ENSMUST00000085299.2	"dishevelled associated activator of morphogenesis 1 "	mmu-miR-6954-5p	-0.02
Runx3	ENSMUST00000056977.8	"runt related transcription factor 3 "	mmu-miR-486a-3p	-0.02
Stx11	ENSMUST00000163425.2	"syntaxin 11 "	mmu-miR-486a-3p	-0.02
Micu1	ENSMUST00000165563.2	"mitochondrial calcium uptake 1 "	mmu-miR-486a-3p	-0.02
Srcin1	ENSMUST00000107596.3	"SRC kinase signaling inhibitor 1 "	mmu-miR-326-5p	-0.02
Bckdk	ENSMUST00000071056.8	"branched chain ketoacid dehydrogenase kinase "	mmu-miR-486a-3p	-0.02
Gspt2	ENSMUST00000096368.3	"G1 to S phase transition 2 "	mmu-miR-486a-3p	-0.02
Thop1	ENSMUST00000005057.6	"thimet oligopeptidase 1 "	mmu-miR-486a-3p	-0.02
Ftcd	ENSMUST00000001183.7	"formiminotransferase cyclodeaminase "	mmu-miR-486a-3p	-0.02
Ank3	ENSMUST00000182884.2	"ankyrin 3, epithelial "	mmu-miR-6954-5p	-0.02
Mau2	ENSMUST00000050561.7	"MAU2 chromatid cohesion factor homolog (C. elegans) "	mmu-miR-486a-3p	-0.02
Asxl2	ENSMUST00000111215.4	"additional sex combs like 2 (Drosophila) "	mmu-miR-486a-3p	-0.02
Ctps2	ENSMUST00000033727.8	"cytidine 5'-triphosphate synthase 2 "	mmu-miR-6954-5p	-0.02
Rtp4	ENSMUST00000038423.5	"receptor transporter protein 4 "	mmu-miR-6954-5p	-0.02
Itga10	ENSMUST00000029744.5	"integrin, alpha 10 "	mmu-miR-6954-5p	-0.02
Crnkl1	ENSMUST00000001818.4	"Crn, crooked neck-like 1 (Drosophila) "	mmu-miR-6954-5p	-0.02
Gm53	ENSMUST00000129907.2	"predicted gene 53 "	mmu-miR-6954-5p	-0.02
Ctnnd1	ENSMUST00000111696.2	"catenin (cadherin associated protein), delta 1 "	mmu-miR-486a-3p	-0.02
CTNND1	ENSMUST00000189772.1	"Catenin delta-1  "	mmu-miR-486a-3p	-0.02
Jmjd4	ENSMUST00000108777.4	"jumonji domain containing 4 "	mmu-miR-486a-3p	-0.02
Taf13	ENSMUST00000143054.1	"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-miR-486a-3p	-0.02
Wdr86	ENSMUST00000068693.6	"WD repeat domain 86 "	mmu-miR-6954-5p	-0.02
Cacna2d4	ENSMUST00000037434.7	"calcium channel, voltage-dependent, alpha 2/delta subunit 4 "	mmu-miR-6954-5p	-0.02
Lrp12	ENSMUST00000022916.6	"low density lipoprotein-related protein 12 "	mmu-miR-6954-5p	-0.02
Dicer1	ENSMUST00000041987.6	"dicer 1, ribonuclease type III "	mmu-miR-486a-3p	-0.02
Slc30a9	ENSMUST00000162372.2	"solute carrier family 30 (zinc transporter), member 9 "	mmu-miR-6954-5p	-0.02
Col18a1	ENSMUST00000081654.7	"collagen, type XVIII, alpha 1 "	mmu-miR-486a-3p	-0.02
Igf2bp1	ENSMUST00000013559.2	"insulin-like growth factor 2 mRNA binding protein 1 "	mmu-miR-6954-5p	-0.02
Msantd1	ENSMUST00000050535.1	"Myb/SANT-like DNA-binding domain containing 1 "	mmu-miR-486a-3p	-0.02
Btla	ENSMUST00000063654.4	"B and T lymphocyte associated "	mmu-miR-6954-5p	-0.02
Rab10	ENSMUST00000021001.8	"RAB10, member RAS oncogene family "	mmu-miR-6954-5p	-0.02
Cd93	ENSMUST00000099269.3	"CD93 antigen "	mmu-miR-486a-3p	-0.02
Mamstr	ENSMUST00000148532.1	"MEF2 activating motif and SAP domain containing transcriptional regulator "	mmu-miR-486a-3p	-0.02
Nfe2	ENSMUST00000075192.7	"nuclear factor, erythroid derived 2 "	mmu-miR-6954-5p	-0.02
Ifrd1	ENSMUST00000001672.6	"interferon-related developmental regulator 1 "	mmu-miR-6954-5p	-0.02
Olfr39	ENSMUST00000071725.3	"olfactory receptor 39 "	mmu-miR-486a-3p	-0.02
Fancf	ENSMUST00000169357.1	"Fanconi anemia, complementation group F "	mmu-miR-486a-3p	-0.02
Rac2	ENSMUST00000043214.6	"RAS-related C3 botulinum substrate 2 "	mmu-miR-486a-3p	-0.02
Kctd15	ENSMUST00000108069.2	"potassium channel tetramerisation domain containing 15 "	mmu-miR-6954-5p	-0.02
Ubr2	ENSMUST00000113337.3	"ubiquitin protein ligase E3 component n-recognin 2 "	mmu-miR-6954-5p	-0.02
Hectd3	ENSMUST00000050067.9	"HECT domain containing 3 "	mmu-miR-6954-5p	-0.02
Tpsb2	ENSMUST00000069616.7	"tryptase beta 2 "	mmu-miR-486a-3p	-0.02
Emx1	ENSMUST00000045942.8	"empty spiracles homeobox 1 "	mmu-miR-6954-5p	-0.02
Sdk1	ENSMUST00000085774.5	"sidekick homolog 1 (chicken) "	mmu-miR-486a-3p	-0.02
Gnrh1	ENSMUST00000111095.2	"gonadotropin releasing hormone 1 "	mmu-miR-6954-5p	-0.02
Slc4a8	ENSMUST00000023776.7	"solute carrier family 4 (anion exchanger), member 8 "	mmu-miR-486a-3p	-0.02
Ppme1	ENSMUST00000032963.8	"protein phosphatase methylesterase 1 "	mmu-miR-6954-5p	-0.02
Appbp2	ENSMUST00000018625.9	"amyloid beta precursor protein (cytoplasmic tail) binding protein 2 "	mmu-miR-486a-3p	-0.02
Abl1	ENSMUST00000028190.7	"c-abl oncogene 1, non-receptor tyrosine kinase "	mmu-miR-6954-5p	-0.02
Bard1	ENSMUST00000027393.7	"BRCA1 associated RING domain 1 "	mmu-miR-486a-3p	-0.02
Ten1	ENSMUST00000021130.6	"TEN1 telomerase capping complex subunit "	mmu-miR-486a-3p	-0.02
Ces2b	ENSMUST00000059449.6	"carboxyesterase 2B "	mmu-miR-486a-3p	-0.02
Cmc2	ENSMUST00000148235.2	"COX assembly mitochondrial protein 2 "	mmu-miR-486a-3p	-0.02
Ccdc127	ENSMUST00000022063.8	"coiled-coil domain containing 127 "	mmu-miR-6954-5p	-0.02
Otud3	ENSMUST00000097830.3	"OTU domain containing 3 "	mmu-miR-326-5p	-0.02
Armc2	ENSMUST00000160262.3	"armadillo repeat containing 2 "	mmu-miR-486a-3p	-0.02
9930111J21Rik2	ENSMUST00000101295.3	"RIKEN cDNA 9930111J21 gene 2 "	mmu-miR-486a-3p	-0.02
Ptprb	ENSMUST00000092167.5	"protein tyrosine phosphatase, receptor type, B "	mmu-miR-326-5p	-0.02
Acad9	ENSMUST00000011492.9	"acyl-Coenzyme A dehydrogenase family, member 9 "	mmu-miR-486a-3p	-0.02
Pot1b	ENSMUST00000086876.5	"protection of telomeres 1B "	mmu-miR-486a-3p	-0.02
Gstt2	ENSMUST00000038257.6	"glutathione S-transferase, theta 2 "	mmu-miR-486a-3p	-0.02
Mccc1	ENSMUST00000029259.4	"methylcrotonoyl-Coenzyme A carboxylase 1 (alpha) "	mmu-miR-486a-3p	-0.02
Bves	ENSMUST00000095715.3	"blood vessel epicardial substance "	mmu-miR-6954-5p	-0.02
Zfp111	ENSMUST00000086006.6	"zinc finger protein 111 "	mmu-miR-486a-3p	-0.02
Mphosph6	ENSMUST00000034303.1	"M phase phosphoprotein 6 "	mmu-miR-486a-3p	-0.02
Muc20	ENSMUST00000041123.8	"mucin 20 "	mmu-miR-6954-5p	-0.02
Lrrc4c	ENSMUST00000135431.2	"leucine rich repeat containing 4C "	mmu-miR-6954-5p	-0.02
Pdzd11	ENSMUST00000015812.6	"PDZ domain containing 11 "	mmu-miR-486a-3p	-0.02
Rad9a	ENSMUST00000025740.6	"RAD9 homolog A "	mmu-miR-6954-5p	-0.02
G0s2	ENSMUST00000009777.2	"G0/G1 switch gene 2 "	mmu-miR-486a-3p	-0.02
St7l	ENSMUST00000059271.7	"suppression of tumorigenicity 7-like "	mmu-miR-6954-5p	-0.02
Foxp4	ENSMUST00000113265.2	"forkhead box P4 "	mmu-miR-6954-5p	-0.02
Eppin	ENSMUST00000103100.1	"epididymal peptidase inhibitor "	mmu-miR-486a-3p	-0.02
Trim45	ENSMUST00000037409.7	"tripartite motif-containing 45 "	mmu-miR-6954-5p	-0.02
Ddx25	ENSMUST00000034612.5	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 25 "	mmu-miR-6954-5p	-0.02
D430041D05Rik	ENSMUST00000089726.4	"RIKEN cDNA D430041D05 gene "	mmu-miR-486a-3p	-0.02
Ephb2	ENSMUST00000105845.3	"Eph receptor B2 "	mmu-miR-6954-5p	-0.02
Tmem167b	ENSMUST00000090546.5	"transmembrane protein 167B "	mmu-miR-486a-3p	-0.02
Trub2	ENSMUST00000048044.6	"TruB pseudouridine (psi) synthase homolog 2 (E. coli) "	mmu-miR-486a-3p	-0.02
Cpsf3l	ENSMUST00000030901.3	"cleavage and polyadenylation specific factor 3-like "	mmu-miR-486a-3p	-0.02
Cdhr5	ENSMUST00000167263.2	"cadherin-related family member 5 "	mmu-miR-486a-3p	-0.02
Zfp623	ENSMUST00000037260.6	"zinc finger protein 623 "	mmu-miR-6954-5p	-0.02
6430571L13Rik	ENSMUST00000042581.2	"RIKEN cDNA 6430571L13 gene "	mmu-miR-6954-5p	-0.02
Trmt112	ENSMUST00000174786.1	"tRNA methyltransferase 11-2 "	mmu-miR-6954-5p	-0.02
Homer1	ENSMUST00000079086.6	"homer homolog 1 (Drosophila) "	mmu-miR-6954-5p	-0.02
Nup153	ENSMUST00000021803.9	"nucleoporin 153 "	mmu-miR-486a-3p	-0.02
Fcrla	ENSMUST00000046322.8	"Fc receptor-like A "	mmu-miR-6954-5p	-0.02
Lrrc10	ENSMUST00000073834.4	"leucine rich repeat containing 10 "	mmu-miR-6954-5p	-0.02
Stt3a	ENSMUST00000120381.3	"STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae) "	mmu-miR-486a-3p	-0.02
Rrm1	ENSMUST00000033283.9	"ribonucleotide reductase M1 "	mmu-miR-6954-5p	-0.02
Ddx46	ENSMUST00000172272.2	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 46 "	mmu-miR-486a-3p	-0.01
Aasdh	ENSMUST00000120963.2	"aminoadipate-semialdehyde dehydrogenase "	mmu-miR-486a-3p	-0.01
Smarcal1	ENSMUST00000047615.9	"SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 "	mmu-miR-486a-3p	-0.01
Ptrhd1	ENSMUST00000179139.1	"peptidyl-tRNA hydrolase domain containing 1 "	mmu-miR-486a-3p	-0.01
2410131K14Rik	ENSMUST00000049138.7	"RIKEN cDNA 2410131K14 gene "	mmu-miR-6954-5p	-0.01
Cdc14b	ENSMUST00000109770.1	"CDC14 cell division cycle 14B "	mmu-miR-6954-5p	-0.01
Zfp429	ENSMUST00000181071.2	"zinc finger protein 429 "	mmu-miR-6954-5p	-0.01
BC067074	ENSMUST00000078163.8	"cDNA sequence BC067074 "	mmu-miR-486a-3p	-0.01
D10Jhu81e	ENSMUST00000001242.7	"DNA segment, Chr 10, Johns Hopkins University 81 expressed "	mmu-miR-486a-3p	-0.01
Tatdn3	ENSMUST00000085633.6	"TatD DNase domain containing 3 "	mmu-miR-486a-3p	-0.01
Bri3bp	ENSMUST00000049040.9	"Bri3 binding protein "	mmu-miR-486a-3p	-0.01
Ptprk	ENSMUST00000166468.1	"protein tyrosine phosphatase, receptor type, K "	mmu-miR-486a-3p	-0.01
Ltf	ENSMUST00000035077.3	"lactotransferrin "	mmu-miR-486a-3p	-0.01
Eif4a3	ENSMUST00000026667.9	"eukaryotic translation initiation factor 4A3 "	mmu-miR-486a-3p	-0.01
Urm1	ENSMUST00000091142.3	"ubiquitin related modifier 1 homolog (S. cerevisiae) "	mmu-miR-6954-5p	-0.01
Rcl1	ENSMUST00000064393.5	"RNA terminal phosphate cyclase-like 1 "	mmu-miR-486a-3p	-0.01
Atg2b	ENSMUST00000041055.7	"autophagy related 2B "	mmu-miR-486a-3p	-0.01
Gm4944	ENSMUST00000179996.1	"predicted gene 4944 "	mmu-miR-326-5p	-0.01
Nfrkb	ENSMUST00000086167.6	"nuclear factor related to kappa B binding protein "	mmu-miR-486a-3p	-0.01
Etnppl	ENSMUST00000072271.7	"ethanolamine phosphate phospholyase "	mmu-miR-486a-3p	-0.01
Bmp8b	ENSMUST00000002457.1	"bone morphogenetic protein 8b "	mmu-miR-486a-3p	-0.01
Alad	ENSMUST00000107444.2	"aminolevulinate, delta-, dehydratase "	mmu-miR-486a-3p	-0.01
Phf20l1	ENSMUST00000048188.8	"PHD finger protein 20-like 1 "	mmu-miR-486a-3p	-0.01
Txnl1	ENSMUST00000025476.2	"thioredoxin-like 1 "	mmu-miR-486a-3p	-0.01
Zfp456	ENSMUST00000057070.8	"zinc finger protein 456 "	mmu-miR-6954-5p	-0.01
Dnajc3	ENSMUST00000022734.7	"DnaJ (Hsp40) homolog, subfamily C, member 3 "	mmu-miR-486a-3p	-0.01
Ppfia4	ENSMUST00000168515.2	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 "	mmu-miR-6954-5p	-0.01
Zfp157	ENSMUST00000085856.6	"zinc finger protein 157 "	mmu-miR-6954-5p	-0.01
BC089597	ENSMUST00000092058.3	"cDNA sequence BC089597 "	mmu-miR-486a-3p	-0.01
Hspa1b	ENSMUST00000172753.1	"heat shock protein 1B "	mmu-miR-486a-3p	-0.01
Sec22a	ENSMUST00000043521.4	"SEC22 vesicle trafficking protein homolog A (S. cerevisiae) "	mmu-miR-6954-5p	-0.01
Pacrg	ENSMUST00000041463.6	"PARK2 co-regulated "	mmu-miR-486a-3p	-0.01
Zscan2	ENSMUST00000044115.7	"zinc finger and SCAN domain containing 2 "	mmu-miR-486a-3p	-0.01
Zbtb8os	ENSMUST00000119480.1	"zinc finger and BTB domain containing 8 opposite strand "	mmu-miR-486a-3p	-0.01
Cacna1c	ENSMUST00000186889.1	"calcium channel, voltage-dependent, L type, alpha 1C subunit "	mmu-miR-6954-5p	-0.01
Commd2	ENSMUST00000160959.2	"COMM domain containing 2 "	mmu-miR-6954-5p	-0.01
Asrgl1	ENSMUST00000049948.5	"asparaginase like 1 "	mmu-miR-486a-3p	-0.01
Ttc33	ENSMUST00000118193.2	"tetratricopeptide repeat domain 33 "	mmu-miR-486a-3p	-0.01
Ak1	ENSMUST00000113278.3	"adenylate kinase 1 "	mmu-miR-6954-5p	-0.01
Pex10	ENSMUST00000103180.3	"peroxisomal biogenesis factor 10 "	mmu-miR-486a-3p	-0.01
Spc25	ENSMUST00000112320.2	"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) "	mmu-miR-486a-3p	-0.01
Mfng	ENSMUST00000018313.5	"MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase "	mmu-miR-6954-5p	-0.01
Tmem126b	ENSMUST00000032843.7	"transmembrane protein 126B "	mmu-miR-6954-5p	-0.01
Tmem255b	ENSMUST00000167071.2	"transmembrane protein 255B "	mmu-miR-486a-3p	-0.01
Snrpb2	ENSMUST00000008477.7	"U2 small nuclear ribonucleoprotein B "	mmu-miR-486a-3p	-0.01
Lsm6	ENSMUST00000130325.2	"LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae) "	mmu-miR-486a-3p	-0.01
E130308A19Rik	ENSMUST00000070150.5	"RIKEN cDNA E130308A19 gene "	mmu-miR-486a-3p	-0.01
Cldn22	ENSMUST00000038693.6	"claudin 22 "	mmu-miR-486a-3p	-0.01
Serpina9	ENSMUST00000058464.4	"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9 "	mmu-miR-486a-3p	-0.01
Ccl25	ENSMUST00000024004.8	"chemokine (C-C motif) ligand 25 "	mmu-miR-6954-5p	-0.01
Psd4	ENSMUST00000102942.2	"pleckstrin and Sec7 domain containing 4 "	mmu-miR-486a-3p	-0.01
Zfp617	ENSMUST00000119003.1	"zinc finger protein 617 "	mmu-miR-6954-5p	-0.01
Clasrp	ENSMUST00000086041.5	"CLK4-associating serine/arginine rich protein "	mmu-miR-6954-5p	-0.01
Josd2	ENSMUST00000035844.5	"Josephin domain containing 2 "	mmu-miR-6954-5p	-0.01
Crcp	ENSMUST00000026608.7	"calcitonin gene-related peptide-receptor component protein "	mmu-miR-486a-3p	-0.01
Aip	ENSMUST00000117831.2	"aryl-hydrocarbon receptor-interacting protein "	mmu-miR-486a-3p	-0.01
Ubiad1	ENSMUST00000051633.2	"UbiA prenyltransferase domain containing 1 "	mmu-miR-486a-3p	-0.01
Mrpl54	ENSMUST00000046114.4	"mitochondrial ribosomal protein L54 "	mmu-miR-486a-3p	-0.01
Ttc21b	ENSMUST00000125446.2	"tetratricopeptide repeat domain 21B "	mmu-miR-6954-5p	-0.01
Myot	ENSMUST00000025349.6	"myotilin "	mmu-miR-6954-5p	-0.01
Akirin1	ENSMUST00000102636.3	"akirin 1 "	mmu-miR-6954-5p	-0.01
Cpxm2	ENSMUST00000033149.4	"carboxypeptidase X 2 (M14 family) "	mmu-miR-486a-3p	-0.01
C1d	ENSMUST00000000594.3	"C1D nuclear receptor co-repressor "	mmu-miR-6954-5p	-0.01
Ntmt1	ENSMUST00000041830.4	"N-terminal Xaa-Pro-Lys N-methyltransferase 1 "	mmu-miR-486a-3p	-0.01
Pyroxd2	ENSMUST00000076505.3	"pyridine nucleotide-disulphide oxidoreductase domain 2 "	mmu-miR-486a-3p	-0.01
Iws1	ENSMUST00000025243.3	"IWS1 homolog (S. cerevisiae) "	mmu-miR-326-5p	-0.01
Ccdc18	ENSMUST00000047677.7	"coiled-coil domain containing 18 "	mmu-miR-6954-5p	-0.01
Zfp599	ENSMUST00000086281.4	"zinc finger protein 599 "	mmu-miR-486a-3p	-0.01
Itga6	ENSMUST00000028522.4	"integrin alpha 6 "	mmu-miR-486a-3p	-0.01
2200002D01Rik	ENSMUST00000032808.4	"RIKEN cDNA 2200002D01 gene "	mmu-miR-6954-5p	-0.01
Fap	ENSMUST00000102732.4	"fibroblast activation protein "	mmu-miR-6954-5p	-0.01
Asb2	ENSMUST00000021617.8	"ankyrin repeat and SOCS box-containing 2 "	mmu-miR-486a-3p	-0.01
Cdc6	ENSMUST00000092706.7	"cell division cycle 6 "	mmu-miR-486a-3p	-0.01
Hoxb9	ENSMUST00000000010.8	"homeobox B9 "	mmu-miR-326-5p	-0.01
F10	ENSMUST00000152034.1	"coagulation factor X "	mmu-miR-486a-3p	-0.01
Zbtb25	ENSMUST00000176102.2	"zinc finger and BTB domain containing 25 "	mmu-miR-326-5p	-0.01
