Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Sel1l	ENSMUST00000021347.6	"sel-1 suppressor of lin-12-like (C. elegans) "	mmu-miR-144-3p	-0.04
Cep170	ENSMUST00000057037.7	"centrosomal protein 170 "	mmu-miR-144-3p	-0.04
Afap1	ENSMUST00000064571.5	"actin filament associated protein 1 "	mmu-miR-144-3p	-0.03
Pja2	ENSMUST00000172818.2	"praja 2, RING-H2 motif containing "	mmu-miR-144-3p	-0.03
Lrig2	ENSMUST00000046316.6	"leucine-rich repeats and immunoglobulin-like domains 2 "	mmu-miR-144-3p	-0.03
Zfp191	ENSMUST00000066497.6	"zinc finger protein 191 "	mmu-miR-144-3p	-0.03
Brwd3	ENSMUST00000150434.2	"bromodomain and WD repeat domain containing 3 "	mmu-miR-144-3p	-0.03
Stat6	ENSMUST00000092074.6	"signal transducer and activator of transcription 6 "	mmu-miR-144-3p	-0.03
Zbtb7c	ENSMUST00000058997.8	"zinc finger and BTB domain containing 7C "	mmu-miR-144-3p	-0.03
Mn1	ENSMUST00000094463.4	"meningioma 1 "	mmu-miR-144-3p	-0.03
Tet3	ENSMUST00000089622.5	"tet methylcytosine dioxygenase 3 "	mmu-miR-144-3p	-0.03
Nav3	ENSMUST00000032719.8	"neuron navigator 3 "	mmu-miR-144-3p	-0.03
Tnrc6a	ENSMUST00000094053.5	"trinucleotide repeat containing 6a "	mmu-miR-144-3p	-0.03
Trio	ENSMUST00000090247.5	"triple functional domain (PTPRF interacting) "	mmu-miR-144-3p	-0.03
Hecw1	ENSMUST00000110516.2	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 "	mmu-miR-144-3p	-0.03
Wdfy3	ENSMUST00000053177.8	"WD repeat and FYVE domain containing 3 "	mmu-miR-144-3p	-0.03
Foxp1	ENSMUST00000113326.3	"forkhead box P1 "	mmu-miR-144-3p	-0.03
Nhlrc2	ENSMUST00000071423.5	"NHL repeat containing 2 "	mmu-miR-144-3p	-0.03
Cdk19	ENSMUST00000044672.5	"cyclin-dependent kinase 19 "	mmu-miR-144-3p	-0.03
Socs2	ENSMUST00000020215.10	"suppressor of cytokine signaling 2 "	mmu-miR-144-3p	-0.03
Lsamp	ENSMUST00000099761.4	"limbic system-associated membrane protein "	mmu-miR-144-3p	-0.03
Dock3	ENSMUST00000044532.5	"dedicator of cyto-kinesis 3 "	mmu-miR-144-3p	-0.03
Soga1	ENSMUST00000069098.6	"suppressor of glucose, autophagy associated 1 "	mmu-miR-144-3p	-0.03
Sos1	ENSMUST00000068714.5	"son of sevenless homolog 1 (Drosophila) "	mmu-miR-144-3p	-0.03
Tal1	ENSMUST00000030489.3	"T cell acute lymphocytic leukemia 1 "	mmu-miR-144-3p	-0.03
Slc8a1	ENSMUST00000163680.3	"solute carrier family 8 (sodium/calcium exchanger), member 1 "	mmu-miR-144-3p	-0.03
Sh3pxd2a	ENSMUST00000081619.3	"SH3 and PX domains 2A "	mmu-miR-144-3p	-0.03
Dmd	ENSMUST00000114000.2	"dystrophin, muscular dystrophy "	mmu-miR-144-3p	-0.03
Fry	ENSMUST00000087204.5	"furry homolog (Drosophila) "	mmu-miR-144-3p	-0.03
Nav2	ENSMUST00000184945.2	"neuron navigator 2 "	mmu-miR-144-3p	-0.03
Socs7	ENSMUST00000045540.3	"suppressor of cytokine signaling 7 "	mmu-miR-144-3p	-0.02
Usp31	ENSMUST00000046929.6	"ubiquitin specific peptidase 31 "	mmu-miR-144-3p	-0.02
Arfgef2	ENSMUST00000099078.4	"ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) "	mmu-miR-144-3p	-0.02
Adcy1	ENSMUST00000020706.4	"adenylate cyclase 1 "	mmu-miR-144-3p	-0.02
Gabrb2	ENSMUST00000007797.4	"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2 "	mmu-miR-144-3p	-0.02
Tomm70a	ENSMUST00000166897.1	"translocase of outer mitochondrial membrane 70 homolog A (yeast) "	mmu-miR-144-3p	-0.02
Srpr	ENSMUST00000034541.6	"signal recognition particle receptor ('docking protein') "	mmu-miR-144-3p	-0.02
Lancl3	ENSMUST00000069763.2	"LanC lantibiotic synthetase component C-like 3 (bacterial) "	mmu-miR-144-3p	-0.02
D5Ertd579e	ENSMUST00000031091.9	"DNA segment, Chr 5, ERATO Doi 579, expressed "	mmu-miR-144-3p	-0.02
Fam199x	ENSMUST00000047852.7	"family with sequence similarity 199, X-linked "	mmu-miR-144-3p	-0.02
Fzd9	ENSMUST00000062572.2	"frizzled homolog 9 (Drosophila) "	mmu-miR-144-3p	-0.02
Gnb4	ENSMUST00000155737.2	"guanine nucleotide binding protein (G protein), beta 4 "	mmu-miR-144-3p	-0.02
Ago2	ENSMUST00000044113.10	"argonaute RISC catalytic subunit 2 "	mmu-miR-144-3p	-0.02
Fam168a	ENSMUST00000049053.7	"family with sequence similarity 168, member A "	mmu-miR-144-3p	-0.02
Atxn7	ENSMUST00000022257.2	"ataxin 7 "	mmu-miR-144-3p	-0.02
Rad54l2	ENSMUST00000046502.6	"RAD54 like 2 (S. cerevisiae) "	mmu-miR-144-3p	-0.02
Tom1l1	ENSMUST00000020849.3	"target of myb1-like 1 (chicken) "	mmu-miR-144-3p	-0.02
Msi2	ENSMUST00000107909.2	"musashi RNA-binding protein 2 "	mmu-miR-144-3p	-0.02
Gzf1	ENSMUST00000028928.7	"GDNF-inducible zinc finger protein 1 "	mmu-miR-144-3p	-0.02
Tsc22d2	ENSMUST00000099090.2	"TSC22 domain family, member 2 "	mmu-miR-144-3p	-0.01
Bend3	ENSMUST00000167488.2	"BEN domain containing 3 "	mmu-miR-144-3p	-0.01
Nfia	ENSMUST00000092532.7	"nuclear factor I/A "	mmu-miR-144-3p	-0.01
Nr1d2	ENSMUST00000090543.5	"nuclear receptor subfamily 1, group D, member 2 "	mmu-miR-144-3p	-0.01
Amotl1	ENSMUST00000160770.2	"angiomotin-like 1 "	mmu-miR-144-3p	-0.01
Cdc14b	ENSMUST00000109770.1	"CDC14 cell division cycle 14B "	mmu-miR-144-3p	-0.01
Nkiras1	ENSMUST00000132374.2	"NFKB inhibitor interacting Ras-like protein 1 "	mmu-miR-144-3p	-0.01
Nufip2	ENSMUST00000100802.5	"nuclear fragile X mental retardation protein interacting protein 2 "	mmu-miR-144-3p	-0.01
Crtc1	ENSMUST00000076615.5	"CREB regulated transcription coactivator 1 "	mmu-miR-144-3p	-0.01
B3galt2	ENSMUST00000038252.3	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 "	mmu-miR-144-3p	-0.01
Prdm16	ENSMUST00000070313.8	"PR domain containing 16 "	mmu-miR-144-3p	-0.01
Kpna6	ENSMUST00000102590.5	"karyopherin (importin) alpha 6 "	mmu-miR-144-3p	-0.01
Cul4b	ENSMUST00000016681.9	"cullin 4B "	mmu-miR-144-3p	-0.01
Nol7	ENSMUST00000071926.3	"nucleolar protein 7 "	mmu-miR-144-3p	-0.01
Mgat5	ENSMUST00000038361.5	"mannoside acetylglucosaminyltransferase 5 "	mmu-miR-144-3p	-0.01
Ppfia4	ENSMUST00000168515.2	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 "	mmu-miR-144-3p	-0.01
Kdm6a	ENSMUST00000044484.7	"lysine (K)-specific demethylase 6A "	mmu-miR-144-3p	-0.01
Grin2a	ENSMUST00000115835.2	"glutamate receptor, ionotropic, NMDA2A (epsilon 1) "	mmu-miR-144-3p	-0.01
Dip2c	ENSMUST00000174552.2	"DIP2 disco-interacting protein 2 homolog C (Drosophila) "	mmu-miR-144-3p	-0.01
Hnrnpu	ENSMUST00000037748.8	"heterogeneous nuclear ribonucleoprotein U "	mmu-miR-144-3p	-0.01
Arhgap5	ENSMUST00000110725.1	"Rho GTPase activating protein 5 "	mmu-miR-144-3p	0
Trmt2a	ENSMUST00000140206.2	"TRM2 tRNA methyltransferase 2A "	mmu-miR-144-3p	0
Mecp2	ENSMUST00000100750.4	"methyl CpG binding protein 2 "	mmu-miR-144-3p	0
Ebpl	ENSMUST00000022494.8	"emopamil binding protein-like "	mmu-miR-144-3p	0
Hnrnph3	ENSMUST00000020263.8	"heterogeneous nuclear ribonucleoprotein H3 "	mmu-miR-144-3p	0
Ugp2	ENSMUST00000102875.5	"UDP-glucose pyrophosphorylase 2 "	mmu-miR-144-3p	0
Slc15a5	ENSMUST00000111873.2	"solute carrier family 15, member 5 "	mmu-miR-144-3p	0
Surf2	ENSMUST00000015017.7	"surfeit gene 2 "	mmu-miR-144-3p	0
Polg	ENSMUST00000073889.8	"polymerase (DNA directed), gamma "	mmu-miR-144-3p	0
Ldlrad4	ENSMUST00000063775.3	"low density lipoprotein receptor class A domain containing 4 "	mmu-miR-144-3p	0
2210018M11Rik	ENSMUST00000038359.4	"RIKEN cDNA 2210018M11 gene "	mmu-miR-144-3p	0
Rabif	ENSMUST00000047978.8	"RAB interacting factor "	mmu-miR-144-3p	0
Mfn1	ENSMUST00000091257.5	"mitofusin 1 "	mmu-miR-144-3p	0
Itgb3bp	ENSMUST00000146258.1	"integrin beta 3 binding protein (beta3-endonexin) "	mmu-miR-144-3p	0
Ythdf2	ENSMUST00000152796.2	"YTH domain family 2 "	mmu-miR-144-3p	0
Fem1c	ENSMUST00000036226.5	"fem-1 homolog c (C.elegans) "	mmu-miR-144-3p	0
Dtnbp1	ENSMUST00000072329.8	"dystrobrevin binding protein 1 "	mmu-miR-144-3p	0
Bloc1s5	ENSMUST00000035899.6	"biogenesis of lysosomal organelles complex-1, subunit 5, muted "	mmu-miR-144-3p	0
Fga	ENSMUST00000029630.9	"fibrinogen alpha chain "	mmu-miR-144-3p	0
Pex14	ENSMUST00000103217.5	"peroxisomal biogenesis factor 14 "	mmu-miR-144-3p	0
Elmo2	ENSMUST00000103091.3	"engulfment and cell motility 2 "	mmu-miR-144-3p	0
Senp1	ENSMUST00000044189.10	"SUMO1/sentrin specific peptidase 1 "	mmu-miR-144-3p	0
Lrrtm2	ENSMUST00000091636.3	"leucine rich repeat transmembrane neuronal 2 "	mmu-miR-144-3p	0
Tax1bp1	ENSMUST00000080723.5	"Tax1 (human T cell leukemia virus type I) binding protein 1 "	mmu-miR-144-3p	0
Elfn2	ENSMUST00000088592.4	"leucine rich repeat and fibronectin type III, extracellular 2 "	mmu-miR-144-3p	0
Snx11	ENSMUST00000021246.3	"sorting nexin 11 "	mmu-miR-144-3p	0
Rpa1	ENSMUST00000092907.6	"replication protein A1 "	mmu-miR-144-3p	0
Gmpr	ENSMUST00000000260.7	"guanosine monophosphate reductase "	mmu-miR-144-3p	0
Epha6	ENSMUST00000068860.7	"Eph receptor A6 "	mmu-miR-144-3p	0
