Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Fam110b	ENSMUST00000054857.7	"family with sequence similarity 110, member B "	mmu-miR-96-5p	-0.11
Fut4	ENSMUST00000061498.5	"fucosyltransferase 4 "	mmu-miR-96-5p	-0.11
St3gal2	ENSMUST00000034197.4	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2 "	mmu-miR-96-5p	-0.11
Ago1	ENSMUST00000097888.4	"argonaute RISC catalytic subunit 1 "	mmu-miR-96-5p	-0.11
Cdc73	ENSMUST00000018337.8	"cell division cycle 73, Paf1/RNA polymerase II complex component "	mmu-miR-96-5p	-0.11
Asxl3	ENSMUST00000097655.3	"additional sex combs like 3 (Drosophila) "	mmu-miR-96-5p	-0.10
Bcmo1	ENSMUST00000176860.1	"beta-carotene 15,15'-monooxygenase "	mmu-miR-96-5p	-0.10
Lpp	ENSMUST00000038053.7	"LIM domain containing preferred translocation partner in lipoma "	mmu-miR-96-5p	-0.10
Bod1l	ENSMUST00000050556.7	"biorientation of chromosomes in cell division 1-like "	mmu-miR-96-5p	-0.10
Thbs2	ENSMUST00000170872.1	"thrombospondin 2 "	mmu-miR-96-5p	-0.10
Acer2	ENSMUST00000045224.8	"alkaline ceramidase 2 "	mmu-miR-96-5p	-0.10
Ddi2	ENSMUST00000102484.4	"DNA-damage inducible protein 2 "	mmu-miR-96-5p	-0.10
Rsf1	ENSMUST00000042399.8	"remodeling and spacing factor 1 "	mmu-miR-96-5p	-0.10
Ap1s3	ENSMUST00000162342.2	"adaptor-related protein complex AP-1, sigma 3 "	mmu-miR-96-5p	-0.10
Tnik	ENSMUST00000159236.3	"TRAF2 and NCK interacting kinase "	mmu-miR-96-5p	-0.10
Fam53c	ENSMUST00000049281.6	"family with sequence similarity 53, member C "	mmu-miR-96-5p	-0.10
Atp8a1	ENSMUST00000037380.9	"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 "	mmu-miR-96-5p	-0.10
Atp6v1c1	ENSMUST00000022904.6	"ATPase, H+ transporting, lysosomal V1 subunit C1 "	mmu-miR-96-5p	-0.10
Cebpa	ENSMUST00000042985.9	"CCAAT/enhancer binding protein (C/EBP), alpha "	mmu-miR-96-5p	-0.10
Atoh8	ENSMUST00000042646.7	"atonal homolog 8 (Drosophila) "	mmu-miR-96-5p	-0.10
Brwd3	ENSMUST00000150434.2	"bromodomain and WD repeat domain containing 3 "	mmu-miR-96-5p	-0.10
Ago2	ENSMUST00000044113.10	"argonaute RISC catalytic subunit 2 "	mmu-miR-96-5p	-0.10
Tox	ENSMUST00000039987.3	"thymocyte selection-associated high mobility group box "	mmu-miR-96-5p	-0.10
Pbx2	ENSMUST00000038149.7	"pre B cell leukemia homeobox 2 "	mmu-miR-96-5p	-0.10
Fam222b	ENSMUST00000073705.6	"family with sequence similarity 222, member B "	mmu-miR-96-5p	-0.10
Fyttd1	ENSMUST00000171325.2	"forty-two-three domain containing 1 "	mmu-miR-96-5p	-0.10
Eea1	ENSMUST00000053484.6	"early endosome antigen 1 "	mmu-miR-96-5p	-0.10
Rdx	ENSMUST00000163153.2	"radixin "	mmu-miR-96-5p	-0.10
Sv2c	ENSMUST00000161263.2	"synaptic vesicle glycoprotein 2c "	mmu-miR-96-5p	-0.09
Nid1	ENSMUST00000005532.7	"nidogen 1 "	mmu-miR-96-5p	-0.09
Dcun1d1	ENSMUST00000178098.2	"DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae) "	mmu-miR-96-5p	-0.09
Lmod1	ENSMUST00000059352.2	"leiomodin 1 (smooth muscle) "	mmu-miR-96-5p	-0.09
Trio	ENSMUST00000090247.5	"triple functional domain (PTPRF interacting) "	mmu-miR-96-5p	-0.09
Mdm4	ENSMUST00000188090.1	"transformed mouse 3T3 cell double minute 4 "	mmu-miR-96-5p	-0.09
Tln1	ENSMUST00000030187.8	"talin 1 "	mmu-miR-96-5p	-0.09
Pax6	ENSMUST00000111086.5	"paired box 6 "	mmu-miR-96-5p	-0.09
Phf6	ENSMUST00000078944.7	"PHD finger protein 6 "	mmu-miR-96-5p	-0.09
Scn1a	ENSMUST00000112366.2	"sodium channel, voltage-gated, type I, alpha "	mmu-miR-96-5p	-0.09
Mras	ENSMUST00000035045.9	"muscle and microspikes RAS "	mmu-miR-96-5p	-0.09
Sgk3	ENSMUST00000168907.2	"serum/glucocorticoid regulated kinase 3 "	mmu-miR-96-5p	-0.09
Kcnc3	ENSMUST00000071062.5	"potassium voltage gated channel, Shaw-related subfamily, member 3 "	mmu-miR-96-5p	-0.09
Greb1	ENSMUST00000162112.2	"gene regulated by estrogen in breast cancer protein "	mmu-miR-96-5p	-0.09
Pcdh8	ENSMUST00000039568.5	"protocadherin 8 "	mmu-miR-96-5p	-0.09
Rab21	ENSMUST00000020343.7	"RAB21, member RAS oncogene family "	mmu-miR-96-5p	-0.09
Myadm	ENSMUST00000164553.2	"myeloid-associated differentiation marker "	mmu-miR-96-5p	-0.09
Taf4a	ENSMUST00000041618.8	"TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-miR-96-5p	-0.09
Phf13	ENSMUST00000055688.9	"PHD finger protein 13 "	mmu-miR-96-5p	-0.09
Lamc1	ENSMUST00000027752.9	"laminin, gamma 1 "	mmu-miR-96-5p	-0.09
Mllt1	ENSMUST00000025053.8	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1 "	mmu-miR-96-5p	-0.09
Lrit1	ENSMUST00000120052.1	"leucine-rich repeat, immunoglobulin-like and transmembrane domains 1 "	mmu-miR-96-5p	-0.09
Trp53inp2	ENSMUST00000043237.8	"transformation related protein 53 inducible nuclear protein 2 "	mmu-miR-96-5p	-0.09
Stxbp5	ENSMUST00000038213.8	"syntaxin binding protein 5 (tomosyn) "	mmu-miR-96-5p	-0.09
Luzp1	ENSMUST00000105849.3	"leucine zipper protein 1 "	mmu-miR-96-5p	-0.09
Arel1	ENSMUST00000043169.8	"apoptosis resistant E3 ubiquitin protein ligase 1 "	mmu-miR-96-5p	-0.09
Pappa	ENSMUST00000084501.3	"pregnancy-associated plasma protein A "	mmu-miR-96-5p	-0.09
Shc1	ENSMUST00000191485.1	"src homology 2 domain-containing transforming protein C1 "	mmu-miR-96-5p	-0.08
Sept9	ENSMUST00000093907.5	"septin 9 "	mmu-miR-96-5p	-0.08
Slc35b4	ENSMUST00000019143.8	"solute carrier family 35, member B4 "	mmu-miR-96-5p	-0.08
Cdyl2	ENSMUST00000109102.2	"chromodomain protein, Y chromosome-like 2 "	mmu-miR-96-5p	-0.08
Smim14	ENSMUST00000139122.2	"small integral membrane protein 14 "	mmu-miR-96-5p	-0.08
Isl1	ENSMUST00000036060.7	"ISL1 transcription factor, LIM/homeodomain "	mmu-miR-96-5p	-0.08
Jade2	ENSMUST00000109090.2	"jade family PHD finger 2 "	mmu-miR-96-5p	-0.08
Gatsl2	ENSMUST00000016088.8	"GATS protein-like 2 "	mmu-miR-96-5p	-0.08
Pcmtd1	ENSMUST00000061280.11	"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 "	mmu-miR-96-5p	-0.08
Slc43a2	ENSMUST00000042561.8	"solute carrier family 43, member 2 "	mmu-miR-96-5p	-0.08
Rbfox1	ENSMUST00000056416.7	"RNA binding protein, fox-1 homolog (C. elegans) 1 "	mmu-miR-96-5p	-0.08
Arcn1	ENSMUST00000034607.9	"archain 1 "	mmu-miR-96-5p	-0.08
Reps2	ENSMUST00000112334.2	"RALBP1 associated Eps domain containing protein 2 "	mmu-miR-96-5p	-0.08
Nat8l	ENSMUST00000056355.8	"N-acetyltransferase 8-like "	mmu-miR-96-5p	-0.08
Arpc5l	ENSMUST00000112862.2	"actin related protein 2/3 complex, subunit 5-like "	mmu-miR-96-5p	-0.08
Efnb2	ENSMUST00000001319.8	"ephrin B2 "	mmu-miR-96-5p	-0.08
Csrnp3	ENSMUST00000122912.2	"cysteine-serine-rich nuclear protein 3 "	mmu-miR-96-5p	-0.08
Mast4	ENSMUST00000167058.2	"microtubule associated serine/threonine kinase family member 4 "	mmu-miR-96-5p	-0.08
Ldb1	ENSMUST00000152946.2	"LIM domain binding 1 "	mmu-miR-96-5p	-0.08
Xkr7	ENSMUST00000037235.6	"X Kell blood group precursor related family member 7 homolog "	mmu-miR-96-5p	-0.08
Rhobtb1	ENSMUST00000020101.6	"Rho-related BTB domain containing 1 "	mmu-miR-96-5p	-0.08
Lgi1	ENSMUST00000087252.6	"leucine-rich repeat LGI family, member 1 "	mmu-miR-96-5p	-0.07
Bcl2	ENSMUST00000112751.1	"B cell leukemia/lymphoma 2 "	mmu-miR-96-5p	-0.07
Champ1	ENSMUST00000051870.7	"chromosome alignment maintaining phosphoprotein 1 "	mmu-miR-96-5p	-0.07
Rnf217	ENSMUST00000081989.7	"ring finger protein 217 "	mmu-miR-96-5p	-0.07
Ept1	ENSMUST00000145167.2	"ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) "	mmu-miR-96-5p	-0.07
Cacna1b	ENSMUST00000070864.8	"calcium channel, voltage-dependent, N type, alpha 1B subunit "	mmu-miR-96-5p	-0.07
Scn3a	ENSMUST00000066432.6	"sodium channel, voltage-gated, type III, alpha "	mmu-miR-96-5p	-0.07
Prdm1	ENSMUST00000039174.5	"PR domain containing 1, with ZNF domain "	mmu-miR-96-5p	-0.07
2310022B05Rik	ENSMUST00000034464.6	"RIKEN cDNA 2310022B05 gene "	mmu-miR-96-5p	-0.07
Cyb561d1	ENSMUST00000106655.1	"cytochrome b-561 domain containing 1 "	mmu-miR-96-5p	-0.07
Med12l	ENSMUST00000040325.8	"mediator complex subunit 12-like "	mmu-miR-96-5p	-0.07
Pcgf5	ENSMUST00000071267.7	"polycomb group ring finger 5 "	mmu-miR-96-5p	-0.07
Gorasp1	ENSMUST00000035099.7	"golgi reassembly stacking protein 1 "	mmu-miR-96-5p	-0.07
Wipf1	ENSMUST00000094681.5	"WAS/WASL interacting protein family, member 1 "	mmu-miR-96-5p	-0.07
Ldlrad4	ENSMUST00000063775.3	"low density lipoprotein receptor class A domain containing 4 "	mmu-miR-96-5p	-0.07
Pdzd2	ENSMUST00000075317.6	"PDZ domain containing 2 "	mmu-miR-96-5p	-0.07
Plxdc2	ENSMUST00000028081.7	"plexin domain containing 2 "	mmu-miR-96-5p	-0.07
Pak3	ENSMUST00000172330.2	"p21 protein (Cdc42/Rac)-activated kinase 3 "	mmu-miR-96-5p	-0.07
Clock	ENSMUST00000075159.1	"circadian locomotor output cycles kaput "	mmu-miR-96-5p	-0.07
Cers2	ENSMUST00000015858.6	"ceramide synthase 2 "	mmu-miR-96-5p	-0.07
Ids	ENSMUST00000101509.3	"iduronate 2-sulfatase "	mmu-miR-96-5p	-0.07
Braf	ENSMUST00000002487.9	"Braf transforming gene "	mmu-miR-96-5p	-0.07
Srpk1	ENSMUST00000130643.2	"serine/arginine-rich protein specific kinase 1 "	mmu-miR-96-5p	-0.07
Scn2a1	ENSMUST00000028377.8	"sodium channel, voltage-gated, type II, alpha 1 "	mmu-miR-96-5p	-0.07
Arfgap2	ENSMUST00000080008.7	"ADP-ribosylation factor GTPase activating protein 2 "	mmu-miR-96-5p	-0.07
Sik1	ENSMUST00000024839.4	"salt inducible kinase 1 "	mmu-miR-96-5p	-0.07
Slc39a10	ENSMUST00000027131.5	"solute carrier family 39 (zinc transporter), member 10 "	mmu-miR-96-5p	-0.07
Fnbp1	ENSMUST00000100208.3	"formin binding protein 1 "	mmu-miR-96-5p	-0.07
Hcn4	ENSMUST00000034889.8	"hyperpolarization-activated, cyclic nucleotide-gated K+ 4 "	mmu-miR-96-5p	-0.07
Phldb1	ENSMUST00000147495.2	"pleckstrin homology-like domain, family B, member 1 "	mmu-miR-96-5p	-0.07
Pias1	ENSMUST00000098651.4	"protein inhibitor of activated STAT 1 "	mmu-miR-96-5p	-0.07
Fgf14	ENSMUST00000095529.4	"fibroblast growth factor 14 "	mmu-miR-96-5p	-0.07
Fem1b	ENSMUST00000034775.8	"feminization 1 homolog b (C. elegans) "	mmu-miR-96-5p	-0.07
Zadh2	ENSMUST00000060223.2	"zinc binding alcohol dehydrogenase, domain containing 2 "	mmu-miR-96-5p	-0.07
Stag1	ENSMUST00000129269.2	"stromal antigen 1 "	mmu-miR-96-5p	-0.07
Hdac9	ENSMUST00000110819.2	"histone deacetylase 9 "	mmu-miR-96-5p	-0.07
Ppp2r3a	ENSMUST00000075941.6	"protein phosphatase 2, regulatory subunit B'', alpha "	mmu-miR-96-5p	-0.06
Hhip	ENSMUST00000079038.2	"Hedgehog-interacting protein "	mmu-miR-96-5p	-0.06
Amotl2	ENSMUST00000035121.8	"angiomotin-like 2 "	mmu-miR-96-5p	-0.06
Nt5dc3	ENSMUST00000099396.2	"5'-nucleotidase domain containing 3 "	mmu-miR-96-5p	-0.06
Kctd2	ENSMUST00000106533.2	"potassium channel tetramerisation domain containing 2 "	mmu-miR-96-5p	-0.06
Ywhae	ENSMUST00000067664.4	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide "	mmu-miR-96-5p	-0.06
Cdk12	ENSMUST00000107539.2	"cyclin-dependent kinase 12 "	mmu-miR-96-5p	-0.06
Nsg1	ENSMUST00000031009.4	"neuron specific gene family member 1 "	mmu-miR-96-5p	-0.06
Sez6l2	ENSMUST00000106335.2	"seizure related 6 homolog like 2 "	mmu-miR-96-5p	-0.06
Znrf1	ENSMUST00000171182.2	"zinc and ring finger 1 "	mmu-miR-96-5p	-0.06
Polr3g	ENSMUST00000048993.6	"polymerase (RNA) III (DNA directed) polypeptide G "	mmu-miR-96-5p	-0.06
Pdgfra	ENSMUST00000000476.9	"platelet derived growth factor receptor, alpha polypeptide "	mmu-miR-96-5p	-0.06
Orc5	ENSMUST00000030872.6	"origin recognition complex, subunit 5 "	mmu-miR-96-5p	-0.06
Adam19	ENSMUST00000011400.7	"a disintegrin and metallopeptidase domain 19 (meltrin beta) "	mmu-miR-96-5p	-0.06
Fbxo42	ENSMUST00000030757.9	"F-box protein 42 "	mmu-miR-96-5p	-0.06
Prlr	ENSMUST00000124470.2	"prolactin receptor "	mmu-miR-96-5p	-0.06
Scn9a	ENSMUST00000100064.3	"sodium channel, voltage-gated, type IX, alpha "	mmu-miR-96-5p	-0.06
Slitrk4	ENSMUST00000069926.8	"SLIT and NTRK-like family, member 4 "	mmu-miR-96-5p	-0.06
Dcx	ENSMUST00000033642.4	"doublecortin "	mmu-miR-96-5p	-0.06
Prkcz	ENSMUST00000103178.5	"protein kinase C, zeta "	mmu-miR-96-5p	-0.06
Cntn1	ENSMUST00000169825.2	"contactin 1 "	mmu-miR-96-5p	-0.06
Cadm1	ENSMUST00000114548.2	"cell adhesion molecule 1 "	mmu-miR-96-5p	-0.06
Fzd9	ENSMUST00000062572.2	"frizzled homolog 9 (Drosophila) "	mmu-miR-96-5p	-0.05
Camsap2	ENSMUST00000048309.6	"calmodulin regulated spectrin-associated protein family, member 2 "	mmu-miR-96-5p	-0.05
Cpm	ENSMUST00000020399.5	"carboxypeptidase M "	mmu-miR-96-5p	-0.05
Faf2	ENSMUST00000126071.2	"Fas associated factor family member 2 "	mmu-miR-96-5p	-0.05
Tns1	ENSMUST00000169786.2	"tensin 1 "	mmu-miR-96-5p	-0.05
Antxr2	ENSMUST00000031281.9	"anthrax toxin receptor 2 "	mmu-miR-96-5p	-0.05
Arhgef12	ENSMUST00000165665.2	"Rho guanine nucleotide exchange factor (GEF) 12 "	mmu-miR-96-5p	-0.05
Gpr85	ENSMUST00000060442.8	"G protein-coupled receptor 85 "	mmu-miR-96-5p	-0.05
Rbm15	ENSMUST00000061772.9	"RNA binding motif protein 15 "	mmu-miR-96-5p	-0.05
Itpr1	ENSMUST00000032192.6	"inositol 1,4,5-trisphosphate receptor 1 "	mmu-miR-96-5p	-0.05
Cxadr	ENSMUST00000023572.8	"coxsackie virus and adenovirus receptor "	mmu-miR-96-5p	-0.05
Elavl2	ENSMUST00000107110.2	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B) "	mmu-miR-96-5p	-0.05
Strbp	ENSMUST00000028279.4	"spermatid perinuclear RNA binding protein "	mmu-miR-96-5p	-0.05
Prepl	ENSMUST00000171795.2	"prolyl endopeptidase-like "	mmu-miR-96-5p	-0.05
Arid3a	ENSMUST00000019708.6	"AT rich interactive domain 3A (BRIGHT-like) "	mmu-miR-96-5p	-0.05
B3galt2	ENSMUST00000038252.3	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 "	mmu-miR-96-5p	-0.05
Unc5d	ENSMUST00000168630.2	"unc-5 homolog D (C. elegans) "	mmu-miR-96-5p	-0.05
Etf1	ENSMUST00000025218.7	"eukaryotic translation termination factor 1 "	mmu-miR-96-5p	-0.05
Kcnh5	ENSMUST00000042299.2	"potassium voltage-gated channel, subfamily H (eag-related), member 5 "	mmu-miR-96-5p	-0.05
Prrxl1	ENSMUST00000189022.1	"paired related homeobox protein-like 1 "	mmu-miR-96-5p	-0.05
Amer2	ENSMUST00000022561.6	"APC membrane recruitment 2 "	mmu-miR-96-5p	-0.05
Ago3	ENSMUST00000069097.7	"argonaute RISC catalytic subunit 3 "	mmu-miR-96-5p	-0.05
Hs3st1	ENSMUST00000117944.1	"heparan sulfate (glucosamine) 3-O-sulfotransferase 1 "	mmu-miR-96-5p	-0.05
Mfhas1	ENSMUST00000037666.5	"malignant fibrous histiocytoma amplified sequence 1 "	mmu-miR-96-5p	-0.05
Ppp1r12a	ENSMUST00000070663.5	"protein phosphatase 1, regulatory (inhibitor) subunit 12A "	mmu-miR-96-5p	-0.05
Atf7ip	ENSMUST00000032335.7	"activating transcription factor 7 interacting protein "	mmu-miR-96-5p	-0.04
Pkn2	ENSMUST00000043812.9	"protein kinase N2 "	mmu-miR-96-5p	-0.04
Plekhh2	ENSMUST00000047206.5	"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 "	mmu-miR-96-5p	-0.04
Socs7	ENSMUST00000045540.3	"suppressor of cytokine signaling 7 "	mmu-miR-96-5p	-0.04
Gramd2	ENSMUST00000128944.2	"GRAM domain containing 2 "	mmu-miR-96-5p	-0.04
Onecut1	ENSMUST00000056006.10	"one cut domain, family member 1 "	mmu-miR-96-5p	-0.04
Pik3r1	ENSMUST00000055518.7	"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) "	mmu-miR-96-5p	-0.04
Zbtb7a	ENSMUST00000048128.9	"zinc finger and BTB domain containing 7a "	mmu-miR-96-5p	-0.04
Appl1	ENSMUST00000036570.4	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 "	mmu-miR-96-5p	-0.04
Prr11	ENSMUST00000051395.8	"proline rich 11 "	mmu-miR-96-5p	-0.04
Pdia4	ENSMUST00000077290.7	"protein disulfide isomerase associated 4 "	mmu-miR-96-5p	-0.04
Ero1lb	ENSMUST00000071973.6	"ERO1-like beta (S. cerevisiae) "	mmu-miR-96-5p	-0.04
Nipbl	ENSMUST00000052965.6	"Nipped-B homolog (Drosophila) "	mmu-miR-96-5p	-0.04
Ccny	ENSMUST00000053917.4	"cyclin Y "	mmu-miR-96-5p	-0.04
Tnrc6b	ENSMUST00000067689.7	"trinucleotide repeat containing 6b "	mmu-miR-96-5p	-0.04
Dlat	ENSMUST00000034567.3	"dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) "	mmu-miR-96-5p	-0.04
Rnf139	ENSMUST00000036904.6	"ring finger protein 139 "	mmu-miR-96-5p	-0.04
Ddhd1	ENSMUST00000051310.7	"DDHD domain containing 1 "	mmu-miR-96-5p	-0.04
Myo5b	ENSMUST00000074157.7	"myosin VB "	mmu-miR-96-5p	-0.04
Zfp322a	ENSMUST00000050101.3	"zinc finger protein 322A "	mmu-miR-96-5p	-0.04
Lrrc28	ENSMUST00000053950.3	"leucine rich repeat containing 28 "	mmu-miR-96-5p	-0.04
Zbtb1	ENSMUST00000042779.3	"zinc finger and BTB domain containing 1 "	mmu-miR-96-5p	-0.03
Igf2bp1	ENSMUST00000013559.2	"insulin-like growth factor 2 mRNA binding protein 1 "	mmu-miR-96-5p	-0.03
Kctd7	ENSMUST00000040616.3	"potassium channel tetramerisation domain containing 7 "	mmu-miR-96-5p	-0.03
Ret	ENSMUST00000088790.4	"ret proto-oncogene "	mmu-miR-96-5p	-0.03
Rims3	ENSMUST00000071093.3	"regulating synaptic membrane exocytosis 3 "	mmu-miR-96-5p	-0.03
Fam73b	ENSMUST00000077977.8	"family with sequence similarity 73, member B "	mmu-miR-96-5p	-0.03
Atg7	ENSMUST00000032457.11	"autophagy related 7 "	mmu-miR-96-5p	-0.03
L3mbtl1	ENSMUST00000035751.6	"l(3)mbt-like (Drosophila) "	mmu-miR-96-5p	-0.03
Mtf1	ENSMUST00000030723.2	"metal response element binding transcription factor 1 "	mmu-miR-96-5p	-0.03
Dgcr2	ENSMUST00000117945.2	"DiGeorge syndrome critical region gene 2 "	mmu-miR-96-5p	-0.03
Zfp398	ENSMUST00000114598.1	"zinc finger protein 398 "	mmu-miR-96-5p	-0.03
Ccdc88a	ENSMUST00000040182.7	"coiled coil domain containing 88A "	mmu-miR-96-5p	-0.03
Pou4f1	ENSMUST00000053016.9	"POU domain, class 4, transcription factor 1 "	mmu-miR-96-5p	-0.03
Mkl2	ENSMUST00000149359.1	"MKL/myocardin-like 2 "	mmu-miR-96-5p	-0.03
Git2	ENSMUST00000112185.3	"G protein-coupled receptor kinase-interactor 2 "	mmu-miR-96-5p	-0.03
Eml5	ENSMUST00000065716.6	"echinoderm microtubule associated protein like 5 "	mmu-miR-96-5p	-0.03
Myo1d	ENSMUST00000041065.8	"myosin ID "	mmu-miR-96-5p	-0.03
Ube2k	ENSMUST00000142407.2	"ubiquitin-conjugating enzyme E2K "	mmu-miR-96-5p	-0.03
Nf1	ENSMUST00000071325.3	"neurofibromatosis 1 "	mmu-miR-96-5p	-0.03
Cdc42bpa	ENSMUST00000111117.2	"CDC42 binding protein kinase alpha "	mmu-miR-96-5p	-0.03
Mgat5	ENSMUST00000038361.5	"mannoside acetylglucosaminyltransferase 5 "	mmu-miR-96-5p	-0.03
Tmem57	ENSMUST00000030628.9	"transmembrane protein 57 "	mmu-miR-96-5p	-0.03
Cnih4	ENSMUST00000134115.2	"cornichon homolog 4 (Drosophila) "	mmu-miR-96-5p	-0.03
D17Wsu92e	ENSMUST00000114863.3	"DNA segment, Chr 17, Wayne State University 92, expressed "	mmu-miR-96-5p	-0.03
Fat3	ENSMUST00000082170.5	"FAT tumor suppressor homolog 3 (Drosophila) "	mmu-miR-96-5p	-0.03
Ipo9	ENSMUST00000041023.8	"importin 9 "	mmu-miR-96-5p	-0.03
Anxa13	ENSMUST00000068515.7	"annexin A13 "	mmu-miR-96-5p	-0.03
Sema3a	ENSMUST00000030714.7	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A "	mmu-miR-96-5p	-0.03
Mapre1	ENSMUST00000028981.8	"microtubule-associated protein, RP/EB family, member 1 "	mmu-miR-96-5p	-0.02
Esrrg	ENSMUST00000027906.7	"estrogen-related receptor gamma "	mmu-miR-96-5p	-0.02
Sos1	ENSMUST00000068714.5	"son of sevenless homolog 1 (Drosophila) "	mmu-miR-96-5p	-0.02
Dpysl5	ENSMUST00000114729.2	"dihydropyrimidinase-like 5 "	mmu-miR-96-5p	-0.02
Adam22	ENSMUST00000088761.5	"a disintegrin and metallopeptidase domain 22 "	mmu-miR-96-5p	-0.02
Arpp19	ENSMUST00000169492.2	"cAMP-regulated phosphoprotein 19 "	mmu-miR-96-5p	-0.02
Grin2b	ENSMUST00000053880.7	"glutamate receptor, ionotropic, NMDA2B (epsilon 2) "	mmu-miR-96-5p	-0.02
Plch1	ENSMUST00000162269.3	"phospholipase C, eta 1 "	mmu-miR-96-5p	-0.02
Astn1	ENSMUST00000046110.10	"astrotactin 1 "	mmu-miR-96-5p	-0.02
Ssh2	ENSMUST00000037912.6	"slingshot homolog 2 (Drosophila) "	mmu-miR-96-5p	-0.02
Rcc2	ENSMUST00000071169.3	"regulator of chromosome condensation 2 "	mmu-miR-96-5p	-0.02
Fyco1	ENSMUST00000167595.3	"FYVE and coiled-coil domain containing 1 "	mmu-miR-96-5p	-0.02
Egln1	ENSMUST00000034469.5	"egl-9 family hypoxia-inducible factor 1 "	mmu-miR-96-5p	-0.02
Crebrf	ENSMUST00000062519.8	"CREB3 regulatory factor "	mmu-miR-96-5p	-0.02
Ttbk2	ENSMUST00000057135.8	"tau tubulin kinase 2 "	mmu-miR-96-5p	-0.02
Pcif1	ENSMUST00000041643.3	"PDX1 C-terminal inhibiting factor 1 "	mmu-miR-96-5p	-0.02
Lekr1	ENSMUST00000099075.3	"leucine, glutamate and lysine rich 1 "	mmu-miR-96-5p	-0.02
Emc7	ENSMUST00000069747.5	"ER membrane protein complex subunit 7 "	mmu-miR-96-5p	-0.02
Tmem203	ENSMUST00000104998.4	"transmembrane protein 203 "	mmu-miR-96-5p	-0.02
D10Bwg1379e	ENSMUST00000019999.5	"DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed "	mmu-miR-96-5p	-0.02
Klf13	ENSMUST00000063694.8	"Kruppel-like factor 13 "	mmu-miR-96-5p	-0.01
Kcnj2	ENSMUST00000042970.2	"potassium inwardly-rectifying channel, subfamily J, member 2 "	mmu-miR-96-5p	-0.01
Tmem212	ENSMUST00000058077.3	"transmembrane protein 212 "	mmu-miR-96-5p	-0.01
Sema6a	ENSMUST00000019791.8	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A "	mmu-miR-96-5p	-0.01
Grb10	ENSMUST00000093321.6	"growth factor receptor bound protein 10 "	mmu-miR-96-5p	-0.01
Arpc1b	ENSMUST00000085679.7	"actin related protein 2/3 complex, subunit 1B "	mmu-miR-96-5p	-0.01
Dnmt3a	ENSMUST00000020991.9	"DNA methyltransferase 3A "	mmu-miR-96-5p	-0.01
Dclre1b	ENSMUST00000063502.7	"DNA cross-link repair 1B, PSO2 homolog (S. cerevisiae) "	mmu-miR-96-5p	-0.01
Slc39a13	ENSMUST00000073575.6	"solute carrier family 39 (metal ion transporter), member 13 "	mmu-miR-96-5p	-0.01
Aff4	ENSMUST00000060945.6	"AF4/FMR2 family, member 4 "	mmu-miR-96-5p	-0.01
Cpsf6	ENSMUST00000176686.2	"cleavage and polyadenylation specific factor 6 "	mmu-miR-96-5p	-0.01
Slc30a9	ENSMUST00000162372.2	"solute carrier family 30 (zinc transporter), member 9 "	mmu-miR-96-5p	-0.01
Prpf19	ENSMUST00000179297.2	"PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae) "	mmu-miR-96-5p	-0.01
Hecw2	ENSMUST00000120904.2	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 "	mmu-miR-96-5p	-0.01
Ep300	ENSMUST00000068387.5	"E1A binding protein p300 "	mmu-miR-96-5p	-0.01
Bend4	ENSMUST00000169190.1	"BEN domain containing 4 "	mmu-miR-96-5p	-0.01
Frmd4a	ENSMUST00000075767.8	"FERM domain containing 4A "	mmu-miR-96-5p	-0.01
Pan3	ENSMUST00000176600.2	"PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae) "	mmu-miR-96-5p	-0.01
Bzrap1	ENSMUST00000039627.6	"benzodiazepine receptor associated protein 1 "	mmu-miR-96-5p	-0.01
Edem3	ENSMUST00000059498.6	"ER degradation enhancer, mannosidase alpha-like 3 "	mmu-miR-96-5p	-0.01
Lphn3	ENSMUST00000120128.2	"latrophilin 3 "	mmu-miR-96-5p	-0.01
