Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Nucks1	ENSMUST00000062264.7	"nuclear casein kinase and cyclin-dependent kinase substrate 1 "	mmu-miR-300-3p	0
Cela1	ENSMUST00000023775.7	"chymotrypsin-like elastase family, member 1 "	mmu-miR-300-3p	0
Tcf25	ENSMUST00000108840.2	"transcription factor 25 (basic helix-loop-helix) "	mmu-miR-300-3p	0
Zfp874b	ENSMUST00000019572.7	"zinc finger protein 874b "	mmu-miR-300-3p	0
Kin	ENSMUST00000042512.7	"antigenic determinant of rec-A protein "	mmu-miR-300-3p	0
Cacna1c	ENSMUST00000186889.1	"calcium channel, voltage-dependent, L type, alpha 1C subunit "	mmu-miR-300-3p	0
Rps12	ENSMUST00000073926.6	"ribosomal protein S12 "	mmu-miR-300-3p	0
Sema3e	ENSMUST00000073957.6	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E "	mmu-miR-300-3p	0
Cntf	ENSMUST00000112933.1	"ciliary neurotrophic factor "	mmu-miR-300-3p	0
Gmpr	ENSMUST00000000260.7	"guanosine monophosphate reductase "	mmu-miR-300-3p	0
Foxf1	ENSMUST00000181504.1	"forkhead box F1 "	mmu-miR-300-3p	0
Entpd1	ENSMUST00000112231.3	"ectonucleoside triphosphate diphosphohydrolase 1 "	mmu-miR-300-3p	0
Bbs12	ENSMUST00000108121.3	"Bardet-Biedl syndrome 12 (human) "	mmu-miR-300-3p	0
8430408G22Rik	ENSMUST00000067354.6	"RIKEN cDNA 8430408G22 gene "	mmu-miR-300-3p	0
Gm6614	ENSMUST00000181791.2	"predicted gene 6614 "	mmu-miR-300-3p	0
Snrnp35	ENSMUST00000031349.8	"small nuclear ribonucleoprotein 35 (U11/U12) "	mmu-miR-300-3p	0
Myoc	ENSMUST00000028020.9	"myocilin "	mmu-miR-300-3p	0
Ostf1	ENSMUST00000025631.6	"osteoclast stimulating factor 1 "	mmu-miR-300-3p	0
Fbxo25	ENSMUST00000043520.3	"F-box protein 25 "	mmu-miR-300-3p	0
Cwc15	ENSMUST00000004200.8	"CWC15 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Erlec1	ENSMUST00000073192.8	"endoplasmic reticulum lectin 1 "	mmu-miR-300-3p	0
Rrp15	ENSMUST00000001339.5	"ribosomal RNA processing 15 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Ndufb11	ENSMUST00000116621.1	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11 "	mmu-miR-300-3p	0
Cebpzos	ENSMUST00000063817.5	"CCAAT/enhancer binding protein (C/EBP), zeta, opposite strand "	mmu-miR-300-3p	0
Cyld	ENSMUST00000043526.9	"cylindromatosis (turban tumor syndrome) "	mmu-miR-300-3p	0
Armc1	ENSMUST00000029125.8	"armadillo repeat containing 1 "	mmu-miR-300-3p	0
Brip1	ENSMUST00000044423.3	"BRCA1 interacting protein C-terminal helicase 1 "	mmu-miR-300-3p	0
Kctd6	ENSMUST00000022272.7	"potassium channel tetramerisation domain containing 6 "	mmu-miR-300-3p	0
Gxylt2	ENSMUST00000032157.7	"glucoside xylosyltransferase 2 "	mmu-miR-300-3p	0
Ddhd1	ENSMUST00000051310.7	"DDHD domain containing 1 "	mmu-miR-300-3p	0
Slc7a9	ENSMUST00000118969.2	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 9 "	mmu-miR-300-3p	0
Ric8b	ENSMUST00000038523.8	"resistance to inhibitors of cholinesterase 8 homolog B (C. elegans) "	mmu-miR-300-3p	0
Ube2e3	ENSMUST00000028398.8	"ubiquitin-conjugating enzyme E2E 3 "	mmu-miR-300-3p	0
Plekhf2	ENSMUST00000054776.3	"pleckstrin homology domain containing, family F (with FYVE domain) member 2 "	mmu-miR-300-3p	0
F830016B08Rik	ENSMUST00000171297.1	"RIKEN cDNA F830016B08 gene "	mmu-miR-300-3p	0
Abcb8	ENSMUST00000115077.2	"ATP-binding cassette, sub-family B (MDR/TAP), member 8 "	mmu-miR-300-3p	0
Lrrc38	ENSMUST00000052458.2	"leucine rich repeat containing 38 "	mmu-miR-300-3p	0
9230104L09Rik	ENSMUST00000028937.2	"RIKEN cDNA 9230104L09 gene "	mmu-miR-300-3p	0
Slc25a1	ENSMUST00000003622.9	"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1 "	mmu-miR-300-3p	0
Prr15	ENSMUST00000059138.4	"proline rich 15 "	mmu-miR-300-3p	0
Trim41	ENSMUST00000047145.8	"tripartite motif-containing 41 "	mmu-miR-300-3p	0
Nup50	ENSMUST00000165443.2	"nucleoporin 50 "	mmu-miR-300-3p	0
Cand1	ENSMUST00000020315.7	"cullin associated and neddylation disassociated 1 "	mmu-miR-300-3p	0
Btd	ENSMUST00000090147.6	"biotinidase "	mmu-miR-300-3p	0
Pcgf5	ENSMUST00000071267.7	"polycomb group ring finger 5 "	mmu-miR-300-3p	0
Abcg3	ENSMUST00000130644.1	"ATP-binding cassette, sub-family G (WHITE), member 3 "	mmu-miR-300-3p	0
Tcf12	ENSMUST00000183404.2	"transcription factor 12 "	mmu-miR-300-3p	0
Fkbp5	ENSMUST00000079413.4	"FK506 binding protein 5 "	mmu-miR-300-3p	0
Sdccag8	ENSMUST00000027785.9	"serologically defined colon cancer antigen 8 "	mmu-miR-300-3p	0
Mesdc1	ENSMUST00000094216.4	"mesoderm development candidate 1 "	mmu-miR-300-3p	0
Fastkd1	ENSMUST00000073152.7	"FAST kinase domains 1 "	mmu-miR-300-3p	0
Hnrnpa2b1	ENSMUST00000114459.2	"heterogeneous nuclear ribonucleoprotein A2/B1 "	mmu-miR-300-3p	0
Med6	ENSMUST00000161598.2	"mediator complex subunit 6 "	mmu-miR-300-3p	0
Clec14a	ENSMUST00000062254.2	"C-type lectin domain family 14, member a "	mmu-miR-300-3p	0
P2rx5	ENSMUST00000006104.4	"purinergic receptor P2X, ligand-gated ion channel, 5 "	mmu-miR-300-3p	0
Ppp1r3b	ENSMUST00000070481.6	"protein phosphatase 1, regulatory (inhibitor) subunit 3B "	mmu-miR-300-3p	0
Ddx19a	ENSMUST00000040416.7	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 19a "	mmu-miR-300-3p	0
Polr3e	ENSMUST00000033173.8	"polymerase (RNA) III (DNA directed) polypeptide E "	mmu-miR-300-3p	0
Btaf1	ENSMUST00000099494.3	"BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, (Mot1 homolog, S. cerevisiae) "	mmu-miR-300-3p	0
Traf1	ENSMUST00000172159.2	"TNF receptor-associated factor 1 "	mmu-miR-300-3p	0
Abcb11	ENSMUST00000102710.4	"ATP-binding cassette, sub-family B (MDR/TAP), member 11 "	mmu-miR-300-3p	0
Rps20	ENSMUST00000138502.1	"ribosomal protein S20 "	mmu-miR-300-3p	0
Ociad1	ENSMUST00000071081.7	"OCIA domain containing 1 "	mmu-miR-300-3p	0
Vps13a	ENSMUST00000068156.6	"vacuolar protein sorting 13A (yeast) "	mmu-miR-300-3p	0
Prop1	ENSMUST00000051159.2	"paired like homeodomain factor 1 "	mmu-miR-300-3p	0
Srek1ip1	ENSMUST00000022230.9	"splicing regulatory glutamine/lysine-rich protein 1interacting protein 1 "	mmu-miR-300-3p	0
Cacna2d4	ENSMUST00000037434.7	"calcium channel, voltage-dependent, alpha 2/delta subunit 4 "	mmu-miR-300-3p	0
Atp2c1	ENSMUST00000112558.3	"ATPase, Ca++-sequestering "	mmu-miR-300-3p	0
Sptlc2	ENSMUST00000021424.4	"serine palmitoyltransferase, long chain base subunit 2 "	mmu-miR-300-3p	0
Mapre1	ENSMUST00000028981.8	"microtubule-associated protein, RP/EB family, member 1 "	mmu-miR-300-3p	0
Cluap1	ENSMUST00000040881.8	"clusterin associated protein 1 "	mmu-miR-300-3p	0
Hnrnpd	ENSMUST00000172361.2	"heterogeneous nuclear ribonucleoprotein D "	mmu-miR-300-3p	0
Cyp2d10	ENSMUST00000072776.3	"cytochrome P450, family 2, subfamily d, polypeptide 10 "	mmu-miR-300-3p	0
Nkx2-5	ENSMUST00000015723.4	"NK2 homeobox 5 "	mmu-miR-300-3p	0
Rnf217	ENSMUST00000081989.7	"ring finger protein 217 "	mmu-miR-300-3p	0
Ctsc	ENSMUST00000032779.6	"cathepsin C "	mmu-miR-300-3p	0
5430427O19Rik	ENSMUST00000113976.1	"RIKEN cDNA 5430427O19 gene "	mmu-miR-300-3p	0
Colgalt1	ENSMUST00000047903.8	"collagen beta(1-O)galactosyltransferase 1 "	mmu-miR-300-3p	0
Ophn1	ENSMUST00000033560.3	"oligophrenin 1 "	mmu-miR-300-3p	0
Tmod2	ENSMUST00000064433.4	"tropomodulin 2 "	mmu-miR-300-3p	0
Cep131	ENSMUST00000106227.2	"centrosomal protein 131 "	mmu-miR-300-3p	0
Olfr920	ENSMUST00000074740.2	"olfactory receptor 920 "	mmu-miR-300-3p	0
Slc35b2	ENSMUST00000041353.6	"solute carrier family 35, member B2 "	mmu-miR-300-3p	0
Sec22a	ENSMUST00000043521.4	"SEC22 vesicle trafficking protein homolog A (S. cerevisiae) "	mmu-miR-300-3p	0
Fam187b	ENSMUST00000058093.4	"family with sequence similarity 187, member B "	mmu-miR-300-3p	0
Nop58	ENSMUST00000191142.1	"NOP58 ribonucleoprotein "	mmu-miR-300-3p	0
Exoc3	ENSMUST00000035934.5	"exocyst complex component 3 "	mmu-miR-300-3p	0
Ccdc104	ENSMUST00000020754.4	"coiled-coil domain containing 104 "	mmu-miR-300-3p	0
Cacnb2	ENSMUST00000114723.3	"calcium channel, voltage-dependent, beta 2 subunit "	mmu-miR-300-3p	0
Cenpo	ENSMUST00000140975.2	"centromere protein O "	mmu-miR-300-3p	0
Ms4a4b	ENSMUST00000035258.8	"membrane-spanning 4-domains, subfamily A, member 4B "	mmu-miR-300-3p	0
3110062M04Rik	ENSMUST00000055097.5	"RIKEN cDNA 3110062M04 gene "	mmu-miR-300-3p	0
Aco1	ENSMUST00000102973.3	"aconitase 1 "	mmu-miR-300-3p	0
Zfp316	ENSMUST00000161448.2	"zinc finger protein 316 "	mmu-miR-300-3p	0
Stam	ENSMUST00000102960.5	"signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 "	mmu-miR-300-3p	0
Prcp	ENSMUST00000076052.6	"prolylcarboxypeptidase (angiotensinase C) "	mmu-miR-300-3p	0
Mettl13	ENSMUST00000028017.10	"methyltransferase like 13 "	mmu-miR-300-3p	0
Hsd3b2	ENSMUST00000107022.2	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 "	mmu-miR-300-3p	0
Zfml	ENSMUST00000032088.8	"zinc finger, matrin-like "	mmu-miR-300-3p	0
Klf8	ENSMUST00000112574.3	"Kruppel-like factor 8 "	mmu-miR-300-3p	0
Melk	ENSMUST00000045607.6	"maternal embryonic leucine zipper kinase "	mmu-miR-300-3p	0
Map3k19	ENSMUST00000187653.1	"mitogen-activated protein kinase kinase kinase 19 "	mmu-miR-300-3p	0
Ifnar1	ENSMUST00000023689.5	"interferon (alpha and beta) receptor 1 "	mmu-miR-300-3p	0
Bag4	ENSMUST00000038498.8	"BCL2-associated athanogene 4 "	mmu-miR-300-3p	0
Tmeff2	ENSMUST00000081851.3	"transmembrane protein with EGF-like and two follistatin-like domains 2 "	mmu-miR-300-3p	0
Chsy3	ENSMUST00000080721.4	"chondroitin sulfate synthase 3 "	mmu-miR-300-3p	0
Mrpl11	ENSMUST00000025836.4	"mitochondrial ribosomal protein L11 "	mmu-miR-300-3p	0
Wdr77	ENSMUST00000010278.6	"WD repeat domain 77 "	mmu-miR-300-3p	0
Cox7c	ENSMUST00000078764.3	"cytochrome c oxidase subunit VIIc "	mmu-miR-300-3p	0
Zzz3	ENSMUST00000106100.3	"zinc finger, ZZ domain containing 3 "	mmu-miR-300-3p	0
Xrcc2	ENSMUST00000030773.7	"X-ray repair complementing defective repair in Chinese hamster cells 2 "	mmu-miR-300-3p	0
Milr1	ENSMUST00000147326.3	"mast cell immunoglobulin like receptor 1 "	mmu-miR-300-3p	0
Spin1	ENSMUST00000095797.5	"spindlin 1 "	mmu-miR-300-3p	0
Arhgap8	ENSMUST00000172307.3	"Rho GTPase activating protein 8 "	mmu-miR-300-3p	0
B3galt2	ENSMUST00000038252.3	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 "	mmu-miR-300-3p	0
Tomm40l	ENSMUST00000111327.2	"translocase of outer mitochondrial membrane 40 homolog-like (yeast) "	mmu-miR-300-3p	0
Rad50	ENSMUST00000020649.8	"RAD50 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Snx18	ENSMUST00000109241.3	"sorting nexin 18 "	mmu-miR-300-3p	0
Gclm	ENSMUST00000029769.8	"glutamate-cysteine ligase, modifier subunit "	mmu-miR-300-3p	0
Gatad1	ENSMUST00000007559.9	"GATA zinc finger domain containing 1 "	mmu-miR-300-3p	0
Usp34	ENSMUST00000180046.2	"ubiquitin specific peptidase 34 "	mmu-miR-300-3p	0
Lrrc75a	ENSMUST00000057194.8	"leucine rich repeat containing 75A "	mmu-miR-300-3p	0
Pipox	ENSMUST00000017597.4	"pipecolic acid oxidase "	mmu-miR-300-3p	0
Derl3	ENSMUST00000009236.4	"Der1-like domain family, member 3 "	mmu-miR-300-3p	0
Mios	ENSMUST00000040017.7	"missing oocyte, meiosis regulator, homolog (Drosophila) "	mmu-miR-300-3p	0
Pvrl3	ENSMUST00000023334.9	"poliovirus receptor-related 3 "	mmu-miR-300-3p	0
1700003E16Rik	ENSMUST00000032106.4	"RIKEN cDNA 1700003E16 gene "	mmu-miR-300-3p	0
Cdc37	ENSMUST00000019615.9	"cell division cycle 37 "	mmu-miR-300-3p	0
Cnst	ENSMUST00000040706.8	"consortin, connexin sorting protein "	mmu-miR-300-3p	0
Itfg2	ENSMUST00000001559.8	"integrin alpha FG-GAP repeat containing 2 "	mmu-miR-300-3p	0
Zfp768	ENSMUST00000060783.5	"zinc finger protein 768 "	mmu-miR-300-3p	0
Col4a4	ENSMUST00000087050.6	"collagen, type IV, alpha 4 "	mmu-miR-300-3p	0
Srpx2	ENSMUST00000113304.1	"sushi-repeat-containing protein, X-linked 2 "	mmu-miR-300-3p	0
Scara3	ENSMUST00000042046.3	"scavenger receptor class A, member 3 "	mmu-miR-300-3p	0
9930111J21Rik2	ENSMUST00000101295.3	"RIKEN cDNA 9930111J21 gene 2 "	mmu-miR-300-3p	0
Rnf41	ENSMUST00000096386.6	"ring finger protein 41 "	mmu-miR-300-3p	0
Gnptg	ENSMUST00000115154.5	"N-acetylglucosamine-1-phosphotransferase, gamma subunit "	mmu-miR-300-3p	0
Rrm1	ENSMUST00000033283.9	"ribonucleotide reductase M1 "	mmu-miR-300-3p	0
Mllt3	ENSMUST00000078090.6	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 "	mmu-miR-300-3p	0
Bod1	ENSMUST00000058060.8	"biorientation of chromosomes in cell division 1 "	mmu-miR-300-3p	0
Letm1	ENSMUST00000005431.5	"leucine zipper-EF-hand containing transmembrane protein 1 "	mmu-miR-300-3p	0
L3hypdh	ENSMUST00000019862.2	"L-3-hydroxyproline dehydratase (trans-) "	mmu-miR-300-3p	0
Ccdc25	ENSMUST00000022614.5	"coiled-coil domain containing 25 "	mmu-miR-300-3p	0
Nucb2	ENSMUST00000032895.9	"nucleobindin 2 "	mmu-miR-300-3p	0
Stox1	ENSMUST00000133371.2	"storkhead box 1 "	mmu-miR-300-3p	0
Chd3	ENSMUST00000108661.2	"chromodomain helicase DNA binding protein 3 "	mmu-miR-300-3p	0
Mpi	ENSMUST00000034856.9	"mannose phosphate isomerase "	mmu-miR-300-3p	0
Olfml2a	ENSMUST00000057279.5	"olfactomedin-like 2A "	mmu-miR-300-3p	0
Popdc2	ENSMUST00000023494.7	"popeye domain containing 2 "	mmu-miR-300-3p	0
Bub3	ENSMUST00000084502.5	"budding uninhibited by benzimidazoles 3 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Grk5	ENSMUST00000003313.8	"G protein-coupled receptor kinase 5 "	mmu-miR-300-3p	0
Mon2	ENSMUST00000073792.4	"MON2 homolog (yeast) "	mmu-miR-300-3p	0
Ralbp1	ENSMUST00000166543.3	"ralA binding protein 1 "	mmu-miR-300-3p	0
Trim27	ENSMUST00000021761.6	"tripartite motif-containing 27 "	mmu-miR-300-3p	0
Ms4a4d	ENSMUST00000025581.6	"membrane-spanning 4-domains, subfamily A, member 4D "	mmu-miR-300-3p	0
Prep	ENSMUST00000099858.2	"prolyl endopeptidase "	mmu-miR-300-3p	0
Abcg1	ENSMUST00000024829.6	"ATP-binding cassette, sub-family G (WHITE), member 1 "	mmu-miR-300-3p	0
Mgmt	ENSMUST00000081510.2	"O-6-methylguanine-DNA methyltransferase "	mmu-miR-300-3p	0
N4bp2l1	ENSMUST00000016279.7	"NEDD4 binding protein 2-like 1 "	mmu-miR-300-3p	0
Slc6a20b	ENSMUST00000026273.8	"solute carrier family 6 (neurotransmitter transporter), member 20B "	mmu-miR-300-3p	0
Pet112	ENSMUST00000127348.2	"PET112 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Nup133	ENSMUST00000044795.7	"nucleoporin 133 "	mmu-miR-300-3p	0
Gm21992	ENSMUST00000179909.2	"predicted gene 21992 "	mmu-miR-300-3p	0
Asb2	ENSMUST00000021617.8	"ankyrin repeat and SOCS box-containing 2 "	mmu-miR-300-3p	0
Lrrc57	ENSMUST00000102496.2	"leucine rich repeat containing 57 "	mmu-miR-300-3p	0
Kalrn	ENSMUST00000114963.2	"kalirin, RhoGEF kinase "	mmu-miR-300-3p	0
A830010M20Rik	ENSMUST00000100951.3	"RIKEN cDNA A830010M20 gene "	mmu-miR-300-3p	0
Grpel1	ENSMUST00000031099.3	"GrpE-like 1, mitochondrial "	mmu-miR-300-3p	0
9430016H08Rik	ENSMUST00000027114.5	"RIKEN cDNA 9430016H08 gene "	mmu-miR-300-3p	0
Mrpl4	ENSMUST00000003386.5	"mitochondrial ribosomal protein L4 "	mmu-miR-300-3p	0
Mrpl24	ENSMUST00000019854.7	"mitochondrial ribosomal protein L24 "	mmu-miR-300-3p	0
Dlst	ENSMUST00000053811.8	"dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex) "	mmu-miR-300-3p	0
BC089597	ENSMUST00000092058.3	"cDNA sequence BC089597 "	mmu-miR-300-3p	0
Dbr1	ENSMUST00000066650.6	"debranching enzyme homolog 1 (S. cerevisiae) "	mmu-miR-300-3p	0
Rdh14	ENSMUST00000020947.5	"retinol dehydrogenase 14 (all-trans and 9-cis) "	mmu-miR-300-3p	0
Atp2c2	ENSMUST00000095171.3	"ATPase, Ca++ transporting, type 2C, member 2 "	mmu-miR-300-3p	0
Trappc13	ENSMUST00000144060.2	"trafficking protein particle complex 13 "	mmu-miR-300-3p	0
Ccs	ENSMUST00000037246.5	"copper chaperone for superoxide dismutase "	mmu-miR-300-3p	0
Fcf1	ENSMUST00000021669.9	"FCF1 small subunit (SSU) processome component homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Megf9	ENSMUST00000107359.3	"multiple EGF-like-domains 9 "	mmu-miR-300-3p	0
Gtf2h3	ENSMUST00000031333.3	"general transcription factor IIH, polypeptide 3 "	mmu-miR-300-3p	0
Hoxa10	ENSMUST00000125581.1	"homeobox A10 "	mmu-miR-300-3p	0
Cetn2	ENSMUST00000114551.4	"centrin 2 "	mmu-miR-300-3p	0
Vrk1	ENSMUST00000021539.9	"vaccinia related kinase 1 "	mmu-miR-300-3p	0
Cyp8b1	ENSMUST00000062474.4	"cytochrome P450, family 8, subfamily b, polypeptide 1 "	mmu-miR-300-3p	0
Gpr126	ENSMUST00000041168.4	"G protein-coupled receptor 126 "	mmu-miR-300-3p	0
Knstrn	ENSMUST00000134661.2	"kinetochore-localized astrin/SPAG5 binding "	mmu-miR-300-3p	0
Otulin	ENSMUST00000059662.7	"OTU deubiquitinase with linear linkage specificity "	mmu-miR-300-3p	0
Dupd1	ENSMUST00000073870.5	"dual specificity phosphatase and pro isomerase domain containing 1 "	mmu-miR-300-3p	0
Eid1	ENSMUST00000164756.3	"EP300 interacting inhibitor of differentiation 1 "	mmu-miR-300-3p	0
Cpn1	ENSMUST00000026210.4	"carboxypeptidase N, polypeptide 1 "	mmu-miR-300-3p	0
Zfp236	ENSMUST00000171071.3	"zinc finger protein 236 "	mmu-miR-300-3p	0
Thnsl1	ENSMUST00000054591.4	"threonine synthase-like 1 (bacterial) "	mmu-miR-300-3p	0
Zfp799	ENSMUST00000179695.1	"zinc finger protein 799 "	mmu-miR-300-3p	0
Mplkip	ENSMUST00000049744.3	"M-phase specific PLK1 intereacting protein "	mmu-miR-300-3p	0
Ephb3	ENSMUST00000006112.6	"Eph receptor B3 "	mmu-miR-300-3p	0
Kcns3	ENSMUST00000164495.2	"potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3 "	mmu-miR-300-3p	0
Pink1	ENSMUST00000105816.2	"PTEN induced putative kinase 1 "	mmu-miR-300-3p	0
Trmt11	ENSMUST00000019927.6	"tRNA methyltransferase 11 "	mmu-miR-300-3p	0
Slc8a1	ENSMUST00000163680.3	"solute carrier family 8 (sodium/calcium exchanger), member 1 "	mmu-miR-300-3p	0
Nudt5	ENSMUST00000026927.4	"nudix (nucleoside diphosphate linked moiety X)-type motif 5 "	mmu-miR-300-3p	0
S1pr2	ENSMUST00000054197.5	"sphingosine-1-phosphate receptor 2 "	mmu-miR-300-3p	0
Cc2d1b	ENSMUST00000030320.7	"coiled-coil and C2 domain containing 1B "	mmu-miR-300-3p	0
Tbx2	ENSMUST00000000095.6	"T-box 2 "	mmu-miR-300-3p	0
Rab27b	ENSMUST00000121693.2	"RAB27B, member RAS oncogene family "	mmu-miR-300-3p	0
1810011H11Rik	ENSMUST00000039191.6	"RIKEN cDNA 1810011H11 gene "	mmu-miR-300-3p	0
Rcsd1	ENSMUST00000040357.9	"RCSD domain containing 1 "	mmu-miR-300-3p	0
Isy1	ENSMUST00000089497.4	"ISY1 splicing factor homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Zfp286	ENSMUST00000108705.2	"zinc finger protein 286 "	mmu-miR-300-3p	0
H2-DMb1	ENSMUST00000114232.3	"histocompatibility 2, class II, locus Mb1 "	mmu-miR-300-3p	0
Dennd4a	ENSMUST00000038890.5	"DENN/MADD domain containing 4A "	mmu-miR-300-3p	0
Agxt2	ENSMUST00000110542.2	"alanine-glyoxylate aminotransferase 2 "	mmu-miR-300-3p	0
Mettl22	ENSMUST00000046470.10	"methyltransferase like 22 "	mmu-miR-300-3p	0
Aoah	ENSMUST00000021757.3	"acyloxyacyl hydrolase "	mmu-miR-300-3p	0
Ndufs4	ENSMUST00000022286.6	"NADH dehydrogenase (ubiquinone) Fe-S protein 4 "	mmu-miR-300-3p	0
Grin2a	ENSMUST00000115835.2	"glutamate receptor, ionotropic, NMDA2A (epsilon 1) "	mmu-miR-300-3p	0
Caprin2	ENSMUST00000111569.3	"caprin family member 2 "	mmu-miR-300-3p	0
Meaf6	ENSMUST00000154689.2	"MYST/Esa1-associated factor 6 "	mmu-miR-300-3p	0
Herc2	ENSMUST00000076226.7	"hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 2 "	mmu-miR-300-3p	0
Usp15	ENSMUST00000020334.7	"ubiquitin specific peptidase 15 "	mmu-miR-300-3p	0
Ttc39a	ENSMUST00000064129.8	"tetratricopeptide repeat domain 39A "	mmu-miR-300-3p	0
Myoz1	ENSMUST00000090469.6	"myozenin 1 "	mmu-miR-300-3p	0
Muc20	ENSMUST00000041123.8	"mucin 20 "	mmu-miR-300-3p	0
Slc35b4	ENSMUST00000019143.8	"solute carrier family 35, member B4 "	mmu-miR-300-3p	0
Cyp2d40	ENSMUST00000055721.4	"cytochrome P450, family 2, subfamily d, polypeptide 40 "	mmu-miR-300-3p	0
Brd7	ENSMUST00000034085.7	"bromodomain containing 7 "	mmu-miR-300-3p	0
Dcun1d5	ENSMUST00000034499.8	"DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae) "	mmu-miR-300-3p	0
Rps6ka6	ENSMUST00000065976.6	"ribosomal protein S6 kinase polypeptide 6 "	mmu-miR-300-3p	0
Fastkd2	ENSMUST00000027103.6	"FAST kinase domains 2 "	mmu-miR-300-3p	0
Slc9a3	ENSMUST00000036208.6	"solute carrier family 9 (sodium/hydrogen exchanger), member 3 "	mmu-miR-300-3p	0
Erp29	ENSMUST00000130451.1	"endoplasmic reticulum protein 29 "	mmu-miR-300-3p	0
Pnrc2	ENSMUST00000030436.6	"proline-rich nuclear receptor coactivator 2 "	mmu-miR-300-3p	0
Hs3st6	ENSMUST00000044922.6	"heparan sulfate (glucosamine) 3-O-sulfotransferase 6 "	mmu-miR-300-3p	0
Anapc10	ENSMUST00000048147.7	"anaphase promoting complex subunit 10 "	mmu-miR-300-3p	0
Shfm1	ENSMUST00000041111.9	"split hand/foot malformation (ectrodactyly) type 1 "	mmu-miR-300-3p	0
Ktn1	ENSMUST00000022391.8	"kinectin 1 "	mmu-miR-300-3p	0
Tusc3	ENSMUST00000167992.2	"tumor suppressor candidate 3 "	mmu-miR-300-3p	0
Crem	ENSMUST00000151311.2	"cAMP responsive element modulator "	mmu-miR-300-3p	0
Zfp846	ENSMUST00000115557.3	"zinc finger protein 846 "	mmu-miR-300-3p	0
Gpam	ENSMUST00000061856.5	"glycerol-3-phosphate acyltransferase, mitochondrial "	mmu-miR-300-3p	0
Hoxb8	ENSMUST00000052650.3	"homeobox B8 "	mmu-miR-300-3p	0
Adra2b	ENSMUST00000104934.1	"adrenergic receptor, alpha 2b "	mmu-miR-300-3p	0
Sumo3	ENSMUST00000020501.9	"SMT3 suppressor of mif two 3 homolog 3 (yeast) "	mmu-miR-300-3p	0
Arl4a	ENSMUST00000146905.1	"ADP-ribosylation factor-like 4A "	mmu-miR-300-3p	0
Pfn4	ENSMUST00000020967.5	"profilin family, member 4 "	mmu-miR-300-3p	0
Ttn	ENSMUST00000099980.4	"titin "	mmu-miR-300-3p	0
Zfp292	ENSMUST00000098163.3	"zinc finger protein 292 "	mmu-miR-300-3p	0
Epb4.1l5	ENSMUST00000191046.1	"erythrocyte protein band 4.1-like 5 "	mmu-miR-300-3p	0
Glrx	ENSMUST00000022082.7	"glutaredoxin "	mmu-miR-300-3p	0
Son	ENSMUST00000122302.2	"Son DNA binding protein "	mmu-miR-300-3p	0
F8a	ENSMUST00000105111.3	"factor 8-associated gene A "	mmu-miR-300-3p	0
Ptrh2	ENSMUST00000108022.2	"peptidyl-tRNA hydrolase 2 "	mmu-miR-300-3p	0
Ppp2r5e	ENSMUST00000021447.7	"protein phosphatase 2, regulatory subunit B', epsilon "	mmu-miR-300-3p	0
Popdc3	ENSMUST00000161803.1	"popeye domain containing 3 "	mmu-miR-300-3p	0
Ubr5	ENSMUST00000110336.2	"ubiquitin protein ligase E3 component n-recognin 5 "	mmu-miR-300-3p	0
Rnf103	ENSMUST00000064637.5	"ring finger protein 103 "	mmu-miR-300-3p	0
Mthfs	ENSMUST00000085256.7	"5, 10-methenyltetrahydrofolate synthetase "	mmu-miR-300-3p	0
Wbscr17	ENSMUST00000086023.6	"Williams-Beuren syndrome chromosome region 17 homolog (human) "	mmu-miR-300-3p	0
Cep72	ENSMUST00000036456.6	"centrosomal protein 72 "	mmu-miR-300-3p	0
Spata6	ENSMUST00000084354.3	"spermatogenesis associated 6 "	mmu-miR-300-3p	0
Marc2	ENSMUST00000068725.4	"mitochondrial amidoxime reducing component 2 "	mmu-miR-300-3p	0
