Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Edil3	ENSMUST00000081769.7	"EGF-like repeats and discoidin I-like domains 3 "	mmu-let-7c-1-3p	0
Tmc6	ENSMUST00000026659.4	"transmembrane channel-like gene family 6 "	mmu-let-7c-1-3p	0
Fhdc1	ENSMUST00000091002.2	"FH2 domain containing 1 "	mmu-let-7c-1-3p	0
Abt1	ENSMUST00000041782.2	"activator of basal transcription 1 "	mmu-let-7c-1-3p	0
Mbl1	ENSMUST00000047095.2	"mannose-binding lectin (protein A) 1 "	mmu-let-7c-1-3p	0
Nfatc3	ENSMUST00000109308.1	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3 "	mmu-let-7c-1-3p	0
Tmem106a	ENSMUST00000039581.8	"transmembrane protein 106A "	mmu-let-7c-1-3p	0
Cox11	ENSMUST00000020851.9	"cytochrome c oxidase assembly protein 11 "	mmu-let-7c-1-3p	0
Ubr5	ENSMUST00000110336.2	"ubiquitin protein ligase E3 component n-recognin 5 "	mmu-let-7c-1-3p	0
Luc7l2	ENSMUST00000057692.5	"LUC7-like 2 (S. cerevisiae) "	mmu-let-7c-1-3p	0
Plek	ENSMUST00000102881.4	"pleckstrin "	mmu-let-7c-1-3p	0
Edem1	ENSMUST00000089162.3	"ER degradation enhancer, mannosidase alpha-like 1 "	mmu-let-7c-1-3p	0
Ccdc68	ENSMUST00000043929.5	"coiled-coil domain containing 68 "	mmu-let-7c-1-3p	0
Cyp2j13	ENSMUST00000107078.3	"cytochrome P450, family 2, subfamily j, polypeptide 13 "	mmu-let-7c-1-3p	0
Sdccag8	ENSMUST00000027785.9	"serologically defined colon cancer antigen 8 "	mmu-let-7c-1-3p	0
Fbxo3	ENSMUST00000111136.2	"F-box protein 3 "	mmu-let-7c-1-3p	0
Zfp791	ENSMUST00000098550.3	"zinc finger protein 791 "	mmu-let-7c-1-3p	0
Golga3	ENSMUST00000112512.2	"golgi autoantigen, golgin subfamily a, 3 "	mmu-let-7c-1-3p	0
Lrrc19	ENSMUST00000053419.3	"leucine rich repeat containing 19 "	mmu-let-7c-1-3p	0
Prpf38a	ENSMUST00000079213.5	"PRP38 pre-mRNA processing factor 38 (yeast) domain containing A "	mmu-let-7c-1-3p	0
Cela1	ENSMUST00000023775.7	"chymotrypsin-like elastase family, member 1 "	mmu-let-7c-1-3p	0
Efhb	ENSMUST00000024725.4	"EF hand domain family, member B "	mmu-let-7c-1-3p	0
2810459M11Rik	ENSMUST00000165824.2	"RIKEN cDNA 2810459M11 gene "	mmu-let-7c-1-3p	0
Nt5c2	ENSMUST00000086961.8	"5'-nucleotidase, cytosolic II "	mmu-let-7c-1-3p	0
Fyn	ENSMUST00000063091.7	"Fyn proto-oncogene "	mmu-let-7c-1-3p	0
Pik3cg	ENSMUST00000053215.8	"phosphoinositide-3-kinase, catalytic, gamma polypeptide "	mmu-let-7c-1-3p	0
Gypc	ENSMUST00000174459.1	"glycophorin C "	mmu-let-7c-1-3p	0
Satb1	ENSMUST00000144331.2	"special AT-rich sequence binding protein 1 "	mmu-let-7c-1-3p	0
Ptchd4	ENSMUST00000048691.4	"patched domain containing 4 "	mmu-let-7c-1-3p	0
Slc25a10	ENSMUST00000026899.3	"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 "	mmu-let-7c-1-3p	0
Ccar1	ENSMUST00000020268.5	"cell division cycle and apoptosis regulator 1 "	mmu-let-7c-1-3p	0
Mpdu1	ENSMUST00000018905.6	"mannose-P-dolichol utilization defect 1 "	mmu-let-7c-1-3p	0
Gsc2	ENSMUST00000012279.4	"goosecoid homebox 2 "	mmu-let-7c-1-3p	0
Polh	ENSMUST00000024749.7	"polymerase (DNA directed), eta (RAD 30 related) "	mmu-let-7c-1-3p	0
Tm2d1	ENSMUST00000102793.5	"TM2 domain containing 1 "	mmu-let-7c-1-3p	0
Hnf4g	ENSMUST00000017832.9	"hepatocyte nuclear factor 4, gamma "	mmu-let-7c-1-3p	0
Zbtb37	ENSMUST00000171748.2	"zinc finger and BTB domain containing 37 "	mmu-let-7c-1-3p	0
Tdp1	ENSMUST00000153627.2	"tyrosyl-DNA phosphodiesterase 1 "	mmu-let-7c-1-3p	0
Taf10	ENSMUST00000141116.1	"TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-let-7c-1-3p	0
Map1a	ENSMUST00000094639.4	"microtubule-associated protein 1 A "	mmu-let-7c-1-3p	0
Lrp8	ENSMUST00000030356.4	"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor "	mmu-let-7c-1-3p	0
Stoml1	ENSMUST00000034883.5	"stomatin-like 1 "	mmu-let-7c-1-3p	0
Anks1b	ENSMUST00000182356.2	"ankyrin repeat and sterile alpha motif domain containing 1B "	mmu-let-7c-1-3p	0
Arid2	ENSMUST00000096250.4	"AT rich interactive domain 2 (ARID, RFX-like) "	mmu-let-7c-1-3p	0
D10Jhu81e	ENSMUST00000001242.7	"DNA segment, Chr 10, Johns Hopkins University 81 expressed "	mmu-let-7c-1-3p	0
Manbal	ENSMUST00000081202.5	"mannosidase, beta A, lysosomal-like "	mmu-let-7c-1-3p	0
Mipol1	ENSMUST00000123498.2	"mirror-image polydactyly gene 1 homolog (human) "	mmu-let-7c-1-3p	0
Ttc33	ENSMUST00000118193.2	"tetratricopeptide repeat domain 33 "	mmu-let-7c-1-3p	0
Gbp11	ENSMUST00000171587.1	"guanylate binding protein 11 "	mmu-let-7c-1-3p	0
Arrdc1	ENSMUST00000102935.4	"arrestin domain containing 1 "	mmu-let-7c-1-3p	0
Cenpu	ENSMUST00000034045.8	"centromere protein U "	mmu-let-7c-1-3p	0
Anln	ENSMUST00000040912.7	"anillin, actin binding protein "	mmu-let-7c-1-3p	0
Tmem231	ENSMUST00000034429.7	"transmembrane protein 231 "	mmu-let-7c-1-3p	0
Col4a4	ENSMUST00000087050.6	"collagen, type IV, alpha 4 "	mmu-let-7c-1-3p	0
Zzz3	ENSMUST00000106100.3	"zinc finger, ZZ domain containing 3 "	mmu-let-7c-1-3p	0
Exosc9	ENSMUST00000029269.6	"exosome component 9 "	mmu-let-7c-1-3p	0
Nrxn1	ENSMUST00000160844.4	"neurexin I "	mmu-let-7c-1-3p	0
1700102P08Rik	ENSMUST00000035234.4	"RIKEN cDNA 1700102P08 gene "	mmu-let-7c-1-3p	0
Nrcam	ENSMUST00000020939.9	"neuron-glia-CAM-related cell adhesion molecule "	mmu-let-7c-1-3p	0
Spon2	ENSMUST00000046186.4	"spondin 2, extracellular matrix protein "	mmu-let-7c-1-3p	0
Myoz1	ENSMUST00000090469.6	"myozenin 1 "	mmu-let-7c-1-3p	0
Oraov1	ENSMUST00000033388.6	"oral cancer overexpressed 1 "	mmu-let-7c-1-3p	0
Trim7	ENSMUST00000109213.3	"tripartite motif-containing 7 "	mmu-let-7c-1-3p	0
Dydc2	ENSMUST00000022316.4	"DPY30 domain containing 2 "	mmu-let-7c-1-3p	0
Gdpd5	ENSMUST00000037528.8	"glycerophosphodiester phosphodiesterase domain containing 5 "	mmu-let-7c-1-3p	0
Rnf183	ENSMUST00000107455.2	"ring finger protein 183 "	mmu-let-7c-1-3p	0
Cnnm3	ENSMUST00000097776.3	"cyclin M3 "	mmu-let-7c-1-3p	0
Appl1	ENSMUST00000036570.4	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 "	mmu-let-7c-1-3p	0
Bbip1	ENSMUST00000135402.2	"BBSome interacting protein 1 "	mmu-let-7c-1-3p	0
Gm5141	ENSMUST00000167516.2	"predicted gene 5141 "	mmu-let-7c-1-3p	0
Plb1	ENSMUST00000101376.2	"phospholipase B1 "	mmu-let-7c-1-3p	0
Sec23a	ENSMUST00000021375.6	"SEC23A (S. cerevisiae) "	mmu-let-7c-1-3p	0
Slco1b2	ENSMUST00000042812.6	"solute carrier organic anion transporter family, member 1b2 "	mmu-let-7c-1-3p	0
Rrnad1	ENSMUST00000005016.10	"ribosomal RNA adenine dimethylase domain containing 1 "	mmu-let-7c-1-3p	0
Ckap4	ENSMUST00000053871.3	"cytoskeleton-associated protein 4 "	mmu-let-7c-1-3p	0
Atxn2	ENSMUST00000051950.8	"ataxin 2 "	mmu-let-7c-1-3p	0
Nipbl	ENSMUST00000052965.6	"Nipped-B homolog (Drosophila) "	mmu-let-7c-1-3p	0
Alyref	ENSMUST00000026125.2	"Aly/REF export factor "	mmu-let-7c-1-3p	0
Slc30a9	ENSMUST00000162372.2	"solute carrier family 30 (zinc transporter), member 9 "	mmu-let-7c-1-3p	0
Stk25	ENSMUST00000027498.8	"serine/threonine kinase 25 (yeast) "	mmu-let-7c-1-3p	0
Mxi1	ENSMUST00000003870.8	"Max interacting protein 1 "	mmu-let-7c-1-3p	0
Pgm5	ENSMUST00000047666.4	"phosphoglucomutase 5 "	mmu-let-7c-1-3p	0
Kcns2	ENSMUST00000072868.3	"K+ voltage-gated channel, subfamily S, 2 "	mmu-let-7c-1-3p	0
Utp3	ENSMUST00000090413.4	"UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae) "	mmu-let-7c-1-3p	0
Sell	ENSMUST00000097491.4	"selectin, lymphocyte "	mmu-let-7c-1-3p	0
Ces2b	ENSMUST00000059449.6	"carboxyesterase 2B "	mmu-let-7c-1-3p	0
Casp12	ENSMUST00000027009.5	"caspase 12 "	mmu-let-7c-1-3p	0
N4bp2l2	ENSMUST00000118316.2	"NEDD4 binding protein 2-like 2 "	mmu-let-7c-1-3p	0
Psmf1	ENSMUST00000042452.5	"proteasome (prosome, macropain) inhibitor subunit 1 "	mmu-let-7c-1-3p	0
Atmin	ENSMUST00000109099.3	"ATM interactor "	mmu-let-7c-1-3p	0
Smim14	ENSMUST00000139122.2	"small integral membrane protein 14 "	mmu-let-7c-1-3p	0
Pxylp1	ENSMUST00000112951.3	"2-phosphoxylose phosphatase 1 "	mmu-let-7c-1-3p	0
Adcy8	ENSMUST00000023007.5	"adenylate cyclase 8 "	mmu-let-7c-1-3p	0
Zfp810	ENSMUST00000086278.6	"zinc finger protein 810 "	mmu-let-7c-1-3p	0
Cacna1c	ENSMUST00000186889.1	"calcium channel, voltage-dependent, L type, alpha 1C subunit "	mmu-let-7c-1-3p	0
Angpt2	ENSMUST00000033846.6	"angiopoietin 2 "	mmu-let-7c-1-3p	0
Impa2	ENSMUST00000025403.6	"inositol (myo)-1(or 4)-monophosphatase 2 "	mmu-let-7c-1-3p	0
2310057M21Rik	ENSMUST00000059438.9	"RIKEN cDNA 2310057M21 gene "	mmu-let-7c-1-3p	0
Ndufa9	ENSMUST00000088194.4	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9 "	mmu-let-7c-1-3p	0
Prr5	ENSMUST00000171460.2	"proline rich 5 (renal) "	mmu-let-7c-1-3p	0
Dcdc2a	ENSMUST00000069614.6	"doublecortin domain containing 2a "	mmu-let-7c-1-3p	0
Tle1	ENSMUST00000074216.8	"transducin-like enhancer of split 1, homolog of Drosophila E(spl) "	mmu-let-7c-1-3p	0
Spry4	ENSMUST00000025295.6	"sprouty homolog 4 (Drosophila) "	mmu-let-7c-1-3p	0
Kctd1	ENSMUST00000168989.2	"potassium channel tetramerisation domain containing 1 "	mmu-let-7c-1-3p	0
Nr2f2	ENSMUST00000032768.8	"nuclear receptor subfamily 2, group F, member 2 "	mmu-let-7c-1-3p	0
Slc18a1	ENSMUST00000037478.7	"solute carrier family 18 (vesicular monoamine), member 1 "	mmu-let-7c-1-3p	0
Dgat1	ENSMUST00000023214.5	"diacylglycerol O-acyltransferase 1 "	mmu-let-7c-1-3p	0
Irak2	ENSMUST00000059286.8	"interleukin-1 receptor-associated kinase 2 "	mmu-let-7c-1-3p	0
Eml5	ENSMUST00000065716.6	"echinoderm microtubule associated protein like 5 "	mmu-let-7c-1-3p	0
Ctbp2	ENSMUST00000169570.2	"C-terminal binding protein 2 "	mmu-let-7c-1-3p	0
Kdelc1	ENSMUST00000065767.3	"KDEL (Lys-Asp-Glu-Leu) containing 1 "	mmu-let-7c-1-3p	0
Glyat	ENSMUST00000119960.1	"glycine-N-acyltransferase "	mmu-let-7c-1-3p	0
Hk1	ENSMUST00000099691.5	"hexokinase 1 "	mmu-let-7c-1-3p	0
Tnfaip8l3	ENSMUST00000098760.3	"tumor necrosis factor, alpha-induced protein 8-like 3 "	mmu-let-7c-1-3p	0
Ftsj1	ENSMUST00000033513.4	"FtsJ homolog 1 (E. coli) "	mmu-let-7c-1-3p	0
Fdft1	ENSMUST00000054963.9	"farnesyl diphosphate farnesyl transferase 1 "	mmu-let-7c-1-3p	0
Pcbp2	ENSMUST00000077037.6	"poly(rC) binding protein 2 "	mmu-let-7c-1-3p	0
Gspt2	ENSMUST00000096368.3	"G1 to S phase transition 2 "	mmu-let-7c-1-3p	0
Cript	ENSMUST00000024959.4	"cysteine-rich PDZ-binding protein "	mmu-let-7c-1-3p	0
Commd2	ENSMUST00000160959.2	"COMM domain containing 2 "	mmu-let-7c-1-3p	0
Cldn16	ENSMUST00000161053.2	"claudin 16 "	mmu-let-7c-1-3p	0
Gm13889	ENSMUST00000148314.2	"predicted gene 13889 "	mmu-let-7c-1-3p	0
Aasdhppt	ENSMUST00000051589.7	"aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase "	mmu-let-7c-1-3p	0
Ndst4	ENSMUST00000173932.2	"N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4 "	mmu-let-7c-1-3p	0
Cenpa	ENSMUST00000144742.1	"centromere protein A "	mmu-let-7c-1-3p	0
Gclm	ENSMUST00000029769.8	"glutamate-cysteine ligase, modifier subunit "	mmu-let-7c-1-3p	0
Alcam	ENSMUST00000023312.8	"activated leukocyte cell adhesion molecule "	mmu-let-7c-1-3p	0
Rnf146	ENSMUST00000037548.5	"ring finger protein 146 "	mmu-let-7c-1-3p	0
Mustn1	ENSMUST00000040715.6	"musculoskeletal, embryonic nuclear protein 1 "	mmu-let-7c-1-3p	0
AI467606	ENSMUST00000056288.5	"expressed sequence AI467606 "	mmu-let-7c-1-3p	0
Fam72a	ENSMUST00000068613.4	"family with sequence similarity 72, member A "	mmu-let-7c-1-3p	0
Gucy2g	ENSMUST00000069183.6	"guanylate cyclase 2g "	mmu-let-7c-1-3p	0
Kif2a	ENSMUST00000022204.10	"kinesin family member 2A "	mmu-let-7c-1-3p	0
Commd1	ENSMUST00000159081.2	"COMM domain containing 1 "	mmu-let-7c-1-3p	0
Zmat2	ENSMUST00000001419.8	"zinc finger, matrin type 2 "	mmu-let-7c-1-3p	0
Col20a1	ENSMUST00000108856.2	"collagen, type XX, alpha 1 "	mmu-let-7c-1-3p	0
Spocd1	ENSMUST00000084263.4	"SPOC domain containing 1 "	mmu-let-7c-1-3p	0
Maml2	ENSMUST00000177755.1	"mastermind like 2 (Drosophila) "	mmu-let-7c-1-3p	0
Donson	ENSMUST00000117159.2	"downstream neighbor of SON "	mmu-let-7c-1-3p	0
Trmt2a	ENSMUST00000140206.2	"TRM2 tRNA methyltransferase 2A "	mmu-let-7c-1-3p	0
Elmo1	ENSMUST00000072519.5	"engulfment and cell motility 1 "	mmu-let-7c-1-3p	0
Cd40	ENSMUST00000017799.6	"CD40 antigen "	mmu-let-7c-1-3p	0
Cln5	ENSMUST00000022721.6	"ceroid-lipofuscinosis, neuronal 5 "	mmu-let-7c-1-3p	0
Ggt7	ENSMUST00000029131.5	"gamma-glutamyltransferase 7 "	mmu-let-7c-1-3p	0
Aaed1	ENSMUST00000021938.9	"AhpC/TSA antioxidant enzyme domain containing 1 "	mmu-let-7c-1-3p	0
Cep41	ENSMUST00000031810.9	"centrosomal protein 41 "	mmu-let-7c-1-3p	0
Ggt5	ENSMUST00000072217.3	"gamma-glutamyltransferase 5 "	mmu-let-7c-1-3p	0
Neil2	ENSMUST00000038229.4	"nei like 2 (E. coli) "	mmu-let-7c-1-3p	0
Mettl10	ENSMUST00000033257.9	"methyltransferase like 10 "	mmu-let-7c-1-3p	0
Zfp955b	ENSMUST00000099414.3	"zinc finger protein 955B "	mmu-let-7c-1-3p	0
Mbd3	ENSMUST00000092295.4	"methyl-CpG binding domain protein 3 "	mmu-let-7c-1-3p	0
Sema3a	ENSMUST00000030714.7	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A "	mmu-let-7c-1-3p	0
Sap30l	ENSMUST00000020826.5	"SAP30-like "	mmu-let-7c-1-3p	0
Dars2	ENSMUST00000035430.3	"aspartyl-tRNA synthetase 2 (mitochondrial) "	mmu-let-7c-1-3p	0
Acsf2	ENSMUST00000103164.3	"acyl-CoA synthetase family member 2 "	mmu-let-7c-1-3p	0
Aadac	ENSMUST00000029325.3	"arylacetamide deacetylase (esterase) "	mmu-let-7c-1-3p	0
Grtp1	ENSMUST00000165605.2	"GH regulated TBC protein 1 "	mmu-let-7c-1-3p	0
Blzf1	ENSMUST00000027866.5	"basic leucine zipper nuclear factor 1 "	mmu-let-7c-1-3p	0
Hsd3b2	ENSMUST00000107022.2	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 "	mmu-let-7c-1-3p	0
Tnfsf13b	ENSMUST00000033892.7	"tumor necrosis factor (ligand) superfamily, member 13b "	mmu-let-7c-1-3p	0
Tkt	ENSMUST00000022529.6	"transketolase "	mmu-let-7c-1-3p	0
Flywch2	ENSMUST00000024704.4	"FLYWCH family member 2 "	mmu-let-7c-1-3p	0
Cyp3a59	ENSMUST00000035571.8	"cytochrome P450, family 3, subfamily a, polypeptide 59 "	mmu-let-7c-1-3p	0
4932431P20Rik	ENSMUST00000141713.1	"RIKEN cDNA 4932431P20 gene "	mmu-let-7c-1-3p	0
Folh1	ENSMUST00000107271.4	"folate hydrolase 1 "	mmu-let-7c-1-3p	0
Ctsb	ENSMUST00000006235.7	"cathepsin B "	mmu-let-7c-1-3p	0
Thoc1	ENSMUST00000025137.7	"THO complex 1 "	mmu-let-7c-1-3p	0
Ulk3	ENSMUST00000053230.6	"unc-51-like kinase 3 "	mmu-let-7c-1-3p	0
Tmem161b	ENSMUST00000057495.8	"transmembrane protein 161B "	mmu-let-7c-1-3p	0
Lect2	ENSMUST00000062806.4	"leukocyte cell-derived chemotaxin 2 "	mmu-let-7c-1-3p	0
Myot	ENSMUST00000025349.6	"myotilin "	mmu-let-7c-1-3p	0
Zfp474	ENSMUST00000072666.3	"zinc finger protein 474 "	mmu-let-7c-1-3p	0
Arpc1b	ENSMUST00000085679.7	"actin related protein 2/3 complex, subunit 1B "	mmu-let-7c-1-3p	0
Zscan12	ENSMUST00000053293.7	"zinc finger and SCAN domain containing 12 "	mmu-let-7c-1-3p	0
Lrrc8e	ENSMUST00000053035.6	"leucine rich repeat containing 8 family, member E "	mmu-let-7c-1-3p	0
1810037I17Rik	ENSMUST00000106429.4	"RIKEN cDNA 1810037I17 gene "	mmu-let-7c-1-3p	0
9130023H24Rik	ENSMUST00000078816.3	"RIKEN cDNA 9130023H24 gene "	mmu-let-7c-1-3p	0
Cdc14b	ENSMUST00000109770.1	"CDC14 cell division cycle 14B "	mmu-let-7c-1-3p	0
1700030J22Rik	ENSMUST00000070577.5	"RIKEN cDNA 1700030J22 gene "	mmu-let-7c-1-3p	0
F8a	ENSMUST00000105111.3	"factor 8-associated gene A "	mmu-let-7c-1-3p	0
Fam35a	ENSMUST00000111917.1	"family with sequence similarity 35, member A "	mmu-let-7c-1-3p	0
Pla2g6	ENSMUST00000174021.2	"phospholipase A2, group VI "	mmu-let-7c-1-3p	0
Baiap2l1	ENSMUST00000055190.7	"BAI1-associated protein 2-like 1 "	mmu-let-7c-1-3p	0
Nme2	ENSMUST00000021217.5	"NME/NM23 nucleoside diphosphate kinase 2 "	mmu-let-7c-1-3p	0
Slc2a2	ENSMUST00000029240.8	"solute carrier family 2 (facilitated glucose transporter), member 2 "	mmu-let-7c-1-3p	0
Cap2	ENSMUST00000021802.9	"CAP, adenylate cyclase-associated protein, 2 (yeast) "	mmu-let-7c-1-3p	0
Sod1	ENSMUST00000023707.9	"superoxide dismutase 1, soluble "	mmu-let-7c-1-3p	0
Myg1	ENSMUST00000113682.3	"melanocyte proliferating gene 1 "	mmu-let-7c-1-3p	0
Cul4b	ENSMUST00000016681.9	"cullin 4B "	mmu-let-7c-1-3p	0
Mtap7d3	ENSMUST00000114766.2	"MAP7 domain containing 3 "	mmu-let-7c-1-3p	0
Rfc5	ENSMUST00000086461.7	"replication factor C (activator 1) 5 "	mmu-let-7c-1-3p	0
Pink1	ENSMUST00000105816.2	"PTEN induced putative kinase 1 "	mmu-let-7c-1-3p	0
Zfp292	ENSMUST00000098163.3	"zinc finger protein 292 "	mmu-let-7c-1-3p	0
Emb	ENSMUST00000022242.7	"embigin "	mmu-let-7c-1-3p	0
Rps20	ENSMUST00000138502.1	"ribosomal protein S20 "	mmu-let-7c-1-3p	0
Myo5a	ENSMUST00000123128.2	"myosin VA "	mmu-let-7c-1-3p	0
Grin2a	ENSMUST00000115835.2	"glutamate receptor, ionotropic, NMDA2A (epsilon 1) "	mmu-let-7c-1-3p	0
Nudcd2	ENSMUST00000020578.5	"NudC domain containing 2 "	mmu-let-7c-1-3p	0
Ddx25	ENSMUST00000034612.5	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 25 "	mmu-let-7c-1-3p	0
Myo6	ENSMUST00000035889.9	"myosin VI "	mmu-let-7c-1-3p	0
Dnhd1	ENSMUST00000145988.3	"dynein heavy chain domain 1 "	mmu-let-7c-1-3p	0
Raly	ENSMUST00000116389.3	"hnRNP-associated with lethal yellow "	mmu-let-7c-1-3p	0
Rdh7	ENSMUST00000047199.4	"retinol dehydrogenase 7 "	mmu-let-7c-1-3p	0
Ugt2a3	ENSMUST00000031195.2	"UDP glucuronosyltransferase 2 family, polypeptide A3 "	mmu-let-7c-1-3p	0
Psmb5	ENSMUST00000022803.4	"proteasome (prosome, macropain) subunit, beta type 5 "	mmu-let-7c-1-3p	0
Mblac1	ENSMUST00000057773.4	"metallo-beta-lactamase domain containing 1 "	mmu-let-7c-1-3p	0
Cyp4f39	ENSMUST00000003413.6	"cytochrome P450, family 4, subfamily f, polypeptide 39 "	mmu-let-7c-1-3p	0
Fgb	ENSMUST00000048246.3	"fibrinogen beta chain "	mmu-let-7c-1-3p	0
Rad18	ENSMUST00000077088.5	"RAD18 homolog (S. cerevisiae) "	mmu-let-7c-1-3p	0
Slc38a9	ENSMUST00000052514.4	"solute carrier family 38, member 9 "	mmu-let-7c-1-3p	0
Cep76	ENSMUST00000097542.2	"centrosomal protein 76 "	mmu-let-7c-1-3p	0
Wdr12	ENSMUST00000027173.9	"WD repeat domain 12 "	mmu-let-7c-1-3p	0
Upk1b	ENSMUST00000057767.4	"uroplakin 1B "	mmu-let-7c-1-3p	0
Elk1	ENSMUST00000009550.8	"ELK1, member of ETS oncogene family "	mmu-let-7c-1-3p	0
Elmo3	ENSMUST00000109375.2	"engulfment and cell motility 3 "	mmu-let-7c-1-3p	0
Kif1c	ENSMUST00000102554.2	"kinesin family member 1C "	mmu-let-7c-1-3p	0
Chst7	ENSMUST00000044138.7	"carbohydrate (N-acetylglucosamino) sulfotransferase 7 "	mmu-let-7c-1-3p	0
Mfn1	ENSMUST00000091257.5	"mitofusin 1 "	mmu-let-7c-1-3p	0
Fbxw2	ENSMUST00000028220.4	"F-box and WD-40 domain protein 2 "	mmu-let-7c-1-3p	0
Sptlc2	ENSMUST00000021424.4	"serine palmitoyltransferase, long chain base subunit 2 "	mmu-let-7c-1-3p	0
Layn	ENSMUST00000098782.3	"layilin "	mmu-let-7c-1-3p	0
Ccdc13	ENSMUST00000135986.3	"coiled-coil domain containing 13 "	mmu-let-7c-1-3p	0
Rogdi	ENSMUST00000023191.11	"rogdi homolog (Drosophila) "	mmu-let-7c-1-3p	0
Dnajc9	ENSMUST00000022345.6	"DnaJ (Hsp40) homolog, subfamily C, member 9 "	mmu-let-7c-1-3p	0
Tmem246	ENSMUST00000042750.2	"transmembrane protein 246 "	mmu-let-7c-1-3p	0
Calcoco1	ENSMUST00000023818.4	"calcium binding and coiled coil domain 1 "	mmu-let-7c-1-3p	0
Dtnbp1	ENSMUST00000072329.8	"dystrobrevin binding protein 1 "	mmu-let-7c-1-3p	0
Clec4d	ENSMUST00000032240.2	"C-type lectin domain family 4, member d "	mmu-let-7c-1-3p	0
Mrpl17	ENSMUST00000124482.1	"mitochondrial ribosomal protein L17 "	mmu-let-7c-1-3p	0
Krba1	ENSMUST00000114572.4	"KRAB-A domain containing 1 "	mmu-let-7c-1-3p	0
Nipsnap3b	ENSMUST00000015391.4	"nipsnap homolog 3B (C. elegans) "	mmu-let-7c-1-3p	0
Ltc4s	ENSMUST00000101265.3	"leukotriene C4 synthase "	mmu-let-7c-1-3p	0
Cox7c	ENSMUST00000078764.3	"cytochrome c oxidase subunit VIIc "	mmu-let-7c-1-3p	0
Csrp2	ENSMUST00000020403.5	"cysteine and glycine-rich protein 2 "	mmu-let-7c-1-3p	0
C4b	ENSMUST00000069507.8	"complement component 4B (Chido blood group) "	mmu-let-7c-1-3p	0
Nudcd3	ENSMUST00000109805.3	"NudC domain containing 3 "	mmu-let-7c-1-3p	0
Taf5l	ENSMUST00000165628.2	"TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor "	mmu-let-7c-1-3p	0
Hao2	ENSMUST00000029464.7	"hydroxyacid oxidase 2 "	mmu-let-7c-1-3p	0
Chpt1	ENSMUST00000117440.2	"choline phosphotransferase 1 "	mmu-let-7c-1-3p	0
Vapb	ENSMUST00000067530.4	"vesicle-associated membrane protein, associated protein B and C "	mmu-let-7c-1-3p	0
Irak3	ENSMUST00000020448.5	"interleukin-1 receptor-associated kinase 3 "	mmu-let-7c-1-3p	0
Gatad1	ENSMUST00000007559.9	"GATA zinc finger domain containing 1 "	mmu-let-7c-1-3p	0
Cct4	ENSMUST00000173867.2	"chaperonin containing Tcp1, subunit 4 (delta) "	mmu-let-7c-1-3p	0
Rnf41	ENSMUST00000096386.6	"ring finger protein 41 "	mmu-let-7c-1-3p	0
Gpr160	ENSMUST00000166278.1	"G protein-coupled receptor 160 "	mmu-let-7c-1-3p	0
Rpa2	ENSMUST00000102561.5	"replication protein A2 "	mmu-let-7c-1-3p	0
Chid1	ENSMUST00000153191.2	"chitinase domain containing 1 "	mmu-let-7c-1-3p	0
Map2k3	ENSMUST00000019076.4	"mitogen-activated protein kinase kinase 3 "	mmu-let-7c-1-3p	0
Angptl4	ENSMUST00000002360.10	"angiopoietin-like 4 "	mmu-let-7c-1-3p	0
Cyp4f15	ENSMUST00000168171.2	"cytochrome P450, family 4, subfamily f, polypeptide 15 "	mmu-let-7c-1-3p	0
Fam114a1	ENSMUST00000031080.9	"family with sequence similarity 114, member A1 "	mmu-let-7c-1-3p	0
Cnot11	ENSMUST00000161515.2	"CCR4-NOT transcription complex, subunit 11 "	mmu-let-7c-1-3p	0
Ugp2	ENSMUST00000102875.5	"UDP-glucose pyrophosphorylase 2 "	mmu-let-7c-1-3p	0
Ralb	ENSMUST00000004565.9	"v-ral simian leukemia viral oncogene homolog B (ras related) "	mmu-let-7c-1-3p	0
Ophn1	ENSMUST00000033560.3	"oligophrenin 1 "	mmu-let-7c-1-3p	0
Fam213b	ENSMUST00000030935.4	"family with sequence similarity 213, member B "	mmu-let-7c-1-3p	0
1200014J11Rik	ENSMUST00000021135.3	"RIKEN cDNA 1200014J11 gene "	mmu-let-7c-1-3p	0
Pced1a	ENSMUST00000089581.5	"PC-esterase domain containing 1A "	mmu-let-7c-1-3p	0
Asrgl1	ENSMUST00000049948.5	"asparaginase like 1 "	mmu-let-7c-1-3p	0
