Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Plb1	ENSMUST00000101376.2	"phospholipase B1 "	mmu-miR-541-5p	0
Pycard	ENSMUST00000033056.3	"PYD and CARD domain containing "	mmu-miR-541-5p	0
Ccdc130	ENSMUST00000005120.6	"coiled-coil domain containing 130 "	mmu-miR-541-5p	0
Sgca	ENSMUST00000103162.2	"sarcoglycan, alpha (dystrophin-associated glycoprotein) "	mmu-miR-541-5p	0
Epn3	ENSMUST00000127305.1	"epsin 3 "	mmu-miR-541-5p	0
Calcoco1	ENSMUST00000023818.4	"calcium binding and coiled coil domain 1 "	mmu-miR-541-5p	0
Gm20390	ENSMUST00000170303.1	"predicted gene 20390 "	mmu-miR-541-5p	0
Dr1	ENSMUST00000031190.4	"down-regulator of transcription 1 "	mmu-miR-541-5p	0
Cldn16	ENSMUST00000161053.2	"claudin 16 "	mmu-miR-541-5p	0
Acat1	ENSMUST00000034547.5	"acetyl-Coenzyme A acetyltransferase 1 "	mmu-miR-541-5p	0
Pnpla8	ENSMUST00000143771.1	"patatin-like phospholipase domain containing 8 "	mmu-miR-541-5p	0
Tusc3	ENSMUST00000167992.2	"tumor suppressor candidate 3 "	mmu-miR-541-5p	0
Cyp27a1	ENSMUST00000027356.6	"cytochrome P450, family 27, subfamily a, polypeptide 1 "	mmu-miR-541-5p	0
Pmf1	ENSMUST00000056370.7	"polyamine-modulated factor 1 "	mmu-miR-541-5p	0
Il4ra	ENSMUST00000033004.6	"interleukin 4 receptor, alpha "	mmu-miR-541-5p	0
Atp8a2	ENSMUST00000080368.6	"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2 "	mmu-miR-541-5p	0
Kmo	ENSMUST00000097458.3	"kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) "	mmu-miR-541-5p	0
Cep72	ENSMUST00000036456.6	"centrosomal protein 72 "	mmu-miR-541-5p	0
Cd1d1	ENSMUST00000029717.3	"CD1d1 antigen "	mmu-miR-541-5p	0
Sap30l	ENSMUST00000020826.5	"SAP30-like "	mmu-miR-541-5p	0
Timmdc1	ENSMUST00000002925.5	"translocase of inner mitochondrial membrane domain containing 1 "	mmu-miR-541-5p	0
Zgrf1	ENSMUST00000043108.4	"zinc finger, GRF-type containing 1 "	mmu-miR-541-5p	0
Megf9	ENSMUST00000107359.3	"multiple EGF-like-domains 9 "	mmu-miR-541-5p	0
Stxbp3a	ENSMUST00000102621.5	"syntaxin binding protein 3A "	mmu-miR-541-5p	0
Pdcd2l	ENSMUST00000002710.4	"programmed cell death 2-like "	mmu-miR-541-5p	0
Apoa5	ENSMUST00000121598.2	"apolipoprotein A-V "	mmu-miR-541-5p	0
Zhx3	ENSMUST00000103111.3	"zinc fingers and homeoboxes 3 "	mmu-miR-541-5p	0
Cdip1	ENSMUST00000004173.6	"cell death inducing Trp53 target 1 "	mmu-miR-541-5p	0
Vps29	ENSMUST00000155671.2	"vacuolar protein sorting 29 (S. pombe) "	mmu-miR-541-5p	0
Gtpbp4	ENSMUST00000021574.6	"GTP binding protein 4 "	mmu-miR-541-5p	0
Hist2h3c2	ENSMUST00000167403.3	"histone cluster 2, H3c2 "	mmu-miR-541-5p	0
Alkbh3	ENSMUST00000111240.2	"alkB, alkylation repair homolog 3 (E. coli) "	mmu-miR-541-5p	0
Traf1	ENSMUST00000172159.2	"TNF receptor-associated factor 1 "	mmu-miR-541-5p	0
Dock11	ENSMUST00000115264.1	"dedicator of cytokinesis 11 "	mmu-miR-541-5p	0
Edc3	ENSMUST00000043990.8	"enhancer of mRNA decapping 3 homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Prkg2	ENSMUST00000031277.6	"protein kinase, cGMP-dependent, type II "	mmu-miR-541-5p	0
Fam3a	ENSMUST00000114143.4	"family with sequence similarity 3, member A "	mmu-miR-541-5p	0
Sae1	ENSMUST00000094815.3	"SUMO1 activating enzyme subunit 1 "	mmu-miR-541-5p	0
Cyp2d40	ENSMUST00000055721.4	"cytochrome P450, family 2, subfamily d, polypeptide 40 "	mmu-miR-541-5p	0
Arfgef2	ENSMUST00000099078.4	"ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) "	mmu-miR-541-5p	0
Ppp1r2	ENSMUST00000060188.8	"protein phosphatase 1, regulatory (inhibitor) subunit 2 "	mmu-miR-541-5p	0
Crcp	ENSMUST00000026608.7	"calcitonin gene-related peptide-receptor component protein "	mmu-miR-541-5p	0
Orc6	ENSMUST00000034132.6	"origin recognition complex, subunit 6 "	mmu-miR-541-5p	0
Ddx46	ENSMUST00000172272.2	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 46 "	mmu-miR-541-5p	0
Abcb8	ENSMUST00000115077.2	"ATP-binding cassette, sub-family B (MDR/TAP), member 8 "	mmu-miR-541-5p	0
Nkrf	ENSMUST00000057093.6	"NF-kappaB repressing factor "	mmu-miR-541-5p	0
1110057K04Rik	ENSMUST00000169104.1	"RIKEN cDNA 1110057K04 gene "	mmu-miR-541-5p	0
Gucy2g	ENSMUST00000069183.6	"guanylate cyclase 2g "	mmu-miR-541-5p	0
Nfe2l1	ENSMUST00000107659.2	"nuclear factor, erythroid derived 2,-like 1 "	mmu-miR-541-5p	0
Lrrc58	ENSMUST00000078717.6	"leucine rich repeat containing 58 "	mmu-miR-541-5p	0
Bloc1s5	ENSMUST00000035899.6	"biogenesis of lysosomal organelles complex-1, subunit 5, muted "	mmu-miR-541-5p	0
Inip	ENSMUST00000095063.5	"INTS3 and NABP interacting protein "	mmu-miR-541-5p	0
Uty	ENSMUST00000143286.2	"ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome "	mmu-miR-541-5p	0
Srek1ip1	ENSMUST00000022230.9	"splicing regulatory glutamine/lysine-rich protein 1interacting protein 1 "	mmu-miR-541-5p	0
Plcb3	ENSMUST00000025912.8	"phospholipase C, beta 3 "	mmu-miR-541-5p	0
Fmo4	ENSMUST00000111525.2	"flavin containing monooxygenase 4 "	mmu-miR-541-5p	0
Dtnbp1	ENSMUST00000072329.8	"dystrobrevin binding protein 1 "	mmu-miR-541-5p	0
Nr1h4	ENSMUST00000058126.9	"nuclear receptor subfamily 1, group H, member 4 "	mmu-miR-541-5p	0
Casz1	ENSMUST00000122222.2	"castor zinc finger 1 "	mmu-miR-541-5p	0
Dok2	ENSMUST00000022698.7	"docking protein 2 "	mmu-miR-541-5p	0
Itgb3bp	ENSMUST00000146258.1	"integrin beta 3 binding protein (beta3-endonexin) "	mmu-miR-541-5p	0
Crym	ENSMUST00000033198.5	"crystallin, mu "	mmu-miR-541-5p	0
Rcc2	ENSMUST00000071169.3	"regulator of chromosome condensation 2 "	mmu-miR-541-5p	0
Hoxa3	ENSMUST00000114434.3	"homeobox A3 "	mmu-miR-541-5p	0
Slc15a4	ENSMUST00000031367.9	"solute carrier family 15, member 4 "	mmu-miR-541-5p	0
Rab9	ENSMUST00000112091.3	"RAB9, member RAS oncogene family "	mmu-miR-541-5p	0
2310045N01Rik	ENSMUST00000110139.1	"RIKEN cDNA 2310045N01 gene "	mmu-miR-541-5p	0
Krba1	ENSMUST00000114572.4	"KRAB-A domain containing 1 "	mmu-miR-541-5p	0
Fbxo46	ENSMUST00000053109.3	"F-box protein 46 "	mmu-miR-541-5p	0
Ly6a	ENSMUST00000189068.1	"lymphocyte antigen 6 complex, locus A "	mmu-miR-541-5p	0
Psmb1	ENSMUST00000014913.9	"proteasome (prosome, macropain) subunit, beta type 1 "	mmu-miR-541-5p	0
Zwint	ENSMUST00000105431.2	"ZW10 interactor "	mmu-miR-541-5p	0
Ces1d	ENSMUST00000034172.7	"carboxylesterase 1D "	mmu-miR-541-5p	0
Cyp2d9	ENSMUST00000089129.5	"cytochrome P450, family 2, subfamily d, polypeptide 9 "	mmu-miR-541-5p	0
Alpk1	ENSMUST00000029662.6	"alpha-kinase 1 "	mmu-miR-541-5p	0
Tmem106a	ENSMUST00000039581.8	"transmembrane protein 106A "	mmu-miR-541-5p	0
Bckdk	ENSMUST00000071056.8	"branched chain ketoacid dehydrogenase kinase "	mmu-miR-541-5p	0
Rrp12	ENSMUST00000038677.3	"ribosomal RNA processing 12 homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Cetn2	ENSMUST00000114551.4	"centrin 2 "	mmu-miR-541-5p	0
Mrpl15	ENSMUST00000156816.1	"mitochondrial ribosomal protein L15 "	mmu-miR-541-5p	0
Mrpl53	ENSMUST00000113938.3	"mitochondrial ribosomal protein L53 "	mmu-miR-541-5p	0
Zfp318	ENSMUST00000113481.2	"zinc finger protein 318 "	mmu-miR-541-5p	0
Elmod2	ENSMUST00000177594.2	"ELMO/CED-12 domain containing 2 "	mmu-miR-541-5p	0
Plekhg2	ENSMUST00000094644.5	"pleckstrin homology domain containing, family G (with RhoGef domain) member 2 "	mmu-miR-541-5p	0
Hoxb2	ENSMUST00000100523.6	"homeobox B2 "	mmu-miR-541-5p	0
Thap11	ENSMUST00000040445.7	"THAP domain containing 11 "	mmu-miR-541-5p	0
Tapt1	ENSMUST00000055128.7	"transmembrane anterior posterior transformation 1 "	mmu-miR-541-5p	0
Hs2st1	ENSMUST00000043325.7	"heparan sulfate 2-O-sulfotransferase 1 "	mmu-miR-541-5p	0
Mterfd3	ENSMUST00000050813.2	"MTERF domain containing 3 "	mmu-miR-541-5p	0
Jdp2	ENSMUST00000177587.2	"Jun dimerization protein 2 "	mmu-miR-541-5p	0
Amacr	ENSMUST00000070877.5	"alpha-methylacyl-CoA racemase "	mmu-miR-541-5p	0
Obfc1	ENSMUST00000049369.10	"oligonucleotide/oligosaccharide-binding fold containing 1 "	mmu-miR-541-5p	0
Txnl1	ENSMUST00000025476.2	"thioredoxin-like 1 "	mmu-miR-541-5p	0
Trim26	ENSMUST00000130367.2	"tripartite motif-containing 26 "	mmu-miR-541-5p	0
Itpkc	ENSMUST00000003850.7	"inositol 1,4,5-trisphosphate 3-kinase C "	mmu-miR-541-5p	0
Asb14	ENSMUST00000090337.5	"ankyrin repeat and SOCS box-containing 14 "	mmu-miR-541-5p	0
Megf6	ENSMUST00000030897.9	"multiple EGF-like-domains 6 "	mmu-miR-541-5p	0
Tars	ENSMUST00000022849.5	"threonyl-tRNA synthetase "	mmu-miR-541-5p	0
Dsn1	ENSMUST00000103129.3	"DSN1, MIND kinetochore complex component, homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Dnaaf2	ENSMUST00000021356.5	"dynein, axonemal assembly factor 2 "	mmu-miR-541-5p	0
Nip7	ENSMUST00000034392.6	"nuclear import 7 homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Kcnq1	ENSMUST00000185383.1	"potassium voltage-gated channel, subfamily Q, member 1 "	mmu-miR-541-5p	0
Mvk	ENSMUST00000043760.9	"mevalonate kinase "	mmu-miR-541-5p	0
Ccdc134	ENSMUST00000089174.4	"coiled-coil domain containing 134 "	mmu-miR-541-5p	0
Tmem184c	ENSMUST00000034030.9	"transmembrane protein 184C "	mmu-miR-541-5p	0
Myoc	ENSMUST00000028020.9	"myocilin "	mmu-miR-541-5p	0
Timm17a	ENSMUST00000081104.4	"translocase of inner mitochondrial membrane 17a "	mmu-miR-541-5p	0
2700062C07Rik	ENSMUST00000097646.3	"RIKEN cDNA 2700062C07 gene "	mmu-miR-541-5p	0
Ckm	ENSMUST00000003643.1	"creatine kinase, muscle "	mmu-miR-541-5p	0
Chsy3	ENSMUST00000080721.4	"chondroitin sulfate synthase 3 "	mmu-miR-541-5p	0
Rab32	ENSMUST00000019974.3	"RAB32, member RAS oncogene family "	mmu-miR-541-5p	0
Ankrd42	ENSMUST00000118157.2	"ankyrin repeat domain 42 "	mmu-miR-541-5p	0
Ret	ENSMUST00000088790.4	"ret proto-oncogene "	mmu-miR-541-5p	0
Amdhd2	ENSMUST00000040735.6	"amidohydrolase domain containing 2 "	mmu-miR-541-5p	0
Fam187b	ENSMUST00000058093.4	"family with sequence similarity 187, member B "	mmu-miR-541-5p	0
Kif18a	ENSMUST00000028527.7	"kinesin family member 18A "	mmu-miR-541-5p	0
Spa17	ENSMUST00000002013.9	"sperm autoantigenic protein 17 "	mmu-miR-541-5p	0
Fam73a	ENSMUST00000073089.7	"family with sequence similarity 73, member A "	mmu-miR-541-5p	0
Armc1	ENSMUST00000029125.8	"armadillo repeat containing 1 "	mmu-miR-541-5p	0
Dtnb	ENSMUST00000164578.3	"dystrobrevin, beta "	mmu-miR-541-5p	0
Myl4	ENSMUST00000018800.3	"myosin, light polypeptide 4 "	mmu-miR-541-5p	0
Tfdp2	ENSMUST00000034982.10	"transcription factor Dp 2 "	mmu-miR-541-5p	0
Rrp15	ENSMUST00000001339.5	"ribosomal RNA processing 15 homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Aldoc	ENSMUST00000017534.9	"aldolase C, fructose-bisphosphate "	mmu-miR-541-5p	0
Leo1	ENSMUST00000048937.4	"Leo1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Vil1	ENSMUST00000027366.7	"villin 1 "	mmu-miR-541-5p	0
Slc36a4	ENSMUST00000115588.2	"solute carrier family 36 (proton/amino acid symporter), member 4 "	mmu-miR-541-5p	0
Incenp	ENSMUST00000025562.7	"inner centromere protein "	mmu-miR-541-5p	0
Ugt2a3	ENSMUST00000031195.2	"UDP glucuronosyltransferase 2 family, polypeptide A3 "	mmu-miR-541-5p	0
Fbln5	ENSMUST00000021603.8	"fibulin 5 "	mmu-miR-541-5p	0
Ankrd9	ENSMUST00000128353.2	"ankyrin repeat domain 9 "	mmu-miR-541-5p	0
Frg1	ENSMUST00000033999.6	"FSHD region gene 1 "	mmu-miR-541-5p	0
Pddc1	ENSMUST00000106008.1	"Parkinson disease 7 domain containing 1 "	mmu-miR-541-5p	0
Trmt5	ENSMUST00000116420.2	"TRM5 tRNA methyltransferase 5 "	mmu-miR-541-5p	0
Dnhd1	ENSMUST00000145988.3	"dynein heavy chain domain 1 "	mmu-miR-541-5p	0
Mcm4	ENSMUST00000023353.3	"minichromosome maintenance deficient 4 homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Rps15a	ENSMUST00000172457.2	"ribosomal protein S15A "	mmu-miR-541-5p	0
Pparg	ENSMUST00000171644.2	"peroxisome proliferator activated receptor gamma "	mmu-miR-541-5p	0
Agxt2	ENSMUST00000110542.2	"alanine-glyoxylate aminotransferase 2 "	mmu-miR-541-5p	0
Sorcs2	ENSMUST00000037370.8	"sortilin-related VPS10 domain containing receptor 2 "	mmu-miR-541-5p	0
Nup153	ENSMUST00000021803.9	"nucleoporin 153 "	mmu-miR-541-5p	0
Scamp1	ENSMUST00000022197.9	"secretory carrier membrane protein 1 "	mmu-miR-541-5p	0
Ascc3	ENSMUST00000035606.8	"activating signal cointegrator 1 complex subunit 3 "	mmu-miR-541-5p	0
Rnf103	ENSMUST00000064637.5	"ring finger protein 103 "	mmu-miR-541-5p	0
F2r	ENSMUST00000059193.5	"coagulation factor II (thrombin) receptor "	mmu-miR-541-5p	0
Ndufaf6	ENSMUST00000058183.8	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 "	mmu-miR-541-5p	0
Espl1	ENSMUST00000064924.4	"extra spindle pole bodies 1 (S. cerevisiae) "	mmu-miR-541-5p	0
Apod	ENSMUST00000130560.2	"apolipoprotein D "	mmu-miR-541-5p	0
Rgs5	ENSMUST00000027997.3	"regulator of G-protein signaling 5 "	mmu-miR-541-5p	0
Eepd1	ENSMUST00000040677.5	"endonuclease/exonuclease/phosphatase family domain containing 1 "	mmu-miR-541-5p	0
Fastkd2	ENSMUST00000027103.6	"FAST kinase domains 2 "	mmu-miR-541-5p	0
Tsku	ENSMUST00000165257.2	"tsukushi "	mmu-miR-541-5p	0
Rpp14	ENSMUST00000023924.3	"ribonuclease P 14 subunit "	mmu-miR-541-5p	0
Eltd1	ENSMUST00000046977.7	"EGF, latrophilin seven transmembrane domain containing 1 "	mmu-miR-541-5p	0
Polr3a	ENSMUST00000026322.7	"polymerase (RNA) III (DNA directed) polypeptide A "	mmu-miR-541-5p	0
Asic5	ENSMUST00000029641.4	"acid-sensing (proton-gated) ion channel family member 5 "	mmu-miR-541-5p	0
Rsrc2	ENSMUST00000050827.8	"arginine/serine-rich coiled-coil 2 "	mmu-miR-541-5p	0
Nsun6	ENSMUST00000028034.9	"NOL1/NOP2/Sun domain family member 6 "	mmu-miR-541-5p	0
Ecm1	ENSMUST00000117507.3	"extracellular matrix protein 1 "	mmu-miR-541-5p	0
Nedd4l	ENSMUST00000163516.2	"neural precursor cell expressed, developmentally down-regulated gene 4-like "	mmu-miR-541-5p	0
Rabgap1l	ENSMUST00000028049.7	"RAB GTPase activating protein 1-like "	mmu-miR-541-5p	0
Mta3	ENSMUST00000112349.3	"metastasis associated 3 "	mmu-miR-541-5p	0
Rad21	ENSMUST00000022927.9	"RAD21 homolog (S. pombe) "	mmu-miR-541-5p	0
Vmn1r62	ENSMUST00000173956.1	"vomeronasal 1 receptor 62 "	mmu-miR-541-5p	0
Cyp2b10	ENSMUST00000072438.7	"cytochrome P450, family 2, subfamily b, polypeptide 10 "	mmu-miR-541-5p	0
Npc2	ENSMUST00000021668.8	"Niemann-Pick type C2 "	mmu-miR-541-5p	0
S1pr1	ENSMUST00000055676.2	"sphingosine-1-phosphate receptor 1 "	mmu-miR-541-5p	0
Scrib	ENSMUST00000002603.6	"scribbled homolog (Drosophila) "	mmu-miR-541-5p	0
Sema3e	ENSMUST00000073957.6	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E "	mmu-miR-541-5p	0
Luc7l2	ENSMUST00000057692.5	"LUC7-like 2 (S. cerevisiae) "	mmu-miR-541-5p	0
Card11	ENSMUST00000085786.5	"caspase recruitment domain family, member 11 "	mmu-miR-541-5p	0
Traf2	ENSMUST00000028311.7	"TNF receptor-associated factor 2 "	mmu-miR-541-5p	0
Naa25	ENSMUST00000042163.9	"N(alpha)-acetyltransferase 25, NatB auxiliary subunit "	mmu-miR-541-5p	0
Pmepa1	ENSMUST00000036248.7	"prostate transmembrane protein, androgen induced 1 "	mmu-miR-541-5p	0
Ttc32	ENSMUST00000085741.1	"tetratricopeptide repeat domain 32 "	mmu-miR-541-5p	0
Mettl21c	ENSMUST00000061421.3	"methyltransferase like 21C "	mmu-miR-541-5p	0
Lmf1	ENSMUST00000063344.9	"lipase maturation factor 1 "	mmu-miR-541-5p	0
Ephb2	ENSMUST00000105845.3	"Eph receptor B2 "	mmu-miR-541-5p	0
Mapk9	ENSMUST00000109179.3	"mitogen-activated protein kinase 9 "	mmu-miR-541-5p	0
Plet1	ENSMUST00000114474.2	"placenta expressed transcript 1 "	mmu-miR-541-5p	0
Hsp90aa1	ENSMUST00000094361.5	"heat shock protein 90, alpha (cytosolic), class A member 1 "	mmu-miR-541-5p	0
Rpl21	ENSMUST00000035983.6	"ribosomal protein L21 "	mmu-miR-541-5p	0
Clec2h	ENSMUST00000032518.4	"C-type lectin domain family 2, member h "	mmu-miR-541-5p	0
G0s2	ENSMUST00000009777.2	"G0/G1 switch gene 2 "	mmu-miR-541-5p	0
Rrp9	ENSMUST00000047721.9	"RRP9, small subunit (SSU) processome component, homolog (yeast) "	mmu-miR-541-5p	0
Tbp	ENSMUST00000162505.2	"TATA box binding protein "	mmu-miR-541-5p	0
Lgi3	ENSMUST00000047331.6	"leucine-rich repeat LGI family, member 3 "	mmu-miR-541-5p	0
Afg3l2	ENSMUST00000025408.8	"AFG3-like AAA ATPase 2 "	mmu-miR-541-5p	0
Pikfyve	ENSMUST00000081154.8	"phosphoinositide kinase, FYVE finger containing "	mmu-miR-541-5p	0
Bora	ENSMUST00000022656.6	"bora, aurora kinase A activator "	mmu-miR-541-5p	0
Cacng6	ENSMUST00000183200.2	"calcium channel, voltage-dependent, gamma subunit 6 "	mmu-miR-541-5p	0
Mmp1b	ENSMUST00000047888.7	"matrix metallopeptidase 1b (interstitial collagenase) "	mmu-miR-541-5p	0
Hif1an	ENSMUST00000040455.4	"hypoxia-inducible factor 1, alpha subunit inhibitor "	mmu-miR-541-5p	0
Ccdc58	ENSMUST00000164916.2	"coiled-coil domain containing 58 "	mmu-miR-541-5p	0
Endov	ENSMUST00000106245.3	"endonuclease V "	mmu-miR-541-5p	0
Polr3d	ENSMUST00000000793.6	"polymerase (RNA) III (DNA directed) polypeptide D "	mmu-miR-541-5p	0
Dnajc15	ENSMUST00000022590.3	"DnaJ (Hsp40) homolog, subfamily C, member 15 "	mmu-miR-541-5p	0
Ldlrad4	ENSMUST00000063775.3	"low density lipoprotein receptor class A domain containing 4 "	mmu-miR-541-5p	0
Dstyk	ENSMUST00000045110.8	"dual serine/threonine and tyrosine protein kinase "	mmu-miR-541-5p	0
Tgoln1	ENSMUST00000070524.4	"trans-golgi network protein "	mmu-miR-541-5p	0
Pdia4	ENSMUST00000077290.7	"protein disulfide isomerase associated 4 "	mmu-miR-541-5p	0
Mocs2	ENSMUST00000183407.1	"molybdenum cofactor synthesis 2 "	mmu-miR-541-5p	0
Arfgap1	ENSMUST00000029092.7	"ADP-ribosylation factor GTPase activating protein 1 "	mmu-miR-541-5p	0
Glyat	ENSMUST00000119960.1	"glycine-N-acyltransferase "	mmu-miR-541-5p	0
Rbm7	ENSMUST00000170000.2	"RNA binding motif protein 7 "	mmu-miR-541-5p	0
Tmem5	ENSMUST00000140299.2	"transmembrane protein 5 "	mmu-miR-541-5p	0
Ang	ENSMUST00000171688.2	"angiogenin, ribonuclease, RNase A family, 5 "	mmu-miR-541-5p	0
Slco2a1	ENSMUST00000035148.7	"solute carrier organic anion transporter family, member 2a1 "	mmu-miR-541-5p	0
Rbbp6	ENSMUST00000052135.8	"retinoblastoma binding protein 6 "	mmu-miR-541-5p	0
Abhd11	ENSMUST00000046999.8	"abhydrolase domain containing 11 "	mmu-miR-541-5p	0
Pm20d1	ENSMUST00000112393.3	"peptidase M20 domain containing 1 "	mmu-miR-541-5p	0
Zfp800	ENSMUST00000115320.2	"zinc finger protein 800 "	mmu-miR-541-5p	0
Nxn	ENSMUST00000021204.3	"nucleoredoxin "	mmu-miR-541-5p	0
Samm50	ENSMUST00000023071.6	"sorting and assembly machinery component 50 homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Mthfs	ENSMUST00000085256.7	"5, 10-methenyltetrahydrofolate synthetase "	mmu-miR-541-5p	0
Trpc1	ENSMUST00000189137.1	"transient receptor potential cation channel, subfamily C, member 1 "	mmu-miR-541-5p	0
Aktip	ENSMUST00000120349.2	"thymoma viral proto-oncogene 1 interacting protein "	mmu-miR-541-5p	0
B4galt4	ENSMUST00000023482.7	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4 "	mmu-miR-541-5p	0
Eif3h	ENSMUST00000022925.8	"eukaryotic translation initiation factor 3, subunit H "	mmu-miR-541-5p	0
Ccnl1	ENSMUST00000029416.8	"cyclin L1 "	mmu-miR-541-5p	0
Narg2	ENSMUST00000034761.9	"NMDA receptor-regulated gene 2 "	mmu-miR-541-5p	0
Ptbp2	ENSMUST00000029780.7	"polypyrimidine tract binding protein 2 "	mmu-miR-541-5p	0
Exog	ENSMUST00000035094.7	"endo/exonuclease (5'-3'), endonuclease G-like "	mmu-miR-541-5p	0
Snx25	ENSMUST00000110378.3	"sorting nexin 25 "	mmu-miR-541-5p	0
Psmd7	ENSMUST00000044106.4	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 "	mmu-miR-541-5p	0
Iars	ENSMUST00000165316.2	"isoleucine-tRNA synthetase "	mmu-miR-541-5p	0
Swt1	ENSMUST00000064771.6	"SWT1 RNA endoribonuclease homolog (S. cerevisiae) "	mmu-miR-541-5p	0
Plin3	ENSMUST00000019726.6	"perilipin 3 "	mmu-miR-541-5p	0
Ier2	ENSMUST00000060427.4	"immediate early response 2 "	mmu-miR-541-5p	0
Ifnar2	ENSMUST00000117836.2	"interferon (alpha and beta) receptor 2 "	mmu-miR-541-5p	0
Enpp3	ENSMUST00000020169.7	"ectonucleotide pyrophosphatase/phosphodiesterase 3 "	mmu-miR-541-5p	0
Rsl1d1	ENSMUST00000119953.1	"ribosomal L1 domain containing 1 "	mmu-miR-541-5p	0
Spr	ENSMUST00000174769.1	"sepiapterin reductase "	mmu-miR-541-5p	0
Npepps	ENSMUST00000001480.8	"aminopeptidase puromycin sensitive "	mmu-miR-541-5p	0
Dusp13	ENSMUST00000184703.2	"dual specificity phosphatase 13 "	mmu-miR-541-5p	0
Lect2	ENSMUST00000062806.4	"leukocyte cell-derived chemotaxin 2 "	mmu-miR-541-5p	0
Arhgef16	ENSMUST00000030898.6	"Rho guanine nucleotide exchange factor (GEF) 16 "	mmu-miR-541-5p	0
Gja8	ENSMUST00000062944.5	"gap junction protein, alpha 8 "	mmu-miR-541-5p	0
Tbc1d15	ENSMUST00000020339.8	"TBC1 domain family, member 15 "	mmu-miR-541-5p	0
Yipf1	ENSMUST00000075693.6	"Yip1 domain family, member 1 "	mmu-miR-541-5p	0
Phka2	ENSMUST00000112377.2	"phosphorylase kinase alpha 2 "	mmu-miR-541-5p	0
Nln	ENSMUST00000109315.3	"neurolysin (metallopeptidase M3 family) "	mmu-miR-541-5p	0
Ikbip	ENSMUST00000020150.4	"IKBKB interacting protein "	mmu-miR-541-5p	0
Scarf2	ENSMUST00000012161.3	"scavenger receptor class F, member 2 "	mmu-miR-541-5p	0
Nkx2-5	ENSMUST00000015723.4	"NK2 homeobox 5 "	mmu-miR-541-5p	0
Cdca4	ENSMUST00000062092.5	"cell division cycle associated 4 "	mmu-miR-541-5p	0
Dmgdh	ENSMUST00000048001.6	"dimethylglycine dehydrogenase precursor "	mmu-miR-541-5p	0
Csnk1g2	ENSMUST00000079773.7	"casein kinase 1, gamma 2 "	mmu-miR-541-5p	0
2610305D13Rik	ENSMUST00000105720.2	"RIKEN cDNA 2610305D13 gene "	mmu-miR-541-5p	0
Las1l	ENSMUST00000079987.7	"LAS1-like (S. cerevisiae) "	mmu-miR-541-5p	0
Csnk2a1	ENSMUST00000099224.4	"casein kinase 2, alpha 1 polypeptide "	mmu-miR-541-5p	0
Thap4	ENSMUST00000190116.1	"THAP domain containing 4 "	mmu-miR-541-5p	0
Gm4631	ENSMUST00000121393.3	"predicted gene 4631 "	mmu-miR-541-5p	0
D1Ertd622e	ENSMUST00000053033.8	"DNA segment, Chr 1, ERATO Doi 622, expressed "	mmu-miR-541-5p	0
Gpr108	ENSMUST00000005975.6	"G protein-coupled receptor 108 "	mmu-miR-541-5p	0
Tcea3	ENSMUST00000102533.5	"transcription elongation factor A (SII), 3 "	mmu-miR-541-5p	0
Actn1	ENSMUST00000021554.9	"actinin, alpha 1 "	mmu-miR-541-5p	0
D6Wsu163e	ENSMUST00000032497.3	"DNA segment, Chr 6, Wayne State University 163, expressed "	mmu-miR-541-5p	0
Proser1	ENSMUST00000058577.4	"proline and serine rich 1 "	mmu-miR-541-5p	0
Hsd17b6	ENSMUST00000026462.6	"hydroxysteroid (17-beta) dehydrogenase 6 "	mmu-miR-541-5p	0
Mmp15	ENSMUST00000034243.5	"matrix metallopeptidase 15 "	mmu-miR-541-5p	0
Gbe1	ENSMUST00000163832.2	"glucan (1,4-alpha-), branching enzyme 1 "	mmu-miR-541-5p	0
Apcs	ENSMUST00000027824.5	"serum amyloid P-component "	mmu-miR-541-5p	0
Pyroxd2	ENSMUST00000076505.3	"pyridine nucleotide-disulphide oxidoreductase domain 2 "	mmu-miR-541-5p	0
Ubxn6	ENSMUST00000019722.6	"UBX domain protein 6 "	mmu-miR-541-5p	0
Ythdf2	ENSMUST00000152796.2	"YTH domain family 2 "	mmu-miR-541-5p	0
