Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Gm3646	ENSMUST00000171319.2	"predicted gene 3646 "	mmu-miR-466i-3p	0
Pglyrp2	ENSMUST00000170392.2	"peptidoglycan recognition protein 2 "	mmu-miR-466i-3p	0
Actr8	ENSMUST00000016115.4	"ARP8 actin-related protein 8 "	mmu-miR-466i-3p	0
Gm21685	ENSMUST00000185072.2	"predicted gene, 21685 "	mmu-miR-466i-3p	0
Tlk2	ENSMUST00000106939.3	"tousled-like kinase 2 (Arabidopsis) "	mmu-miR-466i-3p	0
Myoz3	ENSMUST00000056533.7	"myozenin 3 "	mmu-miR-466i-3p	0
Trim7	ENSMUST00000109213.3	"tripartite motif-containing 7 "	mmu-miR-466i-3p	0
Mrc1	ENSMUST00000028045.2	"mannose receptor, C type 1 "	mmu-miR-466i-3p	0
Npc2	ENSMUST00000021668.8	"Niemann-Pick type C2 "	mmu-miR-466i-3p	0
Txnl4a	ENSMUST00000145963.2	"thioredoxin-like 4A "	mmu-miR-466i-3p	0
Asb18	ENSMUST00000086882.2	"ankyrin repeat and SOCS box-containing 18 "	mmu-miR-466i-3p	0
Sema3d	ENSMUST00000030868.6	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D "	mmu-miR-466i-3p	0
Ctbp1	ENSMUST00000079746.6	"C-terminal binding protein 1 "	mmu-miR-466i-3p	0
Pax8	ENSMUST00000153601.2	"paired box 8 "	mmu-miR-466i-3p	0
Gatad2a	ENSMUST00000065169.5	"GATA zinc finger domain containing 2A "	mmu-miR-466i-3p	0
F10	ENSMUST00000152034.1	"coagulation factor X "	mmu-miR-466i-3p	0
Eef1a2	ENSMUST00000055990.7	"eukaryotic translation elongation factor 1 alpha 2 "	mmu-miR-466i-3p	0
Me2	ENSMUST00000025439.3	"malic enzyme 2, NAD(+)-dependent, mitochondrial "	mmu-miR-466i-3p	0
Yae1d1	ENSMUST00000099735.4	"Yae1 domain containing 1 "	mmu-miR-466i-3p	0
Tmem254c	ENSMUST00000100819.6	"transmembrane protein 254c "	mmu-miR-466i-3p	0
Krt7	ENSMUST00000068904.8	"keratin 7 "	mmu-miR-466i-3p	0
Kif7	ENSMUST00000183846.2	"kinesin family member 7 "	mmu-miR-466i-3p	0
Tmem37	ENSMUST00000056089.7	"transmembrane protein 37 "	mmu-miR-466i-3p	0
1110004E09Rik	ENSMUST00000023694.4	"RIKEN cDNA 1110004E09 gene "	mmu-miR-466i-3p	0
Fbxw17	ENSMUST00000046974.4	"F-box and WD-40 domain protein 17 "	mmu-miR-466i-3p	0
Bckdhb	ENSMUST00000190166.1	"branched chain ketoacid dehydrogenase E1, beta polypeptide "	mmu-miR-466i-3p	0
Vil1	ENSMUST00000027366.7	"villin 1 "	mmu-miR-466i-3p	0
4921524J17Rik	ENSMUST00000047749.5	"RIKEN cDNA 4921524J17 gene "	mmu-miR-466i-3p	0
Dusp23	ENSMUST00000027826.5	"dual specificity phosphatase 23 "	mmu-miR-466i-3p	0
Hsd3b2	ENSMUST00000107022.2	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 "	mmu-miR-466i-3p	0
Mrps31	ENSMUST00000033934.3	"mitochondrial ribosomal protein S31 "	mmu-miR-466i-3p	0
Klri1	ENSMUST00000088046.1	"killer cell lectin-like receptor family I member 1 "	mmu-miR-466i-3p	0
Rps19	ENSMUST00000108428.2	"ribosomal protein S19 "	mmu-miR-466i-3p	0
Mlycd	ENSMUST00000098367.4	"malonyl-CoA decarboxylase "	mmu-miR-466i-3p	0
Utp3	ENSMUST00000090413.4	"UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae) "	mmu-miR-466i-3p	0
Sgk2	ENSMUST00000018012.8	"serum/glucocorticoid regulated kinase 2 "	mmu-miR-466i-3p	0
Ttc32	ENSMUST00000085741.1	"tetratricopeptide repeat domain 32 "	mmu-miR-466i-3p	0
Phtf1	ENSMUST00000055425.9	"putative homeodomain transcription factor 1 "	mmu-miR-466i-3p	0
Nudt19	ENSMUST00000040962.5	"nudix (nucleoside diphosphate linked moiety X)-type motif 19 "	mmu-miR-466i-3p	0
2310057M21Rik	ENSMUST00000059438.9	"RIKEN cDNA 2310057M21 gene "	mmu-miR-466i-3p	0
Zdhhc6	ENSMUST00000076891.5	"zinc finger, DHHC domain containing 6 "	mmu-miR-466i-3p	0
Hbq1a	ENSMUST00000020535.1	"hemoglobin, theta 1A "	mmu-miR-466i-3p	0
Polr3a	ENSMUST00000026322.7	"polymerase (RNA) III (DNA directed) polypeptide A "	mmu-miR-466i-3p	0
Ndufaf6	ENSMUST00000058183.8	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 "	mmu-miR-466i-3p	0
Dlgap2	ENSMUST00000133298.2	"discs, large (Drosophila) homolog-associated protein 2 "	mmu-miR-466i-3p	0
Med20	ENSMUST00000024778.2	"mediator complex subunit 20 "	mmu-miR-466i-3p	0
Pdlim5	ENSMUST00000168967.3	"PDZ and LIM domain 5 "	mmu-miR-466i-3p	0
Metrnl	ENSMUST00000036742.8	"meteorin, glial cell differentiation regulator-like "	mmu-miR-466i-3p	0
Sftpa1	ENSMUST00000170719.1	"surfactant associated protein A1 "	mmu-miR-466i-3p	0
Yaf2	ENSMUST00000080299.6	"YY1 associated factor 2 "	mmu-miR-466i-3p	0
Irf5	ENSMUST00000004392.6	"interferon regulatory factor 5 "	mmu-miR-466i-3p	0
1200014J11Rik	ENSMUST00000021135.3	"RIKEN cDNA 1200014J11 gene "	mmu-miR-466i-3p	0
Gm20498	ENSMUST00000166664.1	"predicted gene 20498 "	mmu-miR-466i-3p	0
Sptssa	ENSMUST00000056228.6	"serine palmitoyltransferase, small subunit A "	mmu-miR-466i-3p	0
Fah	ENSMUST00000032865.10	"fumarylacetoacetate hydrolase "	mmu-miR-466i-3p	0
Scarf1	ENSMUST00000118243.1	"scavenger receptor class F, member 1 "	mmu-miR-466i-3p	0
Aldh4a1	ENSMUST00000039818.9	"aldehyde dehydrogenase 4 family, member A1 "	mmu-miR-466i-3p	0
Nom1	ENSMUST00000001611.9	"nucleolar protein with MIF4G domain 1 "	mmu-miR-466i-3p	0
Ffar1	ENSMUST00000052700.4	"free fatty acid receptor 1 "	mmu-miR-466i-3p	0
Brwd1	ENSMUST00000113829.2	"bromodomain and WD repeat domain containing 1 "	mmu-miR-466i-3p	0
Kctd6	ENSMUST00000022272.7	"potassium channel tetramerisation domain containing 6 "	mmu-miR-466i-3p	0
Trmt5	ENSMUST00000116420.2	"TRM5 tRNA methyltransferase 5 "	mmu-miR-466i-3p	0
Abcc6	ENSMUST00000002850.5	"ATP-binding cassette, sub-family C (CFTR/MRP), member 6 "	mmu-miR-466i-3p	0
Mrpl45	ENSMUST00000019026.4	"mitochondrial ribosomal protein L45 "	mmu-miR-466i-3p	0
Acbd3	ENSMUST00000027780.4	"acyl-Coenzyme A binding domain containing 3 "	mmu-miR-466i-3p	0
Suco	ENSMUST00000048377.5	"SUN domain containing ossification factor "	mmu-miR-466i-3p	0
Fbxw7	ENSMUST00000107679.2	"F-box and WD-40 domain protein 7 "	mmu-miR-466i-3p	0
Zfp445	ENSMUST00000056467.7	"zinc finger protein 445 "	mmu-miR-466i-3p	0
Amdhd2	ENSMUST00000040735.6	"amidohydrolase domain containing 2 "	mmu-miR-466i-3p	0
Itk	ENSMUST00000020664.7	"IL2 inducible T cell kinase "	mmu-miR-466i-3p	0
1110059G10Rik	ENSMUST00000035154.3	"RIKEN cDNA 1110059G10 gene "	mmu-miR-466i-3p	0
Polr3d	ENSMUST00000000793.6	"polymerase (RNA) III (DNA directed) polypeptide D "	mmu-miR-466i-3p	0
Tcp11	ENSMUST00000042692.6	"t-complex protein 11 "	mmu-miR-466i-3p	0
Xpo1	ENSMUST00000102869.2	"exportin 1, CRM1 homolog (yeast) "	mmu-miR-466i-3p	0
Rplp2	ENSMUST00000084434.5	"ribosomal protein, large P2 "	mmu-miR-466i-3p	0
Rpn2	ENSMUST00000116380.3	"ribophorin II "	mmu-miR-466i-3p	0
Ywhae	ENSMUST00000067664.4	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide "	mmu-miR-466i-3p	0
Plod3	ENSMUST00000004968.5	"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 "	mmu-miR-466i-3p	0
Prkcdbp	ENSMUST00000047040.2	"protein kinase C, delta binding protein "	mmu-miR-466i-3p	0
Pced1a	ENSMUST00000089581.5	"PC-esterase domain containing 1A "	mmu-miR-466i-3p	0
Chfr	ENSMUST00000112519.3	"checkpoint with forkhead and ring finger domains "	mmu-miR-466i-3p	0
Eif3a	ENSMUST00000025955.6	"eukaryotic translation initiation factor 3, subunit A "	mmu-miR-466i-3p	0
Slc6a18	ENSMUST00000109679.2	"solute carrier family 6 (neurotransmitter transporter), member 18 "	mmu-miR-466i-3p	0
Elovl1	ENSMUST00000006557.7	"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1 "	mmu-miR-466i-3p	0
Snrnp27	ENSMUST00000001186.5	"small nuclear ribonucleoprotein 27 (U4/U6.U5) "	mmu-miR-466i-3p	0
Khdrbs3	ENSMUST00000022954.6	"KH domain containing, RNA binding, signal transduction associated 3 "	mmu-miR-466i-3p	0
Vamp4	ENSMUST00000150040.2	"vesicle-associated membrane protein 4 "	mmu-miR-466i-3p	0
Mbd3	ENSMUST00000092295.4	"methyl-CpG binding domain protein 3 "	mmu-miR-466i-3p	0
Ttll4	ENSMUST00000042125.9	"tubulin tyrosine ligase-like family, member 4 "	mmu-miR-466i-3p	0
Sp110	ENSMUST00000093508.6	"Sp110 nuclear body protein "	mmu-miR-466i-3p	0
Rnf208	ENSMUST00000060818.1	"ring finger protein 208 "	mmu-miR-466i-3p	0
Map3k12	ENSMUST00000023812.3	"mitogen-activated protein kinase kinase kinase 12 "	mmu-miR-466i-3p	0
Cr1l	ENSMUST00000075451.6	"complement component (3b/4b) receptor 1-like "	mmu-miR-466i-3p	0
Ywhaz	ENSMUST00000022894.8	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide "	mmu-miR-466i-3p	0
Pnpla8	ENSMUST00000143771.1	"patatin-like phospholipase domain containing 8 "	mmu-miR-466i-3p	0
Taf1b	ENSMUST00000075954.7	"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B "	mmu-miR-466i-3p	0
Eno1	ENSMUST00000080926.7	"enolase 1, alpha non-neuron "	mmu-miR-466i-3p	0
Rarg	ENSMUST00000043172.9	"retinoic acid receptor, gamma "	mmu-miR-466i-3p	0
Slc17a2	ENSMUST00000006786.5	"solute carrier family 17 (sodium phosphate), member 2 "	mmu-miR-466i-3p	0
Tmem150a	ENSMUST00000132243.1	"transmembrane protein 150A "	mmu-miR-466i-3p	0
Prdx1	ENSMUST00000135573.2	"peroxiredoxin 1 "	mmu-miR-466i-3p	0
Ift88	ENSMUST00000122063.2	"intraflagellar transport 88 "	mmu-miR-466i-3p	0
Rsl1d1	ENSMUST00000119953.1	"ribosomal L1 domain containing 1 "	mmu-miR-466i-3p	0
Plod1	ENSMUST00000019199.8	"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1 "	mmu-miR-466i-3p	0
Plac9b	ENSMUST00000184142.2	"placenta specific 9b "	mmu-miR-466i-3p	0
Oasl2	ENSMUST00000031542.9	"2'-5' oligoadenylate synthetase-like 2 "	mmu-miR-466i-3p	0
Mrps14	ENSMUST00000135680.2	"mitochondrial ribosomal protein S14 "	mmu-miR-466i-3p	0
Mdh2	ENSMUST00000019323.6	"malate dehydrogenase 2, NAD (mitochondrial) "	mmu-miR-466i-3p	0
Ppif	ENSMUST00000022419.6	"peptidylprolyl isomerase F (cyclophilin F) "	mmu-miR-466i-3p	0
Gm2026	ENSMUST00000174416.2	"predicted gene 2026 "	mmu-miR-466i-3p	0
Jak1	ENSMUST00000102781.4	"Janus kinase 1 "	mmu-miR-466i-3p	0
Anxa13	ENSMUST00000068515.7	"annexin A13 "	mmu-miR-466i-3p	0
Arpc3	ENSMUST00000102525.5	"actin related protein 2/3 complex, subunit 3 "	mmu-miR-466i-3p	0
Syt10	ENSMUST00000029441.3	"synaptotagmin X "	mmu-miR-466i-3p	0
Megf8	ENSMUST00000128119.1	"multiple EGF-like-domains 8 "	mmu-miR-466i-3p	0
Otulin	ENSMUST00000059662.7	"OTU deubiquitinase with linear linkage specificity "	mmu-miR-466i-3p	0
Kidins220	ENSMUST00000066652.5	"kinase D-interacting substrate 220 "	mmu-miR-466i-3p	0
Exoc7	ENSMUST00000106411.4	"exocyst complex component 7 "	mmu-miR-466i-3p	0
Ppp2r3c	ENSMUST00000021410.8	"protein phosphatase 2, regulatory subunit B'', gamma "	mmu-miR-466i-3p	0
Ubl5	ENSMUST00000129414.3	"ubiquitin-like 5 "	mmu-miR-466i-3p	0
Zfp938	ENSMUST00000041264.9	"zinc finger protein 938 "	mmu-miR-466i-3p	0
Gpr12	ENSMUST00000036211.6	"G-protein coupled receptor 12 "	mmu-miR-466i-3p	0
Ank2	ENSMUST00000182704.2	"ankyrin 2, brain "	mmu-miR-466i-3p	0
Plekhh2	ENSMUST00000047206.5	"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 "	mmu-miR-466i-3p	0
Aspscr1	ENSMUST00000026135.9	"alveolar soft part sarcoma chromosome region, candidate 1 (human) "	mmu-miR-466i-3p	0
Ndufb2	ENSMUST00000135671.2	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2 "	mmu-miR-466i-3p	0
Vps53	ENSMUST00000056601.5	"vacuolar protein sorting 53 (yeast) "	mmu-miR-466i-3p	0
Slc19a1	ENSMUST00000144234.2	"solute carrier family 19 (folate transporter), member 1 "	mmu-miR-466i-3p	0
Ncbp1	ENSMUST00000030014.8	"nuclear cap binding protein subunit 1 "	mmu-miR-466i-3p	0
Stoml2	ENSMUST00000030169.9	"stomatin (Epb7.2)-like 2 "	mmu-miR-466i-3p	0
Shfm1	ENSMUST00000041111.9	"split hand/foot malformation (ectrodactyly) type 1 "	mmu-miR-466i-3p	0
Hfe2	ENSMUST00000049208.9	"hemochromatosis type 2 (juvenile) (human homolog) "	mmu-miR-466i-3p	0
Cyp2b10	ENSMUST00000072438.7	"cytochrome P450, family 2, subfamily b, polypeptide 10 "	mmu-miR-466i-3p	0
Kctd3	ENSMUST00000085678.2	"potassium channel tetramerisation domain containing 3 "	mmu-miR-466i-3p	0
Prss12	ENSMUST00000029603.8	"protease, serine 12 neurotrypsin (motopsin) "	mmu-miR-466i-3p	0
C1ql2	ENSMUST00000037286.9	"complement component 1, q subcomponent-like 2 "	mmu-miR-466i-3p	0
Top1mt	ENSMUST00000000958.8	"DNA topoisomerase 1, mitochondrial "	mmu-miR-466i-3p	0
Mapre3	ENSMUST00000031058.9	"microtubule-associated protein, RP/EB family, member 3 "	mmu-miR-466i-3p	0
Gbe1	ENSMUST00000163832.2	"glucan (1,4-alpha-), branching enzyme 1 "	mmu-miR-466i-3p	0
H2-Q10	ENSMUST00000174525.2	"histocompatibility 2, Q region locus 10 "	mmu-miR-466i-3p	0
Rfx1	ENSMUST00000005600.5	"regulatory factor X, 1 (influences HLA class II expression) "	mmu-miR-466i-3p	0
D10Jhu81e	ENSMUST00000001242.7	"DNA segment, Chr 10, Johns Hopkins University 81 expressed "	mmu-miR-466i-3p	0
Fam57a	ENSMUST00000094014.4	"family with sequence similarity 57, member A "	mmu-miR-466i-3p	0
Acox2	ENSMUST00000022271.8	"acyl-Coenzyme A oxidase 2, branched chain "	mmu-miR-466i-3p	0
Hspa5	ENSMUST00000028222.7	"heat shock protein 5 "	mmu-miR-466i-3p	0
Traf3ip2	ENSMUST00000019987.6	"TRAF3 interacting protein 2 "	mmu-miR-466i-3p	0
Ube2z	ENSMUST00000100528.4	"ubiquitin-conjugating enzyme E2Z (putative) "	mmu-miR-466i-3p	0
N4bp3	ENSMUST00000001080.10	"NEDD4 binding protein 3 "	mmu-miR-466i-3p	0
Igfbp4	ENSMUST00000017637.7	"insulin-like growth factor binding protein 4 "	mmu-miR-466i-3p	0
Adk	ENSMUST00000045376.9	"adenosine kinase "	mmu-miR-466i-3p	0
Dctn6	ENSMUST00000033913.5	"dynactin 6 "	mmu-miR-466i-3p	0
Kcnk10	ENSMUST00000110113.1	"potassium channel, subfamily K, member 10 "	mmu-miR-466i-3p	0
9130401M01Rik	ENSMUST00000100655.4	"RIKEN cDNA 9130401M01 gene "	mmu-miR-466i-3p	0
Prelp	ENSMUST00000048432.5	"proline arginine-rich end leucine-rich repeat "	mmu-miR-466i-3p	0
Klf2	ENSMUST00000067912.7	"Kruppel-like factor 2 (lung) "	mmu-miR-466i-3p	0
Ikbip	ENSMUST00000020150.4	"IKBKB interacting protein "	mmu-miR-466i-3p	0
Ipo7	ENSMUST00000084731.3	"importin 7 "	mmu-miR-466i-3p	0
Cetn3	ENSMUST00000022009.8	"centrin 3 "	mmu-miR-466i-3p	0
Npepps	ENSMUST00000001480.8	"aminopeptidase puromycin sensitive "	mmu-miR-466i-3p	0
Rnf20	ENSMUST00000029989.5	"ring finger protein 20 "	mmu-miR-466i-3p	0
Mmachc	ENSMUST00000030453.4	"methylmalonic aciduria cblC type, with homocystinuria "	mmu-miR-466i-3p	0
Ankrd42	ENSMUST00000118157.2	"ankyrin repeat domain 42 "	mmu-miR-466i-3p	0
Anxa4	ENSMUST00000113675.2	"annexin A4 "	mmu-miR-466i-3p	0
H2-Bl	ENSMUST00000173080.4	"histocompatibility 2, blastocyst "	mmu-miR-466i-3p	0
Rabif	ENSMUST00000047978.8	"RAB interacting factor "	mmu-miR-466i-3p	0
Ppp1r35	ENSMUST00000031739.4	"protein phosphatase 1, regulatory subunit 35 "	mmu-miR-466i-3p	0
Bid	ENSMUST00000004560.6	"BH3 interacting domain death agonist "	mmu-miR-466i-3p	0
Wdr77	ENSMUST00000010278.6	"WD repeat domain 77 "	mmu-miR-466i-3p	0
Tbc1d1	ENSMUST00000101195.3	"TBC1 domain family, member 1 "	mmu-miR-466i-3p	0
Zswim4	ENSMUST00000039480.5	"zinc finger SWIM-type containing 4 "	mmu-miR-466i-3p	0
Akr1c14	ENSMUST00000118717.3	"aldo-keto reductase family 1, member C14 "	mmu-miR-466i-3p	0
Mrpl41	ENSMUST00000045604.3	"mitochondrial ribosomal protein L41 "	mmu-miR-466i-3p	0
Serpina9	ENSMUST00000058464.4	"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9 "	mmu-miR-466i-3p	0
Dhx15	ENSMUST00000031061.7	"DEAH (Asp-Glu-Ala-His) box polypeptide 15 "	mmu-miR-466i-3p	0
Krt23	ENSMUST00000006969.7	"keratin 23 "	mmu-miR-466i-3p	0
Chrac1	ENSMUST00000089765.3	"chromatin accessibility complex 1 "	mmu-miR-466i-3p	0
Pold4	ENSMUST00000025773.3	"polymerase (DNA-directed), delta 4 "	mmu-miR-466i-3p	0
Chd7	ENSMUST00000051558.4	"chromodomain helicase DNA binding protein 7 "	mmu-miR-466i-3p	0
Dnajc25	ENSMUST00000095070.3	"DnaJ (Hsp40) homolog, subfamily C, member 25 "	mmu-miR-466i-3p	0
Anxa2	ENSMUST00000034756.9	"annexin A2 "	mmu-miR-466i-3p	0
Bhmt	ENSMUST00000099309.4	"betaine-homocysteine methyltransferase "	mmu-miR-466i-3p	0
Scel	ENSMUST00000095576.3	"sciellin "	mmu-miR-466i-3p	0
Trappc2l	ENSMUST00000015157.8	"trafficking protein particle complex 2-like "	mmu-miR-466i-3p	0
0610040J01Rik	ENSMUST00000081747.3	"RIKEN cDNA 0610040J01 gene "	mmu-miR-466i-3p	0
Nox4	ENSMUST00000032781.8	"NADPH oxidase 4 "	mmu-miR-466i-3p	0
Eif4g3	ENSMUST00000084215.6	"eukaryotic translation initiation factor 4 gamma, 3 "	mmu-miR-466i-3p	0
Psmg4	ENSMUST00000124996.2	"proteasome (prosome, macropain) assembly chaperone 4 "	mmu-miR-466i-3p	0
Csnk2a2	ENSMUST00000056919.7	"casein kinase 2, alpha prime polypeptide "	mmu-miR-466i-3p	0
Tnxb	ENSMUST00000087399.4	"tenascin XB "	mmu-miR-466i-3p	0
Fasn	ENSMUST00000055655.7	"fatty acid synthase "	mmu-miR-466i-3p	0
Emc6	ENSMUST00000054952.3	"ER membrane protein complex subunit 6 "	mmu-miR-466i-3p	0
Hscb	ENSMUST00000056937.6	"HscB iron-sulfur cluster co-chaperone homolog (E. coli) "	mmu-miR-466i-3p	0
Becn1	ENSMUST00000130916.2	"beclin 1, autophagy related "	mmu-miR-466i-3p	0
Rad51	ENSMUST00000028795.4	"RAD51 homolog "	mmu-miR-466i-3p	0
Dpm1	ENSMUST00000154111.2	"dolichol-phosphate (beta-D) mannosyltransferase 1 "	mmu-miR-466i-3p	0
Mrc2	ENSMUST00000100335.4	"mannose receptor, C type 2 "	mmu-miR-466i-3p	0
Fads3	ENSMUST00000115995.2	"fatty acid desaturase 3 "	mmu-miR-466i-3p	0
Saal1	ENSMUST00000143082.1	"serum amyloid A-like 1 "	mmu-miR-466i-3p	0
Rhou	ENSMUST00000045487.3	"ras homolog gene family, member U "	mmu-miR-466i-3p	0
Eif3f	ENSMUST00000033342.6	"eukaryotic translation initiation factor 3, subunit F "	mmu-miR-466i-3p	0
Tfr2	ENSMUST00000031729.8	"transferrin receptor 2 "	mmu-miR-466i-3p	0
Asun	ENSMUST00000032427.9	"asunder, spermatogenesis regulator "	mmu-miR-466i-3p	0
Dmap1	ENSMUST00000102687.3	"DNA methyltransferase 1-associated protein 1 "	mmu-miR-466i-3p	0
Mtr	ENSMUST00000099856.4	"5-methyltetrahydrofolate-homocysteine methyltransferase "	mmu-miR-466i-3p	0
Mtpap	ENSMUST00000025077.6	"mitochondrial poly(A) polymerase "	mmu-miR-466i-3p	0
Orai3	ENSMUST00000121504.1	"ORAI calcium release-activated calcium modulator 3 "	mmu-miR-466i-3p	0
Cmtm6	ENSMUST00000035007.8	"CKLF-like MARVEL transmembrane domain containing 6 "	mmu-miR-466i-3p	0
Mt1	ENSMUST00000034215.6	"metallothionein 1 "	mmu-miR-466i-3p	0
1700017B05Rik	ENSMUST00000034846.5	"RIKEN cDNA 1700017B05 gene "	mmu-miR-466i-3p	0
Mdn1	ENSMUST00000178134.1	"midasin homolog (yeast) "	mmu-miR-466i-3p	0
Nr1i2	ENSMUST00000023504.4	"nuclear receptor subfamily 1, group I, member 2 "	mmu-miR-466i-3p	0
Myo5c	ENSMUST00000036555.6	"myosin VC "	mmu-miR-466i-3p	0
Mknk2	ENSMUST00000003433.6	"MAP kinase-interacting serine/threonine kinase 2 "	mmu-miR-466i-3p	0
Tcerg1	ENSMUST00000025375.8	"transcription elongation regulator 1 (CA150) "	mmu-miR-466i-3p	0
Srsf6	ENSMUST00000130411.1	"serine/arginine-rich splicing factor 6 "	mmu-miR-466i-3p	0
Amer3	ENSMUST00000052670.9	"APC membrane recruitment 3 "	mmu-miR-466i-3p	0
Litaf	ENSMUST00000023143.8	"LPS-induced TN factor "	mmu-miR-466i-3p	0
Pgd	ENSMUST00000084124.6	"phosphogluconate dehydrogenase "	mmu-miR-466i-3p	0
Ugt2a3	ENSMUST00000031195.2	"UDP glucuronosyltransferase 2 family, polypeptide A3 "	mmu-miR-466i-3p	0
Gtf2h3	ENSMUST00000031333.3	"general transcription factor IIH, polypeptide 3 "	mmu-miR-466i-3p	0
C1qc	ENSMUST00000046332.5	"complement component 1, q subcomponent, C chain "	mmu-miR-466i-3p	0
Galnt16	ENSMUST00000021558.6	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16 "	mmu-miR-466i-3p	0
Mxra8	ENSMUST00000030947.3	"matrix-remodelling associated 8 "	mmu-miR-466i-3p	0
Kcnv1	ENSMUST00000022967.5	"potassium channel, subfamily V, member 1 "	mmu-miR-466i-3p	0
Emc10	ENSMUST00000118515.2	"ER membrane protein complex subunit 10 "	mmu-miR-466i-3p	0
Kpna3	ENSMUST00000022496.7	"karyopherin (importin) alpha 3 "	mmu-miR-466i-3p	0
Rrm1	ENSMUST00000033283.9	"ribonucleotide reductase M1 "	mmu-miR-466i-3p	0
Zfp384	ENSMUST00000046064.11	"zinc finger protein 384 "	mmu-miR-466i-3p	0
Phc2	ENSMUST00000030588.7	"polyhomeotic-like 2 (Drosophila) "	mmu-miR-466i-3p	0
Pcbd2	ENSMUST00000124968.2	"pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 "	mmu-miR-466i-3p	0
Nedd4l	ENSMUST00000163516.2	"neural precursor cell expressed, developmentally down-regulated gene 4-like "	mmu-miR-466i-3p	0
Xbp1	ENSMUST00000063084.10	"X-box binding protein 1 "	mmu-miR-466i-3p	0
2610528J11Rik	ENSMUST00000030261.5	"RIKEN cDNA 2610528J11 gene "	mmu-miR-466i-3p	0
Fem1c	ENSMUST00000036226.5	"fem-1 homolog c (C.elegans) "	mmu-miR-466i-3p	0
Rbbp6	ENSMUST00000052135.8	"retinoblastoma binding protein 6 "	mmu-miR-466i-3p	0
Nt5c3	ENSMUST00000101367.3	"5'-nucleotidase, cytosolic III "	mmu-miR-466i-3p	0
Slc25a4	ENSMUST00000034049.4	"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4 "	mmu-miR-466i-3p	0
Serpinh1	ENSMUST00000169437.2	"serine (or cysteine) peptidase inhibitor, clade H, member 1 "	mmu-miR-466i-3p	0
Cdh8	ENSMUST00000093249.5	"cadherin 8 "	mmu-miR-466i-3p	0
Zmiz2	ENSMUST00000109787.2	"zinc finger, MIZ-type containing 2 "	mmu-miR-466i-3p	0
Klk13	ENSMUST00000066834.6	"kallikrein related-peptidase 13 "	mmu-miR-466i-3p	0
Ccdc134	ENSMUST00000089174.4	"coiled-coil domain containing 134 "	mmu-miR-466i-3p	0
Cd3d	ENSMUST00000034602.7	"CD3 antigen, delta polypeptide "	mmu-miR-466i-3p	0
Chd1	ENSMUST00000024620.6	"chromodomain helicase DNA binding protein 1 "	mmu-miR-466i-3p	0
Cryz	ENSMUST00000029850.9	"crystallin, zeta "	mmu-miR-466i-3p	0
Agt	ENSMUST00000063278.6	"angiotensinogen (serpin peptidase inhibitor, clade A, member 8) "	mmu-miR-466i-3p	0
Tep1	ENSMUST00000006444.7	"telomerase associated protein 1 "	mmu-miR-466i-3p	0
Mrps24	ENSMUST00000154330.1	"mitochondrial ribosomal protein S24 "	mmu-miR-466i-3p	0
Golga3	ENSMUST00000112512.2	"golgi autoantigen, golgin subfamily a, 3 "	mmu-miR-466i-3p	0
Hist1h4i	ENSMUST00000102977.3	"histone cluster 1, H4i "	mmu-miR-466i-3p	0
Rundc1	ENSMUST00000040561.5	"RUN domain containing 1 "	mmu-miR-466i-3p	0
Nop9	ENSMUST00000019441.8	"NOP9 nucleolar protein "	mmu-miR-466i-3p	0
Fam135b	ENSMUST00000022953.8	"family with sequence similarity 135, member B "	mmu-miR-466i-3p	0
Bola2	ENSMUST00000106369.1	"bolA-like 2 (E. coli) "	mmu-miR-466i-3p	0
Gja8	ENSMUST00000062944.5	"gap junction protein, alpha 8 "	mmu-miR-466i-3p	0
Agmo	ENSMUST00000049874.8	"alkylglycerol monooxygenase "	mmu-miR-466i-3p	0
Fsbp	ENSMUST00000180239.1	"fibrinogen silencer binding protein "	mmu-miR-466i-3p	0
Nudt18	ENSMUST00000089049.2	"nudix (nucleoside diphosphate linked moiety X)-type motif 18 "	mmu-miR-466i-3p	0
